Unnamed: 0.1,Unnamed: 0,file,orgText,outText,WER
1212,1212,achtgesichterambiwasse/achtgesichterambiwasse_1212.wav,gehorche jetzt und rotte amagata vollständig aus unserm leben aus indem du sein kind beseitigst,gehorche jetzt und rotte amagata vollständig aus unserem leben aus indem du sein kind beseitigtst,0.1333333333333333
1213,1213,achtgesichterambiwasse/achtgesichterambiwasse_1213.wav,der kampf zwischen mir und amagata brach aus als er mir in den booten auf dem see erzählte dass er dich besitze wann er wolle,der kampf zwischen mir und amagata brach aus als er mir in den boten auf dem see erzählt dass er dichtbesitze wann er wolle,0.16
1214,1214,achtgesichterambiwasse/achtgesichterambiwasse_1214.wav,und dich bald aus amazu holen und zu seiner frau machen werde nachdem wir uns im wasser müde gekämpft hatten er und ich,und ich bald aus ama zu holen und zu seiner frau machen werde nachdem wir uns im wassermüde gekämpft hatten er und ich,0.217391304347826
1215,1215,achtgesichterambiwasse/achtgesichterambiwasse_1215.wav,und ich sah dass alle kinder ertrunken waren und mich selbst beinahe die kräfte verliessen,und ich sah dass alle kinder ertrunken waren und mich selbst beinahe die kräfte verließen,0.0666666666666666
1216,1216,achtgesichterambiwasse/achtgesichterambiwasse_1216.wav,veranlasste ich ihn mich vom ertrinken zu retten indem ich sagte der verlust der schulkinder sei mir grösser als dein verlust,veranlasste ich ihn mich vom ertrinken zu retten indem ich sagte der verlust der schulkinder sei mir größer als dein verlust,0.0476190476190476
1217,1217,achtgesichterambiwasse/achtgesichterambiwasse_1217.wav,und indem ich eine gleichgültigkeit heuchelte die ich niemals fühlte und dabei erklärte dass ich auf dich verzichten wollte,indem ich eine gleichgültigkeit huchelte die ich niemals fühlte und dabei erklärte das ich auf dich verzichten wollte,0.1578947368421052
1218,1218,achtgesichterambiwasse/achtgesichterambiwasse_1218.wav,amagata der kräftiger war als ich nahm mich dann auf seinen rücken und schwamm mit mir stundenlang viele seemeilen bis ans ufer,amagata der kräftiger war als ich nahm mich dann auf seinen rücken und schwamm mit mir stunden lang viele seemmeilen bis ans ufe,0.1818181818181818
1219,1219,achtgesichterambiwasse/achtgesichterambiwasse_1219.wav,in ozu verbreiteten wir das märchen von der brise von amazu das aber trotzdem kein märchen ist,in o zu verbreiteten wir das märchen von der brise von ama zu dass aber trotzdem kein märchen ist,0.2941176470588235
1220,1220,achtgesichterambiwasse/achtgesichterambiwasse_1220.wav,denn ich habe wirklich einen augenblick mitten in der mittaghitze die erscheinung der kirschbäume und der tanzenden mädchen,denn ich habe wirklich einen augenblick mitten in der mittassätze die erscheinung der kirchbäume und der tanzenden mädchen,0.1111111111111111
1221,1221,achtgesichterambiwasse/achtgesichterambiwasse_1221.wav,draussen zwischen wasser und himmel gehabt du kamst mir über das wasser entgegen,draußen zwischen wasser und himmel gehabt du kamst mir über das wasser entgegen,0.0769230769230769
1222,1222,achtgesichterambiwasse/achtgesichterambiwasse_1222.wav,und ich hielt dich glücklich in meinem arm,und ich hielt dich glücklich in meinen armen,0.25
1223,1223,achtgesichterambiwasse/achtgesichterambiwasse_1223.wav,und verlebte in dieser vision die unschuldig seligsten augenblicke meines lebens,und verlebte in dieser vision die unschuldig seligsten augenblicke meines lebens,0.0
1224,1224,achtgesichterambiwasse/achtgesichterambiwasse_1224.wav,bis plötzlich amagata neben mir eingeschlafen und traumredend das geheimnis deiner verführung verriet,bis plötzlich amata neben mehr eingeschlafen und traumredend das geheimnis deiner verführung verret,0.2307692307692307
1225,1225,achtgesichterambiwasse/achtgesichterambiwasse_1225.wav,ich versuchte ihn damals zu erwürgen,ich versuchte ihn damals zu erwürgen,0.0
1226,1226,achtgesichterambiwasse/achtgesichterambiwasse_1226.wav,so wie ich ihn trotzdem er mich gerettet hatte noch in derselben nacht in ozu wegen der liebe zu dir erwürgt habe,so wie ich ihn trotzdem er mich gerettet hatte noch in derselben nach den oel wegen der liebe zu dir erwirgt habe,0.1818181818181818
1227,1227,achtgesichterambiwasse/achtgesichterambiwasse_1227.wav,ich gestehe dir dieses alles heute ein weil du mir hundertmal versichertest dass du mich mehr als amagata liebtest,ich gestehe dir dies alles heute ein weil du mir tausendmal versichertest dass du mich mehr als amata liebt ist,0.2631578947368421
1228,1228,achtgesichterambiwasse/achtgesichterambiwasse_1228.wav,mein kampf gegen amagata ist aber erst ausgekämpft wenn sein sohn nicht mehr am leben ist,mein kampf gegen amata ist aber erst ausgekämpft wenn sein sohn nicht mehr am leben ist,0.0625
1229,1229,achtgesichterambiwasse/achtgesichterambiwasse_1229.wav,ich liebe dich darum töte amagatas sohn wie ich für dich getötet habe»,ich liebe dich darum töte amatas sohn wie ich für dich getötet habe,0.1538461538461538
1230,1230,achtgesichterambiwasse/achtgesichterambiwasse_1230.wav,so sprach die schrift des kieselsteines zu der frau der reis verbrannte am feuer das zimmer füllte sich mit qualm,so sprach die schrift des kgeselsteines zu der frau der reis verbrannte am feuer das zimmer füllte sich mit quallen,0.1
1231,1231,achtgesichterambiwasse/achtgesichterambiwasse_1231.wav,aber der rauch verzog sich bald wieder denn das herdfeuer ging aus weil die frau es nicht mehr schürte,aber der rauch verzog sich bald wiederder denn das herdfeuer ging aus weil die frau es nicht mehr schürte,0.0526315789473684
1232,1232,achtgesichterambiwasse/achtgesichterambiwasse_1232.wav,und den grossen flachen stein in ihrer hand hin und her drehte und die schrift die winzig gekritzelte entzifferte,und den großen flachen steinen ihre hand hin und her drehte und die schrift die winzig gekritzelte entzifferte,0.2105263157894736
1233,1233,achtgesichterambiwasse/achtgesichterambiwasse_1233.wav,es wurde nachmittag die frau las immer noch wohl wunderte sie sich manchmal,es wurde nachmittag die frau las immer noch wohl wunderte sie sich manchmal,0.0
1234,1234,achtgesichterambiwasse/achtgesichterambiwasse_1234.wav,dass ihr junge der draussen auf dem see lag und angelte nicht heimkam und essen verlangte,das ihr junge der draußen auf dem seellag und angelte nicht heim kam und essen verlangte,0.375
1235,1235,achtgesichterambiwasse/achtgesichterambiwasse_1235.wav,aber der stein in ihrer hand der die tiefsten geheimnisse zweier menschenleben zu ihr redete,aber der steinen ihrer hand der die tiefsten geheimnisse zweier menschenleben zu ihr redete,0.1333333333333333
1236,1236,achtgesichterambiwasse/achtgesichterambiwasse_1236.wav,machte dass sie bald wieder zeit ort und wirklichkeit vergass plötzlich weckte sie ein gerede auf der strasse,nachte dass sie bald wieder zeit ort und wirklichkeit vergaßplötzlich weckte sie ein gerede auf der straße,0.2222222222222222
1237,1237,achtgesichterambiwasse/achtgesichterambiwasse_1237.wav,stimmen sprachen unter dem fenster den namen ihres sohnes und ihren eigenen namen die stimmen rannten fort und kamen wieder,stimmen sprachen unter dem fenster den namen ihres sohnisch und ihren eigenen namen die stimmen rannkenfahrt und kamen wieder,0.15
1238,1238,achtgesichterambiwasse/achtgesichterambiwasse_1238.wav,füsse und stimmen drängten an ihr haus die schiebetüre teilte sich und die stimmen drängten herein und umsummten sie,füße und stimmen drängten in ihr haus die schiebetüre teilte sich und die stimmen drängten herein und umsummten sie,0.1052631578947368
1239,1239,achtgesichterambiwasse/achtgesichterambiwasse_1239.wav,und die vielen füsse traten zu ihr heran und ebenso das gemurmel und sie dachte einen augenblick,und die vielen füße traten zu ihr heran und ebenso das gemmurmel und sie dachte einen augenblick,0.1176470588235294
1240,1240,achtgesichterambiwasse/achtgesichterambiwasse_1240.wav,ist der reis wieder übergekocht weil es so laut wird da kamen hände zu ihr die ihre hände streichelten,ist der reis wieder über gekocht weil es so laut wird da kamen hände zu ihr die ihre hände streichelten,0.1052631578947368
1241,1241,achtgesichterambiwasse/achtgesichterambiwasse_1241.wav,vor ihr legte man ein nasses in graue segeltücher gewickeltes paket hin das roch nach dem grundwasser vom biwasee,vor ihr legte man ein nasses in graue segeltücher gewickeltes pakethin es rochen nach dem grundwasser vom biwasee,0.2105263157894736
1242,1242,achtgesichterambiwasse/achtgesichterambiwasse_1242.wav,und die frau musste an den wasserkampf zwischen amagata und omiya denken,und die frau musste an den wasserkampf zwischen amagata und omia denken,0.0833333333333333
1243,1243,achtgesichterambiwasse/achtgesichterambiwasse_1243.wav,und an das gemurmel und geseufze und gegurgel und geschluchze der ertrinkenden schulkinder rings um die beiden kämpfenden männer und an omiya,und an das gemurmel und gesseufze und gegurgel und geschluchze der ertrinkenden schulkinder rings um die beiden kämpfenden männer und anomia,0.1363636363636363
1244,1244,achtgesichterambiwasse/achtgesichterambiwasse_1244.wav,der schwächer war und auch am ertrinken war und an amagata der sie zur mutter gemacht hatte,der schwächer war und auch am ertrinken war und amagata der sie zur mutter gemacht hatte,0.0588235294117647
1245,1245,achtgesichterambiwasse/achtgesichterambiwasse_1245.wav,gleichfalls an einem heissen tag draussen im boot auf der seehöhe,gleichfalls an einem heißen tag draußen im boot auf der seehöhe,0.1818181818181818
1246,1246,achtgesichterambiwasse/achtgesichterambiwasse_1246.wav,und der dann aus ihrem schoss zu ihren füssen hinrutschte und nach dem liebeskampf auf einem haufen segeltuch sanft einschlief,und der dann aus ihrem schoß zu ihren füßen hinrutschte und nach dem liebeskampf auf einem haufensegeltuch sanft ein schlief,0.3
1247,1247,achtgesichterambiwasse/achtgesichterambiwasse_1247.wav,und den sie dann zudeckte mit ihrem gewand der see war ihr hochzeitsgemach gewesen,und den sie dann zudeckte mit ihrem gewandder see war ihr hochzeitsgemach gewesen,0.1428571428571428
1248,1248,achtgesichterambiwasse/achtgesichterambiwasse_1248.wav,der see konnte ihr nichts böses tun was der biwasee tat war wohlgetan,der see konnte er nichts böses tun was der biwasee tat war wohl getan,0.2307692307692307
1249,1249,achtgesichterambiwasse/achtgesichterambiwasse_1249.wav,war das amagata oder amagatas sohn der jetzt starr vor ihr lag in dem nassen segeltuch,war das amagata oder amagata sohn der jetzt starr vor ihr lag in dem nassensegeltuch,0.1875
1250,1250,achtgesichterambiwasse/achtgesichterambiwasse_1250.wav,die frau lüftete mit ihrer kleinen abgearbeiteten hand ein wenig das tuch des nassen paketes,die frau lüftete mit ihrer kleinen abgearbeiteten hand ein wenig das tuch des nassenpaketes,0.1333333333333333
1251,1251,achtgesichterambiwasse/achtgesichterambiwasse_1251.wav,da sah sie ein endchen von dem kleidersaum eines knabenrockes den sie selbst genäht hatte sie sah tränenlos hin,dann sah sie ein änhnchen von dem kleidersaum eines knabenrockes den sie selbst genäht hatte sie sah tränenlos hin,0.1052631578947368
1252,1252,achtgesichterambiwasse/achtgesichterambiwasse_1252.wav,ohne erstaunen und sagte zu dem gemurmel und zu den vielen füssen die rund um sie waren,ohne erstaunen und sagte zu dem gemurmel und zu den vielen füßen die rund um sie waren,0.0588235294117647
1253,1253,achtgesichterambiwasse/achtgesichterambiwasse_1253.wav,«es ist amagatas sohn der see hat mir amagata damals geschenkt,es ist amagata sohn der see hat mir amagata damals geschenkt,0.1818181818181818
1254,1254,achtgesichterambiwasse/achtgesichterambiwasse_1254.wav,warum soll ich nicht heute ihm meinen sohn schenken»,warum soll ich heute nicht ihm meinen sohn schenken,0.3333333333333333
1255,1255,achtgesichterambiwasse/achtgesichterambiwasse_1255.wav,und das gemurmel um sie verging allmählich und die vielen füsse um sie gingen aus dem zimmer,und das gemurmel um sie verging allmählich und die vielen füße um sie gingen aus dem zimmer,0.0588235294117647
1256,1256,achtgesichterambiwasse/achtgesichterambiwasse_1256.wav,und es wurde still als wäre das feuer zum zweitenmal im herd ausgegangen «mein lieber sohn» sagte die frau,und es wurde still als wäre das feuer zum zweiten mal im herd ausgegangen mein lieber sohn sagte die frau,0.2105263157894736
1257,1257,achtgesichterambiwasse/achtgesichterambiwasse_1257.wav,die neben dem ertrunkenen knaben kniete «siehst du hier ist ein kopfkissen aus dem biwasee»,die neben dem ertrunkenen knaben kniete siehst du hier ist ein kopfkissen aus dem biwasee,0.1333333333333333
1258,1258,achtgesichterambiwasse/achtgesichterambiwasse_1258.wav,und sie schob dem toten den grossen flachen kieselstein den sie immer noch in der hand hielt unter den kopf,und sie schpp dem toten den großen flachen kieselstein den sie immer noch in der hand hielt unter den kopf,0.1
1259,1259,achtgesichterambiwasse/achtgesichterambiwasse_1259.wav,«ich sollte mich jetzt neben dich legen und für immer mit dir einschlafen kind der biwasee war mein hochzeitsbett,ich sollte mich jetzt neben dich legen und für immer mit dir einschlafen kindder bwasee war mein hochzeitsbett,0.2105263157894736
1260,1260,achtgesichterambiwasse/achtgesichterambiwasse_1260.wav,er könnte auch mein sterbebett werden wie er deines geworden ist kind aber ich habe noch eine rechnung zu machen,er konnte auch mein sterbe bett werden wie er deines geworden ist kind aber ich habe noch eine rechnung zu machen,0.15
1261,1261,achtgesichterambiwasse/achtgesichterambiwasse_1261.wav,dein vater amagata würde mich nicht als deine mutter im totenreich empfangen wenn ich fortgegangen wäre von der erde ohne omiya zu zeigen,dein vater amagata würde mich nicht als deine mutter im totenreich empfangen wenn ich fortgegangen wäre von der erde ohne ummia zu zeigen,0.0434782608695652
1262,1262,achtgesichterambiwasse/achtgesichterambiwasse_1262.wav,dass ich immer amagatas willen tat auch wenn ich omiya hundertmal sagte dass ich ihn mehr liebte als amagata tat ich das,dass ich immer amagatas wienttat auch wenn ich um mir jahrhundertmal sagte dass ich ihn mehr liebte als amagata tat ich das,0.2272727272727272
1263,1263,achtgesichterambiwasse/achtgesichterambiwasse_1263.wav,damit er amagatas kind nicht schlüge und amagatas kind nicht verhungern liesse»,damit der amagatas kind nicht schlöge und amagatas kind nicht war hungern ließe,0.4166666666666667
1264,1264,achtgesichterambiwasse/achtgesichterambiwasse_1264.wav,dunkle wasserflecken liefen von der nassen segelleinwand über die strohdiele der stube,dunkle wasserflecken liefen von der nassensegeeinwand über die strohdiele der stube,0.1666666666666666
1265,1265,achtgesichterambiwasse/achtgesichterambiwasse_1265.wav,und die untergehende sonne leuchtete rot über den see draussen und rot über die wasserflecken im zimmer die frau nickte,und die untergehende sonne leuchtete rot über den see draußen und rot über die wasserflecken im zimmer die frauen nickte,0.1
1266,1266,achtgesichterambiwasse/achtgesichterambiwasse_1266.wav,und sass weiss in dem abendroten gemach als könne ihr auch die sonne kein blut zum weiterleben mehr geben,und saß weiß sind dem abendrohten gemach als könne ihr auch die sonne kein blut zum weiterleben mehr geben,0.2105263157894736
1267,1267,achtgesichterambiwasse/achtgesichterambiwasse_1267.wav,die frau nickte und sprach «vergossenes blut braucht nicht mit vergossenem blut gerächt zu werden,die frau nickte und sprach vergossenes blut braucht nicht mit vergossenem blutgerecht zu werden,0.2
1268,1268,achtgesichterambiwasse/achtgesichterambiwasse_1268.wav,aber ich will omiyas seele in alle winde ausschütten dass sie nie mehr in seinen körper zurückkehren kann,aber ich will omea seele in alle winde ausschütten dass sie nie mehr in seinem körper zurückkehren kann,0.1111111111111111
1269,1269,achtgesichterambiwasse/achtgesichterambiwasse_1269.wav,ich will omiyas seele ausblasen dass er hohl herumgeht und die welt so leer sieht als wäre der biwasee ausgetrocknet,ich will umiasseele ausblasen dass sehr hohl herumgeht und die welt so leer sieht was wäree der biwasee ausgetrocknet,0.25
1270,1270,achtgesichterambiwasse/achtgesichterambiwasse_1270.wav,und ein unendlich grosses loch ohne glanz und ohne welle soll den platz von omiyas seele einnehmen»,und ein unendlich großes loch ohne glanz und ohne welle soll den platz von homea seele einnehmen,0.1764705882352941
1271,1271,achtgesichterambiwasse/achtgesichterambiwasse_1271.wav,die nachtzikaden begannen vor den fenstern zu singen und die seelandschaft draussen verflüchtigte sich in dämmerung,die nachtzikaden begannen vor den fenstern zu singen und die seelandschaft draußen verflüchtigte sich in dämmerung,0.0625
1272,1272,achtgesichterambiwasse/achtgesichterambiwasse_1272.wav,das kleine zimmer mit der leiche mit der toten asche auf dem herde mit den dunkeln wasserflecken auf der diele,das kleine zimmer mit der leiche mit der totenasche auf dem hererde mit den dunklen wasserflecken auf der diele,0.2
1273,1273,achtgesichterambiwasse/achtgesichterambiwasse_1273.wav,und mit dem regungslosen blassleuchtenden frauengesicht neben der leiche war etwas so stilles im weltraum,und mit dem regungslosen blaß leuchtenden frauengesicht neben der leiche war etwas zu stilles im weltraum,0.2
1274,1274,achtgesichterambiwasse/achtgesichterambiwasse_1274.wav,dass im fensterrahmen die funkelnden sterne am nachthimmel dagegen wie gestikulierende laute menschengesichter waren,das im fensterrahmen die funkelnden sterne am nachthimmel dagegen wie gestikulierende laute menschengesichter waren,0.0714285714285714
1275,1275,achtgesichterambiwasse/achtgesichterambiwasse_1275.wav,wie ein volksgetümmel das kopf an kopf mit glänzenden augen vor den fenstern ein schauspiel erwartete,wie ein volksgetümel das kopf ern kopf mit glänzenden augen vor den fenstern ein schauspiel erwartete nur warten,0.25
1276,1276,achtgesichterambiwasse/achtgesichterambiwasse_1276.wav,«nur warten nur warten» nickte die frau den sternbildern zu die sie für menschengesichter hielt,nur warten nickte die frau den sternbildern zu die sie für menschengesichter hielt,0.2
1277,1277,achtgesichterambiwasse/achtgesichterambiwasse_1277.wav,dann knackte die diele der altane ein gewand raschelte,dann knackte die dele der altane ein gewand raschelte,0.1111111111111111
1278,1278,achtgesichterambiwasse/achtgesichterambiwasse_1278.wav,in der hand eine kleine blendlaterne trat der ehemalige polizist omiya ein,in der hand eine kleine blendlaterne trat der ehemalige polizistomiea ein,0.1666666666666666
1279,1279,achtgesichterambiwasse/achtgesichterambiwasse_1279.wav,und liess den laternenstrahl im halbkreis durch das zimmer leuchten «du hast ihn getötet gut komm»,und ließ den laternen strahl im halbkreis durch das zimmerleuchten du hast ihn getötet gut komm,0.4375
1280,1280,achtgesichterambiwasse/achtgesichterambiwasse_1280.wav,sagte stossweise seine stimme und die blendlaterne als wäre sie omiyas drittes auge,sagte stoßweise seine stimme und die blendlaterne als wäre sie omias tritt das auge,0.3076923076923077
1281,1281,achtgesichterambiwasse/achtgesichterambiwasse_1281.wav,schoss abwechselnd einen strahl an die decke und einen strahl auf die eingewickelte leiche am boden «komm,schoss abwechseln einen strahl an die deer und einen strahl auf die eingewickelte leiche am bodenkomm,0.2352941176470588
1282,1282,achtgesichterambiwasse/achtgesichterambiwasse_1282.wav,wir haben nichts mehr hier zu suchen in ozu wir müssen am ende des sees sein ehe es tag wird steh auf und nimm dein kleid über den kopf dass dich niemand erkennt»,wir haben nichts mehr hier zu suchen in ozu wir mussen am ende des sees sein eher es tag wird ste auf und nimm dann kleid ber den kopf dass dich niemand erkennt,0.1818181818181818
1283,1283,achtgesichterambiwasse/achtgesichterambiwasse_1283.wav,«setz dich hierher ich habe zu reden» antwortete omiya eine stimme die er nie gehört hatte und er fragte unwillkürlich erschrocken zurück,setzte dich hierher ich habe zu reden antwortete hom mira eine stimme die ny gehört hatte und er fragte unwillkürliche erschrocken zurück,0.3181818181818182
1284,1284,achtgesichterambiwasse/achtgesichterambiwasse_1284.wav,«ist amagata hier» «amagatas sohn war hier» antwortete die stimme,ist amagata hier amagata sohn war hier antwortete die stimme,0.4
1285,1285,achtgesichterambiwasse/achtgesichterambiwasse_1285.wav,welche omiya nicht von der erde und nicht vom himmel zu sein schien ,welche homia nicht von der erde und nicht vom himmel zu sein schien,0.0769230769230769
1286,1286,achtgesichterambiwasse/achtgesichterambiwasse_1286.wav,eine stimme die war als spräche einer der bronzenen versunkenen die wie statuen auf dem grunde des biwasees stehen,eine stimme die war als spräche einer der bronzenen versunkenen die wie statuen auf dem grunde des biwasees stehen,0.0
1287,1287,achtgesichterambiwasse/achtgesichterambiwasse_1287.wav,einer von jenen welche die brise von amazu überrascht hatte und die verschlungen wurden vom unglück «wer bist du»,einer von jenen welche die brise von amazu überrascht hatte und die verschlungen wurden vom unglückwer bistdu,0.2105263157894736
1288,1288,achtgesichterambiwasse/achtgesichterambiwasse_1288.wav,fragte omiya «du bist nicht mein weib du die da spricht» «du hast recht,fragte um mir du bist nicht mein weib du die da spricht du hast recht,0.3571428571428571
1289,1289,achtgesichterambiwasse/achtgesichterambiwasse_1289.wav,es ist amagatas weib das zu dir spricht» «sagtest du nicht immer dass du mich mehr liebst als amagata»,es ist amagatas weib dass du dir spricht sagtest du nicht immer dass du mich mehr liebst als amagata,0.2631578947368421
1290,1290,achtgesichterambiwasse/achtgesichterambiwasse_1290.wav,sagte omiya rasch «du sagtest mir amagata hätte sterbend gewünscht dass ich dich omiya lieben sollte,sagte homi rasch du sagtest mir amagatda hättest sterbend gewünscht daß ich dich omia leben sollte,0.4375
1291,1291,achtgesichterambiwasse/achtgesichterambiwasse_1291.wav,darum heiratete ich dich seinen freund aber niemals habe ich dir gesagt und niemals dir gestanden,darum heiratete ich dich seinen freund aber niemals habe ich dir gesagt und niemals dir gestanden,0.0
1292,1292,achtgesichterambiwasse/achtgesichterambiwasse_1292.wav,dass ich nur deshalb auf der erde blieb nachdem amagata tot war um sein kind zu gebären,das ich nur deshalb auf der erde blieb nach dem mamagata tot war um sein kind zu gebärhren,0.2941176470588235
1293,1293,achtgesichterambiwasse/achtgesichterambiwasse_1293.wav,damit dieses so glücklich würde wie ich glücklich war an meinem hochzeitsmittag mit amagata auf dem see das glück,damit dieses so glücklich würde wie ich glücklich war an meinem hochzeits nachmittag mit amaathe auf dem see das glück,0.1578947368421052
1294,1294,achtgesichterambiwasse/achtgesichterambiwasse_1294.wav,das ich in amagatas armen auf dem see draussen zum ersten male genoss wollte ich verlängern,das ich in amagatas armen auf dem see draußen zum ersten male genoss wollte ich verlängern,0.0625
1295,1295,achtgesichterambiwasse/achtgesichterambiwasse_1295.wav,wollte seinen sohn gebären und nicht sterben bis amagatas fleisch und blut die liebe kennen lernen würde,wollte seinen sohn gebärhren und nicht sterben bis amagatass fleisch und blut die liebe kennenlernen würde,0.2352941176470588
1296,1296,achtgesichterambiwasse/achtgesichterambiwasse_1296.wav,und die glücklichsten liebessekunden wie ich sie gekannt habe amagata,und die glücklichsten liebesekunden wie ich sie gekannt habe amagata,0.1
1297,1297,achtgesichterambiwasse/achtgesichterambiwasse_1297.wav,mein toter geliebter sollte in seinem sohn für mich weiteratmen» «verflucht» brüllte omiya,mein toter geliebter sollte in seinem sohn für mich weiter atmen verflucht brult ome,0.3846153846153846
1298,1298,achtgesichterambiwasse/achtgesichterambiwasse_1298.wav,und seine kehle gurgelte wilde laute wie die kehle eines der im dunkeln wasser um sich schlägt und wasser schluckt und schreien will und um sich speit und nicht luft zum schreien findet,und seine kehle gügelte wilde laute wie die kehle eines der im dunklen wasser um sich schlägt und wasser schluckt und schreien will und um sich schweit und nicht luft zum schreien findet,0.0909090909090909
1299,1299,achtgesichterambiwasse/achtgesichterambiwasse_1299.wav,dann verlosch die blendlaterne es geschah scheinbar nichts im dunkeln kein seufzen,da verlosch die blendlaterne es geschah scheinbar nichts im dunkeln kein seufzen,0.0833333333333333
1300,1300,achtgesichterambiwasse/achtgesichterambiwasse_1300.wav,kein schrei mehr,kein schrei mehr,0.0
1301,1301,achtgesichterambiwasse/achtgesichterambiwasse_1301.wav,doch fanden am morgen die leute von ozu die kleine blasse frau des omiya erwürgt neben der leiche ihres ertrunkenen sohnes,doch fanden am morgen die leute von ozu die kleine blasse frau des omia erwirkt neben der leiche ihres ertrunkenen sohnes,0.0952380952380952
1302,1302,achtgesichterambiwasse/achtgesichterambiwasse_1302.wav,omiya aber blieb unauffindbar und ungestraft,homia aber blieb unauffindbar und ungestraft,0.1666666666666666
1303,1303,achtgesichterambiwasse/achtgesichterambiwasse_1303.wav,was gleich ist mit der grössten strafe der götter,was gleich ist mit der größten strafe der götter ende von teil sechs,0.5555555555555556
1304,1304,achtgesichterambiwasse/achtgesichterambiwasse_1304.wav,der wildgänse flug in katata nachschauen,der wildgänse flog in katata nachschauen,0.1666666666666666
1305,1305,achtgesichterambiwasse/achtgesichterambiwasse_1305.wav,in der alten hauptstadt kioto in der ältesten künstler tempel und kaiserstadt japans,in der alten hauptstadt kiotto in der ältesten künstler tempel und kaiserstadt japans,0.0769230769230769
1306,1306,achtgesichterambiwasse/achtgesichterambiwasse_1306.wav,hatten im mittelalter viele maler den auftrag erhalten die gemächer eines bergtempels zu bemalen,hatten im mittelalter viele maler den auftrag erhalten die gemächer eines bergtempels zu bemalen,0.0
1307,1307,achtgesichterambiwasse/achtgesichterambiwasse_1307.wav,in diesen tempel zog sich die kaiserliche familie in den sommertagen zurück und pflegte dort einige wochen unter der obhut der reichen mönche zu wohnen,in diesem tempel zog sich die kaiserliche familie in den sommertagen zurück und pflegte dort einige wochen unter der obhut der reichen manche zu wohnen,0.08
1308,1308,achtgesichterambiwasse/achtgesichterambiwasse_1308.wav,die maler begannen ihr werk,die maler begannen ihr werk,0.0
1309,1309,achtgesichterambiwasse/achtgesichterambiwasse_1309.wav,einer malte einen saal wo sperlinge in scharen über die wände flogen und sich in reisfeldern und bambushainen auf halmen und rohren schaukelten,einer malte einen saal wo sperrlinge in scharen überber die wände flogen und sich in reisfeldern und bambus haeinen auf almen und rohren schaukelten,0.217391304347826
1310,1310,achtgesichterambiwasse/achtgesichterambiwasse_1310.wav,ein anderer maler malte auf silberpapiergrund einen saal wo grosse meereswellen aufrauschten und die vier wände umschäumten,ein anderer maler im alter auf silberpapiergrund einen saal wogroße meereswellen aufrauschten und die vier wände umschäaumten,0.2941176470588235
1311,1311,achtgesichterambiwasse/achtgesichterambiwasse_1311.wav,wieder ein anderer maler malte einen saal voll von katzenmüttern und jungen katzen die in blumenkörben spielten und die blütenköpfe grosser päonien zerzupften,wieder ein anderer maler malte einen saalvoll von katzenmuttern und jungen katzen die in blumenkörben spielten und die blumenköpfe großer ponien zer rupften,0.3478260869565217
1312,1312,achtgesichterambiwasse/achtgesichterambiwasse_1312.wav,der erste saal wurde der sperlingssaal genannt der zweite der saal der schäumenden wellen der dritte der saal der spielenden katzen,der erste saal wurde der sperlingssaal genannt der zweite der saal der schäumenden wellen der dritte der saal der spielern den katzen,0.0952380952380952
1313,1313,achtgesichterambiwasse/achtgesichterambiwasse_1313.wav,der kaiser und die kaiserin die an der ausschmückung viel anteil nahmen liessen sich jedesmal wenn ein saal beendet war,der kaiser und die kaiserin die an der ausschmückung viel anteilnahmen wiesen sich jedes mal wenn ein saal beendet war,0.25
1314,1314,achtgesichterambiwasse/achtgesichterambiwasse_1314.wav,in sänften und mit grossem pomp zu dem bergtempel tragen und verbrachten eine teestunde in dem neuen saal,in sänften und mit großem pomp zu dem bergtempel tragen und verbrachten eine teestunde in dem neuen saal,0.0555555555555555
1315,1315,achtgesichterambiwasse/achtgesichterambiwasse_1315.wav,und sie nahmen öfters ihre jungen prinzessinnen mit drei an der zahl und der kaiser sagte zur ältesten eines tages als sie den tempel wieder besichtigten,und sie nahmen öfters ihre jungen prinzessinnen mit drei an der zahl und der kaiser sagte zur ältesten eines tages als sie den tempel wieder besichtigten,0.0
1316,1316,achtgesichterambiwasse/achtgesichterambiwasse_1316.wav,«wünsche dir einen gemalten saal mein kind,wünsche dir einen gemalten saal mein kind,0.1428571428571428
1317,1317,achtgesichterambiwasse/achtgesichterambiwasse_1317.wav,vielleicht haben die maler die freundlichkeit und werden von glücklichen augenblicken begünstigt dir einen saal zu malen nach deinem einfall»,vielleicht haben die maler die freundlichkeit und werden von glücklichen augenblicken begünstigt dir einen saalzumalen nach deinem einfallen,0.2
1318,1318,achtgesichterambiwasse/achtgesichterambiwasse_1318.wav,die älteste prinzessin die einen kleinen japanischen seidenpinscher auf ihrem arm trug mit dem sie spielte,die älteste prinzessin die einen kleinen japanischen seidenpinsche auf ihrem arm trug mit dem sie spielte,0.0625
1319,1319,achtgesichterambiwasse/achtgesichterambiwasse_1319.wav,wünschte sich einen saal voll schosshündchen die um sie spielen sollten und die maler malten ihr diesen saal,wünschte sich einen saalvoll schoß hünchen die um sie spielen sollten und die maler malten ihr diesen saal,0.1666666666666666
