Unnamed: 0.1,Unnamed: 0,file,orgText,outText,WER
1028,1028,achtgesichterambiwasse/achtgesichterambiwasse_1028.wav,und die chinesen dort die ersten apostel höherer bildung und gesittung wurden und wieder einige jahrhunderte später,und die chinesen dort die ersten apostel höherer bildung und gesittung wurden und wieder einige jahrhunderte später ,0.0
1029,1029,achtgesichterambiwasse/achtgesichterambiwasse_1029.wav,als die ersten chinesischen buddhistenmönche die religion des pflanzen des tierreiches und des menschenreiches den japanern gaben,als die ersten chinesischen buddhisten mönche die religion des pflanzen des tierreichs und des menschen reiches den japaner angaben ,0.4117647058823529
1030,1030,achtgesichterambiwasse/achtgesichterambiwasse_1030.wav,und sie die verbrüderung aller weltallwesen lehrten und mönche den miideratempel mit seinen terrassen am biwasee bauten,und sie die verbrüderung aller welt anwesen lehrten und mönche den militärrat tempel mit sondern terrassen am b war see bauten ,0.4705882352941176
1031,1031,achtgesichterambiwasse/achtgesichterambiwasse_1031.wav,da erinnerte man sich wieder des rätselhaften baumes der nun durch die jahrhunderte stark und mächtig geworden war,da erinnerte man sich wieder des rätselhaftem baumes denn durch die jahrhunderte stark und mächtig geworden war ,0.1666666666666666
1032,1032,achtgesichterambiwasse/achtgesichterambiwasse_1032.wav,und jeder der zu dem baum am biwasee kam sprach von atamonos geschichte,und jeder der zu den baum am biber sie kam sprach von arthur mono geschichte ,0.3846153846153846
1033,1033,achtgesichterambiwasse/achtgesichterambiwasse_1033.wav,bis eines tages ein japanischer mönch geboren wurde,bis eines tages ein japanischer mönch geboren wurde  ,0.0
1034,1034,achtgesichterambiwasse/achtgesichterambiwasse_1034.wav,dieser war der erste der die rinde des alten rätselhaften baumes am biwasee entziffern lernte,dieser war der erste der die rinde des alten rätselhafte baumes am b war see entziffern lernte ,0.2666666666666666
1035,1035,achtgesichterambiwasse/achtgesichterambiwasse_1035.wav,die bis dahin unleserlich geblieben war und er las zu seinem erstaunen von der baumrinde den satz,die bis dahin unleserlich geblieben war und erlass zu seiner erstaunen in der baumrinde den satz ,0.2352941176470588
1036,1036,achtgesichterambiwasse/achtgesichterambiwasse_1036.wav,«o wisse mensch und höre mich der ich alt werde wie die erdrinde mir und allen,oh wisse mensch und höhere mich der ich alt werde wie die er trennende mir und allen ,0.25
1037,1037,achtgesichterambiwasse/achtgesichterambiwasse_1037.wav,welche so alt werden auf der erde steht die liebe höher als die unsterblichkeit»,welche so alt werden auf der erde steht die liebe höher als die unsterblichkeit  ,0.0714285714285714
1038,1038,achtgesichterambiwasse/achtgesichterambiwasse_1038.wav,und diesen spruch las der japanische mönch milliarden und milliardenmal in die kronenäste in den stamm und in die wurzelrinden gegraben,und diesen spruch lars der japanische manch milliarden und milliarden mal in die kronen es der in den stammen und in die wurzel rinde gegraben ,0.4761904761904761
1039,1039,achtgesichterambiwasse/achtgesichterambiwasse_1039.wav,bis zur tiefsten wurzel drunten in der erde sprach der baum keinen andern satz,bis zur tiefsten wurzel drunten in der erde sprach der baum keinen anderen satz  ,0.0714285714285714
1040,1040,achtgesichterambiwasse/achtgesichterambiwasse_1040.wav,nun erinnerte man sich auch dass atamono seitdem er glücklich mit dem lachenden weibe lebte,nun erinnerte man sich auch das arthur mono seitdem er glücklich mit dem lachenden weiber lebte ,0.2666666666666666
1041,1041,achtgesichterambiwasse/achtgesichterambiwasse_1041.wav,nie mehr von der unsterblichkeit gesprochen dass er sein weib niemals nach dem wege zur unsterblichkeit gefragt hatte,nie mehr von der unsterblichkeit gesprochen dass er seinen weib niemals nach dem wege zur unsterblichkeit gefragt hatte ,0.0555555555555555
1042,1042,achtgesichterambiwasse/achtgesichterambiwasse_1042.wav,und aus der vergangenheit stieg das lachen jenes weibes wie aus einem grab als mönche eine glocke gegossen hatten,und aus der vergangenheit stieg das lachen jenes weibes wie aus einem grab als mönche eine glocke gegossen hatten ,0.0
1043,1043,achtgesichterambiwasse/achtgesichterambiwasse_1043.wav,die noch heute abends im miideratempel geläutet wird,die noch heute abend im mir derer tempel geläutet wird ,0.5
1044,1044,achtgesichterambiwasse/achtgesichterambiwasse_1044.wav,und deren stimme wie die sanftgewordene stimme von jahrtausenden klingt,und deren stimme wie die sanft gewordene stimme von jahrtausenden klingt ,0.2
1045,1045,achtgesichterambiwasse/achtgesichterambiwasse_1045.wav,und die den singenden ton eines glücklichen weibes hat der alte baum ist heute nur noch ein stummel,und die den singenden ton eines glücklichen weibes hat der alte baum ist heute nur noch ein stumme ,0.0555555555555555
1046,1046,achtgesichterambiwasse/achtgesichterambiwasse_1046.wav,von stelzen und krücken gestützt zu dem platze wo er am see steht führt ein hölzernes tempeltor,von stelzen und krücken gestützt zudem platze wo er am see steht führt ein hölzernes tempel tor ,0.2352941176470588
1047,1047,achtgesichterambiwasse/achtgesichterambiwasse_1047.wav,seine zweige sind mit tausenden von weissen gebetszetteln behangen tausende von pilgern aus japan und china besuchen ihn,seine zweige sind mit tausenden von weißen gebet zetteln behangen tausende von pilgern aus japan und china besuchen ihn ,0.1666666666666666
1048,1048,achtgesichterambiwasse/achtgesichterambiwasse_1048.wav,den unsterblichen der verkündet «die liebe ist grösser als die unsterblichkeit» und nennen ihn,den unsterblichen der verkündet die liebe ist größer als die unsterblichkeit und nennen ihn ,0.2142857142857142
1049,1049,achtgesichterambiwasse/achtgesichterambiwasse_1049.wav,«den glücklichen» weil er abend um abend,den glücklichen weil er abend um abend ,0.2857142857142857
1050,1050,achtgesichterambiwasse/achtgesichterambiwasse_1050.wav,die kostbare frauenstimme der abendglocke des miideratempels belauschen darf die jenem weiblichen lachen gleicht,die kostbare frauenstimme der abend glocke des min derer tempels belauschen darf die jenem weiblichen lachen gleicht ,0.3571428571428571
1051,1051,achtgesichterambiwasse/achtgesichterambiwasse_1051.wav,bei welchem einst atamono den wunsch nach unsterblichkeit vergass,bei welchem einst atta mono den wunsch nach unsterblichkeit vergaß  ,0.3333333333333333
1052,1052,achtgesichterambiwasse/achtgesichterambiwasse_1052.wav,sonniger himmel und brise von amazu,sonniger himmel und brise von amazon ,0.1666666666666666
1053,1053,achtgesichterambiwasse/achtgesichterambiwasse_1053.wav,im brütenden hochsommer ist der biwasee wie eine gute erquickende milchreiche amme,im brütenden hochsommer ist der biber see wie eine gute erquickende milch reiche arme ,0.4166666666666667
1054,1054,achtgesichterambiwasse/achtgesichterambiwasse_1054.wav,die tausende von japanern an ihrer brust einwiegt die leichten buchten des ovalen sees und seine geschwungene harfenlinie,die tausende von japanern an ihrer brust ein weg die leichten buchten des ovalen sees und seine geschwungene harfen linie ,0.2222222222222222
1055,1055,achtgesichterambiwasse/achtgesichterambiwasse_1055.wav,sind von farbig gekleideten menschenkindern umvölkert gleichwie von roten grünen blauen und weissen käfern,sind von farbig gekleideten menschenkindern um völker und gleichwie von roten grünen blauen und weißen käfern  ,0.2857142857142857
1056,1056,achtgesichterambiwasse/achtgesichterambiwasse_1056.wav,gruppen von badenden spielen im schilf unschuldig nackt wie neugeborene die stimme der wellen die sonst tag und nacht raschelt,gruppen von baden spielen im schilf unschuldig nackt wie neugeborene die stimme der wählen die sonst tag und nacht raschelt ,0.1
1057,1057,achtgesichterambiwasse/achtgesichterambiwasse_1057.wav,und die zischelnden schilfstimmen sind alle überstimmt von dem gekicher und gerufe der menschen in ruderbooten und segelbooten,und die den schilf stimmen sind alle überstimmt von dem gekicher und gerufe der menschen in ruderbooten und segelbooten ,0.1666666666666666
1058,1058,achtgesichterambiwasse/achtgesichterambiwasse_1058.wav,und von spielenden menschengruppen am kiesstrand bis in den abend schallen die rufe,und von spielenden menschengruppen am kiesstrand bis in den abend schalen die rufe ,0.0769230769230769
1059,1059,achtgesichterambiwasse/achtgesichterambiwasse_1059.wav,und bis in den mondschein der sommernächte antworten sich die menschenstimmen über dem wasser  mädchen frauen männer und kinderstimmen,und bis in den mondschein der sommernächte antworten sich die menschenstimmen über dem wasser mädchen frauen männer und kinder stimmen ,0.1052631578947368
1060,1060,achtgesichterambiwasse/achtgesichterambiwasse_1060.wav,die grosse harfe des biwasees hat unter dem sonnigen himmel ihre wasserstimme eingetauscht gegen die skala der menschenstimme,die große harfe des b war see hat unter dem sonnigen himmel ihre wasser stimme eingetauscht gegen die skala der menschen stimme ,0.4444444444444444
1061,1061,achtgesichterambiwasse/achtgesichterambiwasse_1061.wav,nur am schläfrigen hochsommermittag wenn das seewasser faltenlos mit dem sonnigen himmel eins geworden ist,nur im schläfrigen hochsommer mittag wenn das seewasser faltenlos mit dem sonnigen himmel eins geworden ist ,0.2
1062,1062,achtgesichterambiwasse/achtgesichterambiwasse_1062.wav,und kaum noch eine dünne haarlinie die seehöhe von der himmelshöhe trennt dann ist da eine sekunde,und kaum noch eine dünne haar linie der see höhe von der himmels höhe trend dann ist da eine sekunde ,0.4705882352941176
1063,1063,achtgesichterambiwasse/achtgesichterambiwasse_1063.wav,die jedem ewig im gedächtnis bleibt der einmal den seesommer am uferrand dort eingeatmet hat  eine sekunde,die jedem ewig im gedächtnis bleibt der einmal den see sommer am ufer rand dort eingeatmet hat eine sie sekunde ,0.2941176470588235
1064,1064,achtgesichterambiwasse/achtgesichterambiwasse_1064.wav,die in die einheit des sonnenglatten sees eine teilung bringt,die in die einheit des sondern glatten sees eine teilung bringt ,0.2
1065,1065,achtgesichterambiwasse/achtgesichterambiwasse_1065.wav,als ob in einem lautlosen zimmer in dem zwei glückliche umarmt gesicht an gesicht liegen ein einziger glückseufzer die stille unterbräche,als ob in einem lautlosen zimmer in dem zwei glückliche umarmt gesichtern gesicht legen ein einziger glück seufz eher die stille unterbreche ,0.3333333333333333
1066,1066,achtgesichterambiwasse/achtgesichterambiwasse_1066.wav,und an ein fernes und künftiges glückliches leben sich anschlösse das ist die brise von amazu,und an ein fairness künftiges glückliches leben sich anschlösse das ist die brise von amazon ,0.1875
1067,1067,achtgesichterambiwasse/achtgesichterambiwasse_1067.wav,die wie ein grosser glückseufzer über den hochmittagsee durch die sommerstille kommt,die wie ein großer glück seufzern über den hochsommer see durch die sommer stelle kommt  ,0.5833333333333334
1068,1068,achtgesichterambiwasse/achtgesichterambiwasse_1068.wav,die brise von amazu bringt eine seespiegelung mit sich,die brise von amazon bringt eine see spiegelung mit sich ,0.3333333333333333
1069,1069,achtgesichterambiwasse/achtgesichterambiwasse_1069.wav,aus rosigen und bläulichen perlmutterfarben steigt eine gespensterlandschaft über der seefläche auf,aus rosigen und bläulichen perlmutter farben steigt eine gespenster landschaft über der see fläche auf ,0.5
1070,1070,achtgesichterambiwasse/achtgesichterambiwasse_1070.wav,mitten im hellen mittaglicht verwandelt sich der see gleichsam in eine grünliche wiese überhangen von den gliedern rosiger kirschbäume,mitten im hellen mittags licht verwandelt sich der see gleichsam in eine grüne wiese überhangen von den gliedern rosiger kirschbäume ,0.1578947368421052
1071,1071,achtgesichterambiwasse/achtgesichterambiwasse_1071.wav,die sich im hitzegezitter zu bewegen scheinen und ferne schilfspitzen verwandeln sich in die silhouetten von tänzerinnen,die sich im hitze gezittert zu bewegen scheinen und ferne schilf spitzen verwandeln sich in die silhouetten von tänzerinnen ,0.2352941176470588
1072,1072,achtgesichterambiwasse/achtgesichterambiwasse_1072.wav,welche die zerbrechlichen linien von japanischen mädchen zeigen,welche die zerbrechlichen linien von japanischen mädchen zeigen  ,0.0
1073,1073,achtgesichterambiwasse/achtgesichterambiwasse_1073.wav,die erscheinungen der blühenden kirschbäume gleichen irisierenden reflexen von aufsteigenden wolkenrändern,die erscheinungen der blühenden kirschbäumen gleichen ihre sehenden reflexen von aufsteigenden wolken rändern ,0.4545454545454545
1074,1074,achtgesichterambiwasse/achtgesichterambiwasse_1074.wav,der kirschengarten in den sich der see verwandelt ähnelt einer japanischen perlmutterlandschaft auf bläulichem silberlack,der kirschen garten in denen sich der see verwandelt ähnelt einer japanischen perlmutter landschaft auf bläulichem silber lag ,0.4666666666666667
1075,1075,achtgesichterambiwasse/achtgesichterambiwasse_1075.wav,dieses seegesicht das nur bei sonnigem himmel und nur bei der brise von amazu und nur im hochsommer erscheint,dieses see gesicht des nur bei sonnigem himmel und nur bei der brise von amazon und nur im hochsommer erscheint ,0.2105263157894736
1076,1076,achtgesichterambiwasse/achtgesichterambiwasse_1076.wav,übt eine zauberkraft auf menschen aus sagen die japaner,übt eine zauberkraft auf menschen aus sagen die japaner ,0.0
1077,1077,achtgesichterambiwasse/achtgesichterambiwasse_1077.wav,so dass man über den bootrand wie von der schwelle eines hauses hinaustreten,so dass man über den boot rand wie von der schwelle eines hauses hinaustreten ,0.1538461538461538
1078,1078,achtgesichterambiwasse/achtgesichterambiwasse_1078.wav,und zu fuss über die perlmutterfläche gehen kann ohne zu versinken,und zu fuß über die perlmutter fläche gehen kann ohne zu versinken ,0.2727272727272727
1079,1079,achtgesichterambiwasse/achtgesichterambiwasse_1079.wav,getragen von der begeisterung vom sonnigen himmel und von der brise von amazu,getragen von der begeisterung vom sonnigen himmel und von der brise von amazon ,0.0769230769230769
1080,1080,achtgesichterambiwasse/achtgesichterambiwasse_1080.wav,in diesen höchsten sekunden der seeekstase sollen menschen von boot zu boot gegangen sein viertelstunden weit über das wasser,in diesen höchsten sekunden der see ekstase sollen menschen von boot zu boot gegangen sein viertelstunden weit über das wasser ,0.1052631578947368
1081,1081,achtgesichterambiwasse/achtgesichterambiwasse_1081.wav,ohne unterzusinken ohne den fuss mit einem wassertropfen zu benetzen aber wehe denen,ohne unter zu senken ohne den fuß mit einem wassertropfen zu benetzen da bewege denen ,0.4615384615384615
1082,1082,achtgesichterambiwasse/achtgesichterambiwasse_1082.wav,die nicht schritt halten mit der begeisterung des sees nicht schritt halten mit den glücksaugenblicken und der glücksstärke des sonnigen himmels,die nicht schritt halten mit der begeisterung des sees nicht schritt halten mit den glücks augenblicken und der glücks stärke des sonnigen himmels ,0.1904761904761904
1083,1083,achtgesichterambiwasse/achtgesichterambiwasse_1083.wav,und der brise von amazu nur so lange die brise währt währt der enthusiasmus des sonnigen himmels,und der brise von amazon nur solange die brise wert wert der enthusiasmus des sonnigen himmels ,0.2941176470588235
1084,1084,achtgesichterambiwasse/achtgesichterambiwasse_1084.wav,der den menschen stehenden fusses über das wasser trägt legt sich die brise so lässt der sonnige himmel die wasserwanderer los,der den menschen stehenden fußes über das wasser trägt legt sich die brise so lässt der sonnige himmel die wasser wanderer los ,0.1428571428571428
1085,1085,achtgesichterambiwasse/achtgesichterambiwasse_1085.wav,und sie werden vom see tiefer verschluckt als sonst ertrinkende,sie werden vom see tiefer verschlungen als sonst ertrinkende  ,0.2
1086,1086,achtgesichterambiwasse/achtgesichterambiwasse_1086.wav,vermessene die sich stärker glauben als das glücksgefühl des sonnigen himmels und der brise von amazu,vermessener die sich stärker glauben meisters glücksgefühl des sonnigen himmels und der brise von amazon ,0.25
1087,1087,achtgesichterambiwasse/achtgesichterambiwasse_1087.wav,und die auch nur eine halbe sekunde das glücksgefühl nicht aufgeben wollen nachdem die brise sich schon gelegt hat,und die auch nur eine halbe sekunde das glücksgefühl nicht aufgeben wollen nachdem die browser sich schon gelegt hat ,0.0526315789473684
1088,1088,achtgesichterambiwasse/achtgesichterambiwasse_1088.wav,schiessen senkrecht zum seeboden von der gegenkraft des einsetzenden unglücks gepackt und versteinert man sagte,schießen senkrecht zum see boden von der gegen kraft des einsetzenden unglücks gepackt und versteinern man sagt ,0.4666666666666667
1089,1089,achtgesichterambiwasse/achtgesichterambiwasse_1089.wav,vom unglück wie zu eisen verhärtet und schwarz wie meteorsteine stünden ihre körper wie statuen unten auf dem seegrund,vom unglück wie zu eisen verhärtet und schwarz wie meteor steine stünden ihre körper wie statuen unten auf dem see grund ,0.2105263157894736
1090,1090,achtgesichterambiwasse/achtgesichterambiwasse_1090.wav,aber die grösste strafe dieser vermessenen ist dass solche jählings versunkenen nie mehr geboren werden können,aber die größte strafe dieser vermessenen ist dass solche jählings versunkenen nie mehr geboren werden können ,0.0625
1091,1091,achtgesichterambiwasse/achtgesichterambiwasse_1091.wav,dass ihre seelenwanderung abschloss ehe ihre seele sich zum nirwana hob,das ihre seelenwanderung abschloss e ihre seele sich zum nirvana hob ,0.2727272727272727
1092,1092,achtgesichterambiwasse/achtgesichterambiwasse_1092.wav,und dass sie die dumpfesten weltüberreste sein werden wenn das ganze menschengeschlecht zum nirwana eingegangen ist,und dass sie die dumpfes welt überreste sein werden wenn das ganze menschengeschlecht zum nirvana eingegangen ist  ,0.25
1093,1093,achtgesichterambiwasse/achtgesichterambiwasse_1093.wav,«die brise von amazu hat ihn verlassen» oder «der brise von amazu trotzen wollen»,die brise von amazon hat ihn verlassen oder der brise von amazon trotzen wollen ,0.4285714285714285
1094,1094,achtgesichterambiwasse/achtgesichterambiwasse_1094.wav,sagen die japaner sprichwörtlich von menschen die das glück das sie verlässt mit den unmöglichsten mitteln festhalten wollen,sagten die japaner sprichwörtlich von menschen die das glück dass sie verläßt mit den unmöglichsten mitteln festhalten wollen ,0.1666666666666666
1095,1095,achtgesichterambiwasse/achtgesichterambiwasse_1095.wav,und sie schenken einem solchen menschen um ihn zu warnen ein kleines schwarzes bronzeamulett,und sie schenken einem solchen menschen um ihn zu warnen ein kleines schwarzes bronze amulett ,0.1428571428571428
1096,1096,achtgesichterambiwasse/achtgesichterambiwasse_1096.wav,das nichts ist als eine schwarze eiserne träne dieser eisentropfen sieht aus wie der haarschopf eines menschen,das nichts ist als eine schwarze eiserne trainer dieser eisen tropfen sieht aus wie der haarschopf eines menschen ,0.1764705882352941
1097,1097,achtgesichterambiwasse/achtgesichterambiwasse_1097.wav,der senkrecht ins wasser schiesst hört ein freund auf diese warnung nicht,der senkrecht ins wasser schießt hört einen freund auf diese warnung nicht ,0.1666666666666666
1098,1098,achtgesichterambiwasse/achtgesichterambiwasse_1098.wav,so sendet man ihm einen fächer darauf ein mensch gezeichnet ist der über wellen wandert und ist ihm diese warnung noch nicht genug,sendet man ihm einen fächer darauf ein mensch gezeichnet ist der über wellen wandert und ist im diese warnung noch nicht genug ,0.0869565217391304
1099,1099,achtgesichterambiwasse/achtgesichterambiwasse_1099.wav,so singt man ihm folgendes lied abends unter den fenstern,so singt man ihm folgen des lied abends unter den fenstern  ,0.2
1100,1100,achtgesichterambiwasse/achtgesichterambiwasse_1100.wav,gab dir heute der sonnige tag als der see im mittagsschlaf lag freude und einen glücklichen sinn,gab dir heute der sonniger tag als der see im mittagsschlaf lag freude und einen glücklichen sinn ,0.0588235294117647
1101,1101,achtgesichterambiwasse/achtgesichterambiwasse_1101.wav,und götterkraft deinem fuss im schuh  dann sieh jetzt vorsichtig vor dich hin glück währt nie lang,und götter kraft deinem fuß im schuh wenn sie jetzt vorsichtig vor dich hin flug quert nie lange ,0.4705882352941176
1102,1102,achtgesichterambiwasse/achtgesichterambiwasse_1102.wav,wir sind um dich bang glück und tod bringt die brise von amazu ,wir sind um dich bang glück und tod bringt die prise von amazon  ,0.1538461538461538
1103,1103,achtgesichterambiwasse/achtgesichterambiwasse_1103.wav,omiya und amagata waren zwei turnlehrer in ozu,um ihr ja und am agata waren zwei turnlehrer in o zu ,0.875
1104,1104,achtgesichterambiwasse/achtgesichterambiwasse_1104.wav,und zogen mit ihren beiden knabenschulen an einem sommertage in kähnen auf den biwasee hinaus den ganzen tag an den ufern entlang,und zogen mit ihren beiden knabenschulen an einem sommer tag in kähnen auf den b war sie hinaus den ganzen tag an den ufer entlang ,0.2727272727272727
1105,1105,achtgesichterambiwasse/achtgesichterambiwasse_1105.wav,die schulknaben konnten nicht schwimmen aber nur wenigen fiel es ein sich vor der schwindelnden tiefe des biwasees zu grauen und,die schule knaben konnten nicht schwimmen aber nur wenigen vieles ein sich vor der schwindelnden tiefe des b war sehr zu grauen ,0.3809523809523809
1106,1106,achtgesichterambiwasse/achtgesichterambiwasse_1106.wav,sie füllten die luft mit gelächter die schulklasse eines jeden lehrers war nicht gross und sass in je einem kahn,sie erfüllten die luft mit gelächter die schulklasse eines jeden lehrers war nicht groß und saß je in einem kann ,0.3
1107,1107,achtgesichterambiwasse/achtgesichterambiwasse_1107.wav,nun wird in ozu erzählt die heisse mittagsstunde kam und die kähne befanden sich auf der höhe des sees wo man fast keine ufer sieht,nun wird in o zu erzählt die heiße mittagsstunde kam und die kähne befanden sich auf der höhe des sees wo man fast keine ufer sie ,0.16
1108,1108,achtgesichterambiwasse/achtgesichterambiwasse_1108.wav,nur den bläulichen hitzedunst in der ferne die beiden kähne schienen zwischen himmel und erde,nur den bläulichen hitze dunst in der ferne die beiden kähne schienen zwischen himmel und erde ,0.1333333333333333
1109,1109,achtgesichterambiwasse/achtgesichterambiwasse_1109.wav,wie zwei abgeschossene pfeile durch die luft zu gleiten,wie zwei abgeschossene pfeile durch die luftzug leiten ,0.3333333333333333
1110,1110,achtgesichterambiwasse/achtgesichterambiwasse_1110.wav,blau verschmolzen lagen der glatte himmel und das glatte wasser beieinander da verwandelte sich vor den augen der kinder,blau verschmolzen lag der glatte himmel und das glatte wasser beieinander da verwandelte sich vor den augen der kinder ,0.0526315789473684
1111,1111,achtgesichterambiwasse/achtgesichterambiwasse_1111.wav,der see in jene unwirklichen wiesen wie sie sonst auf bildern glatt gemalt und grünspanfarbig zu sehen sind,der see in jene unwirklichen wiesen wie sie sonst auf bildern glatt gemalt und grünspan farbig zu sehen sind ,0.1111111111111111
1112,1112,achtgesichterambiwasse/achtgesichterambiwasse_1112.wav,kirschbäume stiegen auf als käme der rosigste frühling noch einmal in den hochsommer herein,kirschbäume stiegen auf als käme der rosigste frühling noch einmal in den hochsommer herein ,0.0
1113,1113,achtgesichterambiwasse/achtgesichterambiwasse_1113.wav,und kleine mädchen in taubenblauen gewändern klatschten rhythmisch in die hände und umwandelten die dunkeln silhouetten der kirschbaumstämme,und kleine mädchen in taubenblaue gewändern klatschten rhythmisch in die hände und umwandelten die dunklen silhouetten der kirschbaum stämme ,0.2222222222222222
1114,1114,achtgesichterambiwasse/achtgesichterambiwasse_1114.wav,bald gaben sie sich die hände bald breiteten sie die arme einige knieten,bald gaben sie sich die hände bald breiteten sie die arme einige knieten ,0.0
1115,1115,achtgesichterambiwasse/achtgesichterambiwasse_1115.wav,andere glitten im kreis um die knieenden die lehrer und die knaben konnten glauben,andere glitten im kreis um die kniende die lehrer und die knaben konnten glauben ,0.0714285714285714
1116,1116,achtgesichterambiwasse/achtgesichterambiwasse_1116.wav,sie seien mit den kähnen unter kirschbäumen gelandet in einer seegegend wo die kirsche erst im hochsommer blüht,sie seien mit den kähnen unter kirschbäumen gelandet in einer see gegend wo die kirsche erst im hochsommer blüht ,0.1111111111111111
1117,1117,achtgesichterambiwasse/achtgesichterambiwasse_1117.wav,und wo die mädchen den frühlingsgottheiten eine tanzzeremonie ausdenken um der lächelnden kirschblüte zu huldigen,und wo die mädchen den frühlings gottheiten eine tanz zeremonie ausdenken um der lächelnden kirschblüte zu huldigen  ,0.2666666666666666
1118,1118,achtgesichterambiwasse/achtgesichterambiwasse_1118.wav,kein knabe war zu halten alle verliessen die boote liefen auf die wiesen kauerten im kreis unter den kirschbäumen,kein knabe wahr zu halten alle verließen die boote liefen auf die wiesen kauerten im kreis unter den kirschbäumen ,0.1052631578947368
1119,1119,achtgesichterambiwasse/achtgesichterambiwasse_1119.wav,und begleiteten mit rhythmischem händeklatschen die mädchenfüsse aber kinder,und begleiteten mit rhythmischem händeklatschen die mädchen füße aber kinder ,0.2222222222222222
1120,1120,achtgesichterambiwasse/achtgesichterambiwasse_1120.wav,die nichts vom glückswechsel und von beherrschung der glücksekunden verstehen,die nichts vom glucks wechsel und von beherrschung der glücks der kunden verstehen ,0.5
1121,1121,achtgesichterambiwasse/achtgesichterambiwasse_1121.wav,können auch nicht auf den augenblick der windstille nach der brise von amazu achten,können auch nicht auf den augenblick der windstille nach der brise von amazon achtmal ,0.1428571428571428
1122,1122,achtgesichterambiwasse/achtgesichterambiwasse_1122.wav,die lebhafte brise die mit den kleidern der kinder spielte,die lebhafte prise die mit dem kleidern der kinder spielte ,0.2
1123,1123,achtgesichterambiwasse/achtgesichterambiwasse_1123.wav,mit den äussersten spitzen der kirschbäume mit den glitzernden grashalmen der grünspanfarbigen wiesen legte sich plötzlich,mit den äußersten spitzen der kirschbäume mit dem glitzernden grashalmen der grünspan farbigen wiesen legte sich plötzlich ,0.25
1124,1124,achtgesichterambiwasse/achtgesichterambiwasse_1124.wav,und tiefe lautlosigkeit trat ein vergeblich schrien die beiden lehrer aus jedem boot den übers wasser wandernden kindern zu,und tiefe lautlosigkeit trat ein vergeblich schrien die beiden lehrer aus jedem bot den übers wasser wandernden kindern zu ,0.0526315789473684
1125,1125,achtgesichterambiwasse/achtgesichterambiwasse_1125.wav,kinder sind taub wenn sie spielen kein knabe kehrte zurück als die brise von amazu sich legte,kinder sind taub wenn sie spielen keinen knabe kehrte zurück als die brise von amazon sich legte ,0.1176470588235294
1126,1126,achtgesichterambiwasse/achtgesichterambiwasse_1126.wav,wie wenn ein spiegel einbricht und die glassplitter trübes glasmehl werden und kein gesicht mehr hergeben das hineingeschaut hat,wie wenn ein spiegel ein bericht und die glassplitter trübes glas mail werden und kein gesicht mehr hergeben das hineingeschaut hat ,0.2105263157894736
1127,1127,achtgesichterambiwasse/achtgesichterambiwasse_1127.wav,so blieben alle schulkinder im see verschwunden,so blieben alle schulkinder im see verschwunden  ,0.0
1128,1128,achtgesichterambiwasse/achtgesichterambiwasse_1128.wav,die beiden schullehrer kamen drei tage später nachdem sie den ganzen see abgesucht hatten ohne kinder zurück nach ozu,die beiden schullehrer kamen drei tage später nachdem sie den ganzen see abgesucht hatten ohne kinder zurück nach o zu ,0.1052631578947368
1129,1129,achtgesichterambiwasse/achtgesichterambiwasse_1129.wav,wo der jammer um die verschwundenen schulklassen so gross war dass viele väter noch in derselben nacht selbstmord begingen,oder jammer um die verschwundenen schulklassen so groß war dass viele väter noch in derselben nacht selbstmord begingen ,0.1578947368421052
1130,1130,achtgesichterambiwasse/achtgesichterambiwasse_1130.wav,und viele mütter hinaus zum see stürzten und sich ertränkten auch der eine lehrer sein name war amagata,und viele mütter hinaus zum see stürzten und sich ertränkten auch der eine lehrer sein name war am agata ,0.1111111111111111
1131,1131,achtgesichterambiwasse/achtgesichterambiwasse_1131.wav,wurde am nächsten morgen tot in seiner wohnung gefunden erwürgt von nachtgeistern sagten die leute,wurde am nächsten morgen tot in seiner wohnung gefunden erwürgt von nacht geistern sagten die leute ,0.1333333333333333
1132,1132,achtgesichterambiwasse/achtgesichterambiwasse_1132.wav,der andere aber musste seine schulstellung aufgeben und wurde polizist,der andere aber musste seine schule stellung aufgeben und würde polizist  ,0.3
1133,1133,achtgesichterambiwasse/achtgesichterambiwasse_1133.wav,eines tages beurlaubte sich dieser mann welcher omiya hiess und sagte er wolle sich ein mädchen zur frau aus amazu holen,eines tages beurlaubte sich dieser mann welcher omi ja hieß und sagte er wolle sich ein mädchen zur frau aus ahmad zu hole ,0.2857142857142857
1134,1134,achtgesichterambiwasse/achtgesichterambiwasse_1134.wav,und als man ihn fragte warum gerade aus amazu von wo doch das unglück über ihn und amagata gekommen sei,und als man ihn fragte warum geradeaus am nahezu von wo doch das unglück über ehen und am agata gekommen sei ,0.3
1135,1135,achtgesichterambiwasse/achtgesichterambiwasse_1135.wav,da schüttelte er nur den kopf und sagte finster «auf glück folgt unglück und auf unglück glück,das schüttelte er nur den kopf und sagte fenster auf glück folgt unglück und auf unglück glück ,0.1764705882352941
1136,1136,achtgesichterambiwasse/achtgesichterambiwasse_1136.wav,darum muss das mädchen das ich liebe aus amazu sein und mir glück bringen weil ich dort mein grösstes unglück hatte»,darum muss das mädchen das sich lieber aus am ma zu sein und mir glück bringen weil ich dort mein größtes unglück hatte  ,0.3333333333333333
