Unnamed: 0.1,Unnamed: 0,file,orgText,outText,WER
1210,1210,achtgesichterambiwasse/achtgesichterambiwasse_1210.wav,er hatte mir zwar gesagt dass er dich in amazu besucht und verführt habe,er hatte mir säule sagte risse dich in damals und besuchen in verfüttern  ,0.6428571428571429
1211,1211,achtgesichterambiwasse/achtgesichterambiwasse_1211.wav,aber ich hatte doch nie geglaubt dass ich den anblick seines kindes nicht vertragen könnte tötest du das kind nicht so werde ich es töten ,aber es hat doch wir glauben dass ich den anblicks eines kindes nicht vertragen könnte gut ist und das kind nicht so werde ich es töten  ,0.36
1212,1212,achtgesichterambiwasse/achtgesichterambiwasse_1212.wav,gehorche jetzt und rotte amagata vollständig aus unserm leben aus indem du sein kind beseitigst,gehorche jetzt und rotterdamer gatter vollständig aus unserem leben aus indem du sein kind beseitigt  ,0.2666666666666666
1213,1213,achtgesichterambiwasse/achtgesichterambiwasse_1213.wav,der kampf zwischen mir und amagata brach aus als er mir in den booten auf dem see erzählte dass er dich besitze wann er wolle,in der ernste zwischen mir und am rat habe aus als er in den boden auf dem sehr sehr der dass endlich sein wann er wahlen ,0.56
1214,1214,achtgesichterambiwasse/achtgesichterambiwasse_1214.wav,und dich bald aus amazu holen und zu seiner frau machen werde nachdem wir uns im wasser müde gekämpft hatten er und ich,und ich bald aus aber zu holen und zu seiner frau machen werde nachdem wir uns im wassermühle gekämpft hatten er und ich ,0.217391304347826
1215,1215,achtgesichterambiwasse/achtgesichterambiwasse_1215.wav,und ich sah dass alle kinder ertrunken waren und mich selbst beinahe die kräfte verliessen,und ich sah dass alle kinder erprobung waren und mich selbst einer die kräfte verließen  ,0.2
1216,1216,achtgesichterambiwasse/achtgesichterambiwasse_1216.wav,veranlasste ich ihn mich vom ertrinken zu retten indem ich sagte der verlust der schulkinder sei mir grösser als dein verlust,veranlasst ist lieferungen eintreten zu lenken indem ich sagte der verlust der schulkinder sei mehr größer als rein verlust  ,0.4761904761904761
1217,1217,achtgesichterambiwasse/achtgesichterambiwasse_1217.wav,und indem ich eine gleichgültigkeit heuchelte die ich niemals fühlte und dabei erklärte dass ich auf dich verzichten wollte,indem ich eine gleichgültigkeit heuchelte die ich niemals fühlte und dabei erklärte dass ich auf dich verzichten wollte  ,0.0526315789473684
1218,1218,achtgesichterambiwasse/achtgesichterambiwasse_1218.wav,amagata der kräftiger war als ich nahm mich dann auf seinen rücken und schwamm mit mir stundenlang viele seemeilen bis ans ufer,aber ergattert der kräftiger war als ich nahm ich dennoch seinen rücken und schwamm mit mehr stundenlang fehler seemeilen bis ans ufer  ,0.3181818181818182
1219,1219,achtgesichterambiwasse/achtgesichterambiwasse_1219.wav,in ozu verbreiteten wir das märchen von der brise von amazu das aber trotzdem kein märchen ist,in oder zu verbreiteten wir das märchen von der brise von am zu das aber trotzdem kein märchen ist ,0.2352941176470588
1220,1220,achtgesichterambiwasse/achtgesichterambiwasse_1220.wav,denn ich habe wirklich einen augenblick mitten in der mittaghitze die erscheinung der kirschbäume und der tanzenden mädchen,denn ich habe wirklich einen augenblick mitten in der mittagshitze die erscheinung der kirschbäume und der tanzenden mädchen ,0.0555555555555555
1221,1221,achtgesichterambiwasse/achtgesichterambiwasse_1221.wav,draussen zwischen wasser und himmel gehabt du kamst mir über das wasser entgegen,draußen zwischen wasser und himmel gehabt du es mehr über das wasser entgegen  ,0.2307692307692307
1222,1222,achtgesichterambiwasse/achtgesichterambiwasse_1222.wav,und ich hielt dich glücklich in meinem arm,und ich will dich übles in meiner nachholen ,0.5
1223,1223,achtgesichterambiwasse/achtgesichterambiwasse_1223.wav,und verlebte in dieser vision die unschuldig seligsten augenblicke meines lebens,weil in den dieser vision dem unschuldig seligsten augenblicke meines lebens  ,0.3636363636363636
1224,1224,achtgesichterambiwasse/achtgesichterambiwasse_1224.wav,bis plötzlich amagata neben mir eingeschlafen und traumredend das geheimnis deiner verführung verriet,des plötzlich amateur neben mir eingeschlafen und traume redend das geheimnis deiner verführung verriet  ,0.3076923076923077
1225,1225,achtgesichterambiwasse/achtgesichterambiwasse_1225.wav,ich versuchte ihn damals zu erwürgen,ich versuchte ihn damals zu erwirken  ,0.1666666666666666
1226,1226,achtgesichterambiwasse/achtgesichterambiwasse_1226.wav,so wie ich ihn trotzdem er mich gerettet hatte noch in derselben nacht in ozu wegen der liebe zu dir erwürgt habe,so wie ich ihnen trotzdem amtlich erläutert hat er noch in derselben nacht in rundfunk und wegen der liebe zu dir ersucht habe  ,0.3636363636363636
1227,1227,achtgesichterambiwasse/achtgesichterambiwasse_1227.wav,ich gestehe dir dieses alles heute ein weil du mir hundertmal versichertest dass du mich mehr als amagata liebtest,ich gestehe dir dies alles heute ein weil du mir tausendmal versicherte dass du mich mehr als ein liebtest  ,0.2105263157894736
1228,1228,achtgesichterambiwasse/achtgesichterambiwasse_1228.wav,mein kampf gegen amagata ist aber erst ausgekämpft wenn sein sohn nicht mehr am leben ist,beim ersten r malta ist aber erst ausgekämpft wenn sein so nicht mehr anwesend ist  ,0.4375
1229,1229,achtgesichterambiwasse/achtgesichterambiwasse_1229.wav,ich liebe dich darum töte amagatas sohn wie ich für dich getötet habe»,ich finde es darunter armadas ohnehin ich für dich getötet haben  ,0.6153846153846154
1230,1230,achtgesichterambiwasse/achtgesichterambiwasse_1230.wav,so sprach die schrift des kieselsteines zu der frau der reis verbrannte am feuer das zimmer füllte sich mit qualm,so sprach die schrift des kieselstein es zu der frau der heiß verbrannte am feuer das zimmer füllte sich mit qual  ,0.2
1231,1231,achtgesichterambiwasse/achtgesichterambiwasse_1231.wav,aber der rauch verzog sich bald wieder denn das herdfeuer ging aus weil die frau es nicht mehr schürte,aber der rauch verzog sich bald wieder denn das herdfeuer ging aus weil die frau nicht mehr schürte ,0.0526315789473684
1232,1232,achtgesichterambiwasse/achtgesichterambiwasse_1232.wav,und den grossen flachen stein in ihrer hand hin und her drehte und die schrift die winzig gekritzelte entzifferte,und in großen flachen steinen ihre hand hin und her drehte und die schrift die winzig gekritzelt entzifferte  ,0.3157894736842105
1233,1233,achtgesichterambiwasse/achtgesichterambiwasse_1233.wav,es wurde nachmittag die frau las immer noch wohl wunderte sie sich manchmal,es wurde nachmittag die frau lars immer noch wohl wunderte sie sich manchmal ,0.0769230769230769
1234,1234,achtgesichterambiwasse/achtgesichterambiwasse_1234.wav,dass ihr junge der draussen auf dem see lag und angelte nicht heimkam und essen verlangte,das junge der draußen auf dem seelachs und anwälte nicht heimkam und essen verlangte  ,0.375
1235,1235,achtgesichterambiwasse/achtgesichterambiwasse_1235.wav,aber der stein in ihrer hand der die tiefsten geheimnisse zweier menschenleben zu ihr redete,aber der steinen ihrer hand der die tiefsten geheimnisse zweier menschenleben zu ihr redete ,0.1333333333333333
1236,1236,achtgesichterambiwasse/achtgesichterambiwasse_1236.wav,machte dass sie bald wieder zeit ort und wirklichkeit vergass plötzlich weckte sie ein gerede auf der strasse,nach der dass die bald wieder zeit auto und wirklichkeit vergaß plötzlich weckte sie an gerede auf der straße  ,0.3888888888888889
1237,1237,achtgesichterambiwasse/achtgesichterambiwasse_1237.wav,stimmen sprachen unter dem fenster den namen ihres sohnes und ihren eigenen namen die stimmen rannten fort und kamen wieder,stimmen sprachen unter dem fenster den namen ihres so nützlich und ihren eigenen nahmen die stimmung rannten fahrt und kann man weder ,0.4
1238,1238,achtgesichterambiwasse/achtgesichterambiwasse_1238.wav,füsse und stimmen drängten an ihr haus die schiebetüre teilte sich und die stimmen drängten herein und umsummten sie,wüste und stimmen drängten im jahr haus die schiebetüren teilte sich und die stimmen drängten herein und um so müssten sie ,0.3684210526315789
1239,1239,achtgesichterambiwasse/achtgesichterambiwasse_1239.wav,und die vielen füsse traten zu ihr heran und ebenso das gemurmel und sie dachte einen augenblick,wie ein füßen traten zuerst an und das und modellen und sie er angehen ,0.7647058823529411
1240,1240,achtgesichterambiwasse/achtgesichterambiwasse_1240.wav,ist der reis wieder übergekocht weil es so laut wird da kamen hände zu ihr die ihre hände streichelten,ist der reis wieder über gekocht weil es so laut wird da kann man händen zu ihrem die ihre hände streichelten  ,0.3157894736842105
1241,1241,achtgesichterambiwasse/achtgesichterambiwasse_1241.wav,vor ihr legte man ein nasses in graue segeltücher gewickeltes paket hin das roch nach dem grundwasser vom biwasee,vor ihr legte man einen nasses in graue segeln tücher gewickeltes paket hin es roch nach dem grundwasser vom biber sie  ,0.3157894736842105
1242,1242,achtgesichterambiwasse/achtgesichterambiwasse_1242.wav,und die frau musste an den wasserkampf zwischen amagata und omiya denken,auch die frau musste an den wasser kampf zwischen am engagierter und umher denken  ,0.5
1243,1243,achtgesichterambiwasse/achtgesichterambiwasse_1243.wav,und an das gemurmel und geseufze und gegurgel und geschluchze der ertrinkenden schulkinder rings um die beiden kämpfenden männer und an omiya,und alles genommene ungesäumt semmelbrösel und beschlüsse der der trinkend in schulkinder ringsherum die beiden kämpfende männer und eine milliarden ,0.6818181818181818
1244,1244,achtgesichterambiwasse/achtgesichterambiwasse_1244.wav,der schwächer war und auch am ertrinken war und an amagata der sie zur mutter gemacht hatte,der schwächer war und auch am ertrinken war und am agathe der sie zur mutter gemacht hatte  ,0.1176470588235294
1245,1245,achtgesichterambiwasse/achtgesichterambiwasse_1245.wav,gleichfalls an einem heissen tag draussen im boot auf der seehöhe,gleichfalls an einem heißen tag draußen im boot auf der sehe höhe  ,0.3636363636363636
1246,1246,achtgesichterambiwasse/achtgesichterambiwasse_1246.wav,und der dann aus ihrem schoss zu ihren füssen hinrutschte und nach dem liebeskampf auf einem haufen segeltuch sanft einschlief,man interne aus ihrem schuldig zu ihren füßen hin rutschte und nach dem es sogar auf einen haufen segeln hoch sanft einschlief  ,0.6
1247,1247,achtgesichterambiwasse/achtgesichterambiwasse_1247.wav,und den sie dann zudeckte mit ihrem gewand der see war ihr hochzeitsgemach gewesen,aus den sie dann zudeckte mit ihrem gewarnt der see war ihr hochzeit gemach gewesen  ,0.2857142857142857
1248,1248,achtgesichterambiwasse/achtgesichterambiwasse_1248.wav,der see konnte ihr nichts böses tun was der biwasee tat war wohlgetan,der see konnte er nichts böses tun was der b war sie tat war wohl getan  ,0.4615384615384615
1249,1249,achtgesichterambiwasse/achtgesichterambiwasse_1249.wav,war das amagata oder amagatas sohn der jetzt starr vor ihr lag in dem nassen segeltuch,war das am engagierter oder aber gar sohn der jetzt starr vor ihr lag in dem nassen segeltuch  ,0.25
1250,1250,achtgesichterambiwasse/achtgesichterambiwasse_1250.wav,die frau lüftete mit ihrer kleinen abgearbeiteten hand ein wenig das tuch des nassen paketes,die paul tel in ihrer kleineren abgearbeitet nannte ein wenig des todes nassen paketes  ,0.6
1251,1251,achtgesichterambiwasse/achtgesichterambiwasse_1251.wav,da sah sie ein endchen von dem kleidersaum eines knabenrockes den sie selbst genäht hatte sie sah tränenlos hin,dann sah sie ein entchen von dem kleider saum eines knaben rockes den sie selbst genäht hatte sie sah tränen los hin ,0.4210526315789473
1252,1252,achtgesichterambiwasse/achtgesichterambiwasse_1252.wav,ohne erstaunen und sagte zu dem gemurmel und zu den vielen füssen die rund um sie waren,ohne erstaunen die sagte zu dem gemurmel und so den fehlen fürchten die rund um sie waren ,0.2352941176470588
1253,1253,achtgesichterambiwasse/achtgesichterambiwasse_1253.wav,«es ist amagatas sohn der see hat mir amagata damals geschenkt,es ist am ergattern sohn der sehe hat mir aber gatter damals geschenkt ,0.5454545454545454
1254,1254,achtgesichterambiwasse/achtgesichterambiwasse_1254.wav,warum soll ich nicht heute ihm meinen sohn schenken»,warum soll ich heute nicht eben meinen sohn schenken  ,0.4444444444444444
1255,1255,achtgesichterambiwasse/achtgesichterambiwasse_1255.wav,und das gemurmel um sie verging allmählich und die vielen füsse um sie gingen aus dem zimmer,des gemurmel um sie ging allmählich in die fehlen füße um sie gegen den aus dem man ,0.5294117647058824
1256,1256,achtgesichterambiwasse/achtgesichterambiwasse_1256.wav,und es wurde still als wäre das feuer zum zweitenmal im herd ausgegangen «mein lieber sohn» sagte die frau,und es wurde stelle als wäre das feuer zum zweitenmal im herd ausgegangen mein lieber sohn sagte die frau ,0.1578947368421052
1257,1257,achtgesichterambiwasse/achtgesichterambiwasse_1257.wav,die neben dem ertrunkenen knaben kniete «siehst du hier ist ein kopfkissen aus dem biwasee»,die neben dem ertrunkenen verhandelte siehst du hier ist ein kopfkissen aus dem viva sehen  ,0.3333333333333333
1258,1258,achtgesichterambiwasse/achtgesichterambiwasse_1258.wav,und sie schob dem toten den grossen flachen kieselstein den sie immer noch in der hand hielt unter den kopf,und sie schaute drogenhändler großer flachen kieselsteine denn sie immer noch in der hantieren unter den kopf  ,0.45
1259,1259,achtgesichterambiwasse/achtgesichterambiwasse_1259.wav,«ich sollte mich jetzt neben dich legen und für immer mit dir einschlafen kind der biwasee war mein hochzeitsbett,ich sollte mich jetzt neben dich legen und für immer mit dir einschlafen kind der b war sie war mein hochzeit bett  ,0.3157894736842105
1260,1260,achtgesichterambiwasse/achtgesichterambiwasse_1260.wav,er könnte auch mein sterbebett werden wie er deines geworden ist kind aber ich habe noch eine rechnung zu machen,er konnte auch meinen sterbebett werden wie er deines geworden ist kind aber ich habe noch eine rechnung zu machen  ,0.1
1261,1261,achtgesichterambiwasse/achtgesichterambiwasse_1261.wav,dein vater amagata würde mich nicht als deine mutter im totenreich empfangen wenn ich fortgegangen wäre von der erde ohne omiya zu zeigen,dein vater am agathe würde mich nicht als deine mutter im totenreich empfangen wenn ich fortgegangen wäre von der erde ohne um mir zu zeigen  ,0.1739130434782608
1262,1262,achtgesichterambiwasse/achtgesichterambiwasse_1262.wav,dass ich immer amagatas willen tat auch wenn ich omiya hundertmal sagte dass ich ihn mehr liebte als amagata tat ich das,das ich immer dass willen tat auch wenn ich um mehr hundertmal sagte dass ich ihn mehr liebte als aber gatter tat ich das ,0.2727272727272727
1263,1263,achtgesichterambiwasse/achtgesichterambiwasse_1263.wav,damit er amagatas kind nicht schlüge und amagatas kind nicht verhungern liesse»,damit haben ergab das kind nicht schlüge und aber gar das kind nicht warum ließe  ,0.6666666666666666
1264,1264,achtgesichterambiwasse/achtgesichterambiwasse_1264.wav,dunkle wasserflecken liefen von der nassen segelleinwand über die strohdiele der stube,dunkle wasserflächen liefen von der nassen segel leinwand über die stroh die le der stube  ,0.5
1265,1265,achtgesichterambiwasse/achtgesichterambiwasse_1265.wav,und die untergehende sonne leuchtete rot über den see draussen und rot über die wasserflecken im zimmer die frau nickte,und die untergehende sonne leuchtete rot über den sie draußen und rot über die wasser flecken im zimmer die frau nickte  ,0.2
1266,1266,achtgesichterambiwasse/achtgesichterambiwasse_1266.wav,und sass weiss in dem abendroten gemach als könne ihr auch die sonne kein blut zum weiterleben mehr geben,und saß weiß in dem abend roten gemach als könne er auch die sonne kein blut zu weiterleben mehr geben  ,0.3157894736842105
1267,1267,achtgesichterambiwasse/achtgesichterambiwasse_1267.wav,die frau nickte und sprach «vergossenes blut braucht nicht mit vergossenem blut gerächt zu werden,die frauen nickte und sprach vergossen blut braucht nicht mit vergossenen blut gerecht zu werden  ,0.2666666666666666
1268,1268,achtgesichterambiwasse/achtgesichterambiwasse_1268.wav,aber ich will omiyas seele in alle winde ausschütten dass sie nie mehr in seinen körper zurückkehren kann,aber ich will um mehr säle in alle winde ausschütten dass sie nie mehr in seinen körper zurückkehren kann  ,0.1666666666666666
1269,1269,achtgesichterambiwasse/achtgesichterambiwasse_1269.wav,ich will omiyas seele ausblasen dass er hohl herumgeht und die welt so leer sieht als wäre der biwasee ausgetrocknet,ich will somalias seele ausblasen das sehr hohl herum geht und die welt so lea sieht als wäre der b war sie ausgetrocknet  ,0.45
1270,1270,achtgesichterambiwasse/achtgesichterambiwasse_1270.wav,und ein unendlich grosses loch ohne glanz und ohne welle soll den platz von omiyas seele einnehmen»,und ein unendlich großes loch ohne glanz und ohne welle soll den platz von um mir seele einnehmen  ,0.2352941176470588
1271,1271,achtgesichterambiwasse/achtgesichterambiwasse_1271.wav,die nachtzikaden begannen vor den fenstern zu singen und die seelandschaft draussen verflüchtigte sich in dämmerung,wenn wir sie kann nur dann sinnvoll fenster dazu sehnen und die seelandschaft draußen verflüchtigte sich in dämmerung kommen  ,0.75
1272,1272,achtgesichterambiwasse/achtgesichterambiwasse_1272.wav,das kleine zimmer mit der leiche mit der toten asche auf dem herde mit den dunkeln wasserflecken auf der diele,das kleiner zimmer mit der leiche mit der toten asche auf dem herde mit den dunklen wasser flecken auf dem seele ,0.3
1273,1273,achtgesichterambiwasse/achtgesichterambiwasse_1273.wav,und mit dem regungslosen blassleuchtenden frauengesicht neben der leiche war etwas so stilles im weltraum,und mit dem regungslosen blass leuchtenden frauen gesicht neben der leiche war etwas so stilles im weltraum  ,0.2666666666666666
1274,1274,achtgesichterambiwasse/achtgesichterambiwasse_1274.wav,dass im fensterrahmen die funkelnden sterne am nachthimmel dagegen wie gestikulierende laute menschengesichter waren,das im fensterrahmen die unkonventioneller nachthimmel dagegen wie gestikulierend erlaubt der menschen gesichter waren  ,0.6428571428571429
1275,1275,achtgesichterambiwasse/achtgesichterambiwasse_1275.wav,wie ein volksgetümmel das kopf an kopf mit glänzenden augen vor den fenstern ein schauspiel erwartete,wie erfolgs getümmel das kopf an kopf mit glänzenden augen vor den fenstern ein schauspiel erwartete nur warten  ,0.25
1276,1276,achtgesichterambiwasse/achtgesichterambiwasse_1276.wav,«nur warten nur warten» nickte die frau den sternbildern zu die sie für menschengesichter hielt,nomaden nennt in diesem haus in der willens rudi sie für menschen gesichter hielt  ,0.8666666666666667
1277,1277,achtgesichterambiwasse/achtgesichterambiwasse_1277.wav,dann knackte die diele der altane ein gewand raschelte,dann knackte die ideale der alter tarn angewandt raschelte ,0.4444444444444444
1278,1278,achtgesichterambiwasse/achtgesichterambiwasse_1278.wav,in der hand eine kleine blendlaterne trat der ehemalige polizist omiya ein,in der hand eine kleine blendet laterne trat der ehemalige polizist um mehr ein ,0.3333333333333333
1279,1279,achtgesichterambiwasse/achtgesichterambiwasse_1279.wav,und liess den laternenstrahl im halbkreis durch das zimmer leuchten «du hast ihn getötet gut komm»,und ließ den laternen strahl im halbkreis durch das zimmer leuchten du hast in getötet gut kom ,0.375
1280,1280,achtgesichterambiwasse/achtgesichterambiwasse_1280.wav,sagte stossweise seine stimme und die blendlaterne als wäre sie omiyas drittes auge,sagte stoßweise seine stimme und geblendet laterne als wäre sie kommen astrid das auge ,0.4615384615384615
1281,1281,achtgesichterambiwasse/achtgesichterambiwasse_1281.wav,schoss abwechselnd einen strahl an die decke und einen strahl auf die eingewickelte leiche am boden «komm,schoss abwechselnd einen strahl an die decke und einen strahl auf die eingewickelt leiche am boden komm ,0.1176470588235294
1282,1282,achtgesichterambiwasse/achtgesichterambiwasse_1282.wav,wir haben nichts mehr hier zu suchen in ozu wir müssen am ende des sees sein ehe es tag wird steh auf und nimm dein kleid über den kopf dass dich niemand erkennt»,wir haben zwängen zu suchen den obwohl wir müssen am ende des see sein er es tage stehe und in der kleidung und in kauf dass sich niemand erkennt  ,0.5757575757575758
1283,1283,achtgesichterambiwasse/achtgesichterambiwasse_1283.wav,«setz dich hierher ich habe zu reden» antwortete omiya eine stimme die er nie gehört hatte und er fragte unwillkürlich erschrocken zurück,feste hierher ich habe zu retten antwortete um mir eine stimme die ernie gehört hatte und er fragte unwillkürlich erschrocken zurück ,0.3181818181818182
1284,1284,achtgesichterambiwasse/achtgesichterambiwasse_1284.wav,«ist amagata hier» «amagatas sohn war hier» antwortete die stimme,ella erhöhen aber welcher so war hier antwortete die stimme  ,0.6
1285,1285,achtgesichterambiwasse/achtgesichterambiwasse_1285.wav,welche omiya nicht von der erde und nicht vom himmel zu sein schien ,welche um ja nicht von der erde und nicht vom himmel zu sein schien  ,0.1538461538461538
1286,1286,achtgesichterambiwasse/achtgesichterambiwasse_1286.wav,eine stimme die war als spräche einer der bronzenen versunkenen die wie statuen auf dem grunde des biwasees stehen,eine stimme die war als sprecher einer der brauste versunkenen die wie staat wurden auf dem grunde des b sie stehen  ,0.3157894736842105
1287,1287,achtgesichterambiwasse/achtgesichterambiwasse_1287.wav,einer von jenen welche die brise von amazu überrascht hatte und die verschlungen wurden vom unglück «wer bist du»,einerseits lehnen wir jede war so überrascht hatte und die verschwinden unsere informationen näher bis hin ,0.7894736842105263
1288,1288,achtgesichterambiwasse/achtgesichterambiwasse_1288.wav,fragte omiya «du bist nicht mein weib du die da spricht» «du hast recht,fragte und mehr du bist nicht mein weit du dieter spricht du hast recht ,0.5714285714285714
1289,1289,achtgesichterambiwasse/achtgesichterambiwasse_1289.wav,es ist amagatas weib das zu dir spricht» «sagtest du nicht immer dass du mich mehr liebst als amagata»,es ist aber gratis weib das zu der spricht sagtest du nicht immer dass du mich mehr liebst als ammer gatter ,0.3684210526315789
1290,1290,achtgesichterambiwasse/achtgesichterambiwasse_1290.wav,sagte omiya rasch «du sagtest mir amagata hätte sterbend gewünscht dass ich dich omiya lieben sollte,sagte um mir rasch du sagtest mir amalgam da hätte sterbend gewünscht dass ich dich um mehr liegen sollte  ,0.5
1291,1291,achtgesichterambiwasse/achtgesichterambiwasse_1291.wav,darum heiratete ich dich seinen freund aber niemals habe ich dir gesagt und niemals dir gestanden,darum heiratete ich dich seinen freund aber niemals habe ich dir gesagt und niemals die gestanden  ,0.0625
1292,1292,achtgesichterambiwasse/achtgesichterambiwasse_1292.wav,dass ich nur deshalb auf der erde blieb nachdem amagata tot war um sein kind zu gebären,das ich nur deshalb weil der erde blieb nach dem zu tun haben um seine kind zu gewähren  ,0.5294117647058824
1293,1293,achtgesichterambiwasse/achtgesichterambiwasse_1293.wav,damit dieses so glücklich würde wie ich glücklich war an meinem hochzeitsmittag mit amagata auf dem see das glück,damit dieses zog glücklich höhere der wie ich glücklich war an meinem hochzeit nachmittag mit am agathe auf dem sehen das glück ,0.4210526315789473
1294,1294,achtgesichterambiwasse/achtgesichterambiwasse_1294.wav,das ich in amagatas armen auf dem see draussen zum ersten male genoss wollte ich verlängern,es ich in herbert attersee nahmen an dem see draußen zum ersten male genossen wollte ich verlängerten ,0.5
1295,1295,achtgesichterambiwasse/achtgesichterambiwasse_1295.wav,wollte seinen sohn gebären und nicht sterben bis amagatas fleisch und blut die liebe kennen lernen würde,wollte seinem sohn gebären und nicht sterben bis amalgam das fleisch und blut die lieber kennenlernen würde ,0.3529411764705882
1296,1296,achtgesichterambiwasse/achtgesichterambiwasse_1296.wav,und die glücklichsten liebessekunden wie ich sie gekannt habe amagata,und die glücklichsten liebe sekunden wie ich sie gekannt habe am engagierter ,0.4
1297,1297,achtgesichterambiwasse/achtgesichterambiwasse_1297.wav,mein toter geliebter sollte in seinem sohn für mich weiteratmen» «verflucht» brüllte omiya,ein toter geliebter sollte in seinem sohn für mich weiter atmen verflucht brüllte und mehr  ,0.4615384615384615
1298,1298,achtgesichterambiwasse/achtgesichterambiwasse_1298.wav,und seine kehle gurgelte wilde laute wie die kehle eines der im dunkeln wasser um sich schlägt und wasser schluckt und schreien will und um sich speit und nicht luft zum schreien findet,an seinem hill in der lautet die kehle eines regelung dummheiten wasser und sich schwer wasser schlucken schreiben in und um sich man nicht schreien finden  ,0.6666666666666666
1299,1299,achtgesichterambiwasse/achtgesichterambiwasse_1299.wav,dann verlosch die blendlaterne es geschah scheinbar nichts im dunkeln kein seufzen,da verlor stehplätze laterne es geschah scheinbar nichts im dunkeln kein seufzen ,0.3333333333333333
1300,1300,achtgesichterambiwasse/achtgesichterambiwasse_1300.wav,kein schrei mehr,kein schrei mehr  ,0.0
1301,1301,achtgesichterambiwasse/achtgesichterambiwasse_1301.wav,doch fanden am morgen die leute von ozu die kleine blasse frau des omiya erwürgt neben der leiche ihres ertrunkenen sohnes,doch fanden am morgen die leute von oder so die kleine blasse frau des mehr erwirkt neben der leiche ihres ertrunkenen sohnes  ,0.1904761904761904
1302,1302,achtgesichterambiwasse/achtgesichterambiwasse_1302.wav,omiya aber blieb unauffindbar und ungestraft,harry libyen unauffindbaren und und bestraft  ,0.8333333333333334
1303,1303,achtgesichterambiwasse/achtgesichterambiwasse_1303.wav,was gleich ist mit der grössten strafe der götter,was gleich ist mit der größten strafe der götter ende von teil sechs ,0.5555555555555556
1304,1304,achtgesichterambiwasse/achtgesichterambiwasse_1304.wav,der wildgänse flug in katata nachschauen,der wildgänse flog in charta nachschauen  ,0.3333333333333333
1305,1305,achtgesichterambiwasse/achtgesichterambiwasse_1305.wav,in der alten hauptstadt kioto in der ältesten künstler tempel und kaiserstadt japans,der alten hauptstadt kyoto in der ältesten künstler tempel und kaiserstadt japans ,0.1538461538461538
1306,1306,achtgesichterambiwasse/achtgesichterambiwasse_1306.wav,hatten im mittelalter viele maler den auftrag erhalten die gemächer eines bergtempels zu bemalen,hatten im mittelalter viele male den auftrag erhalten die gemächer eines back tempels zu bemalen ,0.2142857142857142
1307,1307,achtgesichterambiwasse/achtgesichterambiwasse_1307.wav,in diesen tempel zog sich die kaiserliche familie in den sommertagen zurück und pflegte dort einige wochen unter der obhut der reichen mönche zu wohnen,in diesem tempel zog sich die kaiserliche familie in den sommertagen zurück und pflegte dauert einige wochen unter der obhut der reichen manche zu wohnen  ,0.12
1308,1308,achtgesichterambiwasse/achtgesichterambiwasse_1308.wav,die maler begannen ihr werk,die maler begannen er werk ,0.2
1309,1309,achtgesichterambiwasse/achtgesichterambiwasse_1309.wav,einer malte einen saal wo sperlinge in scharen über die wände flogen und sich in reisfeldern und bambushainen auf halmen und rohren schaukelten,aber man sollte einen soliden schwerlich in scharen über die wende flogen und sich in reisfeldern und war busreisen aufhalten und rundschau blüten  ,0.5217391304347826
1310,1310,achtgesichterambiwasse/achtgesichterambiwasse_1310.wav,ein anderer maler malte auf silberpapiergrund einen saal wo grosse meereswellen aufrauschten und die vier wände umschäumten,ein anderer bonner hand auf silberpapier grund einen sollen rose meereswellen auszutauschen und die vier wenden um scheuen  ,0.6470588235294118
1311,1311,achtgesichterambiwasse/achtgesichterambiwasse_1311.wav,wieder ein anderer maler malte einen saal voll von katzenmüttern und jungen katzen die in blumenkörben spielten und die blütenköpfe grosser päonien zerzupften,wieder ein anderer maler malta einen saal voll von katzen müttern und jungen katzen die in blumen körben spielten und die köpfe große pionieren zerrupft  ,0.391304347826087
1312,1312,achtgesichterambiwasse/achtgesichterambiwasse_1312.wav,der erste saal wurde der sperlingssaal genannt der zweite der saal der schäumenden wellen der dritte der saal der spielenden katzen,der aus der saal wurde der sperling saal genannt der zweite der saal der schäumenden wellen der dritte der saal der spielenden katzen  ,0.1904761904761904
1313,1313,achtgesichterambiwasse/achtgesichterambiwasse_1313.wav,der kaiser und die kaiserin die an der ausschmückung viel anteil nahmen liessen sich jedesmal wenn ein saal beendet war,der kaiser und kaiserin die an der ausschmücken viel anteil namen lesen sich jedesmal wenn ein saal beendet war  ,0.2
1314,1314,achtgesichterambiwasse/achtgesichterambiwasse_1314.wav,in sänften und mit grossem pomp zu dem bergtempel tragen und verbrachten eine teestunde in dem neuen saal,ansonsten und mit großem kommt zu dem berg tempel tragen und verbrachten eine teestunde in den neuen saal  ,0.3888888888888889
1315,1315,achtgesichterambiwasse/achtgesichterambiwasse_1315.wav,und sie nahmen öfters ihre jungen prinzessinnen mit drei an der zahl und der kaiser sagte zur ältesten eines tages als sie den tempel wieder besichtigten,und sie namen öfters ihre jungen prinzessinnen mit drei an der zahl und der kaiser sagte zur ältesten eines tages als sie den tempel wieder besichtigten ,0.0384615384615384
1316,1316,achtgesichterambiwasse/achtgesichterambiwasse_1316.wav,«wünsche dir einen gemalten saal mein kind,wünsche dir dein gemahl sah mein kind  ,0.5714285714285714
