Unnamed: 0,file,orgText,outText,WER
1691,achtgesichterambiwasse/achtgesichterambiwasse_1691.wav,sondern ihn zu einem gott hatten machen wollen denn ihm war klar,sollte es zu einem gott hat und machen wollen der ihm war klar  ,0.4166666666666667
1692,achtgesichterambiwasse/achtgesichterambiwasse_1692.wav,es hatte der königin vor dem tageslicht gegraut das sie einsam machen sollte,das hat der der königin vor dem tageslicht gegraut des die einsam machen sollte ,0.3846153846153846
1693,achtgesichterambiwasse/achtgesichterambiwasse_1693.wav,weil die weisen gesagt hatten das tagesherz des königs gehöre nur der weisheit und nicht der liebe,bei weißen gesagt hatten das tages herzlich königs gehören nur der weisheit und nicht erlebe  ,0.4705882352941176
1694,achtgesichterambiwasse/achtgesichterambiwasse_1694.wav,eine furchtbare wut überfiel den verlassenen mann,eine furchtbaren viele dem verlassen der man  ,0.8571428571428571
1695,achtgesichterambiwasse/achtgesichterambiwasse_1695.wav,er riss mit einer faust die segel von den tauen und wollte mit der andern faust den mastbaum ausreissen um alle weisen damit zu erschlagen,er es mit einer faust die segel von den tauen und wollte mit der anderen faust den mast baum ausreißen um alle weisen damit zur erschlagen ,0.24
1696,achtgesichterambiwasse/achtgesichterambiwasse_1696.wav,diese aber,dieser war da  ,1.5
1697,achtgesichterambiwasse/achtgesichterambiwasse_1697.wav,erschrocken heuchelten demut und riefen «o herr die königin wird wiederkommen wenn ihr es befehlt sobald der mond heute abend aufsteigt,erschrocken heuchelte demut und riefen o haare die königin wird wiederkommen wenn ihr es befehlen sobald der mond heute abend aufsteigt ,0.1904761904761904
1698,achtgesichterambiwasse/achtgesichterambiwasse_1698.wav,ehe ihr uns jetzt ungerecht umbringt wartet wenigstens mit eurem urteil über uns bis zum abend,ehe ihr uns jetzt ungerecht umbringt wartet wenigstens mit euren urteil über uns bis zum abend  ,0.0625
1699,achtgesichterambiwasse/achtgesichterambiwasse_1699.wav,kommt die königin nicht mit dem aufgehenden mond so könnt ihr uns immer noch töten»,kommt die königin nicht mit dem aufgehenden mond so könnt ihr uns immer noch töten  ,0.0666666666666666
1700,achtgesichterambiwasse/achtgesichterambiwasse_1700.wav,mit solchen worten schläferten sie des königs wut ein denn sein schmerz war grösser als sein zorn,man soll ich waren schäfer sie des königs gut ein denn so ein schmerz war größer als sein zaren  ,0.5882352941176471
1701,achtgesichterambiwasse/achtgesichterambiwasse_1701.wav,und als er hörte dass die königin vielleicht am abend wiederkommen könnte glaubte er daran wie jeder liebende gern an wunder glaubt,und also erörtert das die königin vielleicht am haben wie der name könnte glaubte er da haben wir jeder in der der gaben an wunder glaubt  ,0.6818181818181818
1702,achtgesichterambiwasse/achtgesichterambiwasse_1702.wav,und er hoffte die königin würde vielleicht als fischweib am abend wiederkommen und sich von ihm wieder in ein menschenweib verwandeln lassen wenn der mond aufginge,und erhoffte die königin würde vielleicht als fisch weib am abend wieder kommen und sich von ihm wieder in ein menschen weib verwandeln lassen wenn der mond aufgänge  ,0.3461538461538461
1703,achtgesichterambiwasse/achtgesichterambiwasse_1703.wav,in der mittaghitze als die sonne aus dem meer und aus dem himmel zugleich brannte und der könig auf einem haufen segeltuch am bootrand einschlief,in der mittagshitze also die sonne aus dem mehr und aus dem die himmel zu gleichen teilen sie uns wir können diese auf einem haufen segeltuch anbot hand einschließen  ,0.6
1704,achtgesichterambiwasse/achtgesichterambiwasse_1704.wav,schlichen sich die schlauen weisen seines landes an den schlafenden heran,schlichen sich die schlauen weise seines landes an den schlafenden heran  ,0.0909090909090909
1705,achtgesichterambiwasse/achtgesichterambiwasse_1705.wav,und stiessen den haufen segeltuch samt dem schlafenden könig ins meer,und stießen den haufen segeltuch samt dem schlafenden könig ins meer  ,0.0909090909090909
1706,achtgesichterambiwasse/achtgesichterambiwasse_1706.wav,denn alle hatten beratschlagt dass sie den wütenden könig noch vor abend töten müssten um nicht selbst getötet zu werden,dein alle hatten beratschlagt dass sie dem wirkenden könig noch vorabend töten möchten um nicht selbst getötet zu werden  ,0.3
1707,achtgesichterambiwasse/achtgesichterambiwasse_1707.wav,als die sonne den könig nicht mehr auf dem deck sah stieg sie früher als sonst von der mastspitze herunter und verwundert sahen die weisen,als der der telekom ich nicht mehr auf dem text da steht viel früher als sonst von der masse spitzer herunter und war wohnungen zu haben die weise  ,0.6
1708,achtgesichterambiwasse/achtgesichterambiwasse_1708.wav,dass der tag schneller zu ende war als je in dieser nacht warteten sie vergeblich auf den mond,das der tag schneller zu ende war wahrheit je in dieser nacht war sie vergeblich auf den und  ,0.2222222222222222
1709,achtgesichterambiwasse/achtgesichterambiwasse_1709.wav,es war kein mondaufgang und es schien eine endlose nacht angebrochen zu sein,was war euer teilen und auf den dann und es schien eine endlose nacht angepasst zu sein  ,0.6153846153846154
1710,achtgesichterambiwasse/achtgesichterambiwasse_1710.wav,denn die sonne ging auch nicht mehr auf zu der zeit da sie erwartet wurde,denn die sonne ging auch nicht mehr auf zu der zeit da sie erwartet wurde  ,0.0
1711,achtgesichterambiwasse/achtgesichterambiwasse_1711.wav,danach verwirrte sich die weisheit in allen ihren hirnen die weisen des landes hatten die liebe im reich umgebracht,danach wird sich die weisheit in all ihren hirnen weisungen des haben hat die liebe im reisebüro umgebracht  ,0.3684210526315789
1712,achtgesichterambiwasse/achtgesichterambiwasse_1712.wav,und mit der liebe blieben sonne und mond aus dem reich verschwunden denn die liebe ist allmächtiger als die weisheit,und mit der liebe liebe sonne und mond aus dem reich verschwunden den die liebe ist allen mächtiger als die weisheit  ,0.2
1713,achtgesichterambiwasse/achtgesichterambiwasse_1713.wav,alle die im boot waren wurden wahnsinnig und stürzten sich ins meer dem toten könig nach ,alle die im boot waren wurden wahnsinnig und stürzten sich ins meer dem toten könig nach  ,0.0
1714,achtgesichterambiwasse/achtgesichterambiwasse_1714.wav,so erzählte hasenauge,so erzählte hasen auge ,0.6666666666666666
1715,achtgesichterambiwasse/achtgesichterambiwasse_1715.wav,und bei den letzten worten deutete sie mit den essstäbchen mit denen sie dich bei der unterhaltung gefüttert hatte hinaus auf den biwasee,und bei den letzten worten deutete sie mit den es stäbchen mit denen sie dich bei der unterhaltung gefüttert hatte hinaus auf den wie wir sie  ,0.217391304347826
1716,achtgesichterambiwasse/achtgesichterambiwasse_1716.wav,umgeben von einem gelben dunstkreis als hätte er einen gelben ährenkranz auf dem kopf,umgeben von einem gelben dunstkreis als hätte er einen gelben ehren kranz auf dem kopf ,0.1428571428571428
1717,achtgesichterambiwasse/achtgesichterambiwasse_1717.wav,stand der vollmondgott draussen am fenster und trat seinen rundgang an wenn du dann aus dem teehaus heimgehst,stand der vollmond gott draußen am fenster und trat seinen rundgang an wenn du dann aus dem teehaus heim gehst ,0.2777777777777778
1718,achtgesichterambiwasse/achtgesichterambiwasse_1718.wav,kann es einem neuling der hasenauge zum erstenmal erzählen hörte vorkommen dass er mit dem mond in streit gerät,kann es einem neuling der hasen auge zum ersten mal erzählen hörte vorkommen dass er mit dem mond in streit gerät ,0.2105263157894736
1719,achtgesichterambiwasse/achtgesichterambiwasse_1719.wav,der mond stellt sich quer über den weg und fragt ihn,der mond stellt sich quer über den velo gefragt ihnen  ,0.3636363636363636
1720,achtgesichterambiwasse/achtgesichterambiwasse_1720.wav,«nun hat dir wirklich hasenauge während meines aufgangs zwölf geschichten erzählt» zuerst sagst du ja du besinnst dich nicht,nun hat der wirklich hasen auge während meines aufgangs zwölf geschichten erzählt zuerst sagst du ja du besinnt dich nicht ,0.3157894736842105
1721,achtgesichterambiwasse/achtgesichterambiwasse_1721.wav,rechnest nicht nach und sagst ja zwölf der mond lacht stolz über ishiyama und freut sich,du recht ich sag ja weiß der mond lach stolz über ich sie ja aber an freut sich  ,0.75
1722,achtgesichterambiwasse/achtgesichterambiwasse_1722.wav,nach einer weile rufst du den mond hinter einer hausecke an den weg hervor und sagst,nach einer weile rufst du den mund hinter einer hausecke an den weg hervor und sagst  ,0.0625
1723,achtgesichterambiwasse/achtgesichterambiwasse_1723.wav,«es war nur eine geschichte aber es klang wie zwölf» da lächelt der mond noch stolzer,es war nur eine geschichte aber es klang wie zwölf da lächelt der mond noch stolzer ,0.125
1724,achtgesichterambiwasse/achtgesichterambiwasse_1724.wav,und freut sich noch mehr über ishiyama und wieder nach einer weile ehe du in dein haus trittst fragst,und freut sich noch mehr über ich jana und wieder nach einer weile  ,0.4736842105263157
1725,achtgesichterambiwasse/achtgesichterambiwasse_1725.wav,du den mond an der türschwelle «sag mal,ehe du dein haus betritt fragst du den mond an der türschwelle sag mal ,0.875
1726,achtgesichterambiwasse/achtgesichterambiwasse_1726.wav,wie kommt das dass fräulein hasenauge dreitausend geschichten allein vom mondaufgang über ishiyama erzählen kann,wie kommt es dass fräulein hasen und auch im dreitausend geschichten allein vom boot aufgaben über ich ich habe ein zählen kann  ,0.8
1727,achtgesichterambiwasse/achtgesichterambiwasse_1727.wav,kommt es daher dass du nirgends so schön wie am biwasee aufgehst ich glaube du bist fräulein hasenauges geliebter»,kommt es daher dass du nirgends so schön wie am viva sie auf gehst ich glaube du bist fräulein hasen august geliebter  ,0.3684210526315789
1728,achtgesichterambiwasse/achtgesichterambiwasse_1728.wav,da rascheln alle eschenbäume im mond und sie fragen dich,da rascheln aller eschen bäume im monat und sie fragen dich  ,0.4
1729,achtgesichterambiwasse/achtgesichterambiwasse_1729.wav,«hat dir fräulein hasenauge heute ihre dreitausend geschichten erzählt» «ja,hat die vorlagen rasen auge heute ihre dreitausend geschichten erzählt ja ,0.7
1730,achtgesichterambiwasse/achtgesichterambiwasse_1730.wav,ungefähr dreitausend» antwortest du ohne dich zu besinnen,ungefähr dreitausend anklageschrift du ohne dich zu besinnen ende fand thailand  ,0.625
1731,achtgesichterambiwasse/achtgesichterambiwasse_1731.wav,und am nächsten abend geht der mond über dem biwasee bei ishiyama noch geschichtenreicher auf als sonst ,und am nächsten abend beginnt der mond über den b war sehr geschieht java nach geschichten reicher auf als sonst  ,0.5882352941176471
1732,achtgesichterambiwasse/achtgesichterambiwasse_1732.wav,«liebe und der aufgehende mond machen das haar wachsen darüber will ich dir gleich eine geschichte erzählen» sagte hasenauge zu mir,liebe und der aufgehende mond machen das haare wachsen darüber will ich dir gleich eine geschichte erzählen tag der hasen auge zu mir ,0.3333333333333333
1733,achtgesichterambiwasse/achtgesichterambiwasse_1733.wav,und reichte mir ein schälchen frischen tee und einen grossen brocken pfefferminzzucker dazu,und reichte mir eine schälchen frischen tee und einen großen brocken pfefferminz zucker zu ,0.3846153846153846
1734,achtgesichterambiwasse/achtgesichterambiwasse_1734.wav,und drückte mir eine kleine prise frischen tabak in die kleine silberne tabakpfeife ,und tut mir leid aber dieser frischen tabak im bleibe silbernen tabakspfeife  ,0.6923076923076923
1735,achtgesichterambiwasse/achtgesichterambiwasse_1735.wav,als einer der schönsten tempel in kioto gebaut werden sollte,als einer der schönsten tempel in kyoto gebaut werden sollte ,0.1
1736,achtgesichterambiwasse/achtgesichterambiwasse_1736.wav,erwiesen sich alle stricke die den bronzenen dachfirst auf die gerüste hinaufwinden sollten als zu schwach,erwiesen sich alle stricke die den browsern dafür auf die größte hinaus finden sollten als zu schwach  ,0.3125
1737,achtgesichterambiwasse/achtgesichterambiwasse_1737.wav,darum entschlossen sich alle die tausende von frauen in kioto dem tempel ein opfer zu bringen und ihr haar dicht am kopf abschneiden zu lassen,darum entschlossen sich alle die tausende von frauen in kyoto dem tempel ein opfer zu bringen und ihr haar dicht am kopf abschneiden zu lassen ,0.04
1738,achtgesichterambiwasse/achtgesichterambiwasse_1738.wav,damit daraus stricke für den tempelbau gedreht würden,damit der hause trinker für den tempelbau gedreht werden  ,0.5
1739,achtgesichterambiwasse/achtgesichterambiwasse_1739.wav,es wurde auch wirklich ein dreihundert meter langer haarstrick aus den geopferten haaren gedreht,es wurde auch wirklich einen dreihundert meter lange haare strick aus den geopferten hart gedreht ,0.3571428571428571
1740,achtgesichterambiwasse/achtgesichterambiwasse_1740.wav,und dieser schwarze strick der die dicke eines männerarms hat wird noch heute in einer lacktonne im tempel von kioto aufbewahrt,und dieser schwarze strick der die dicke eines männer arms hat wird noch heute in einer lack tonne im tempel von kyoto aufbewahrt  ,0.238095238095238
1741,achtgesichterambiwasse/achtgesichterambiwasse_1741.wav,die frau eines japanischen adligen,die frau eines japanischen adelige ,0.2
1742,achtgesichterambiwasse/achtgesichterambiwasse_1742.wav,die auch ihr haar zum tempelopfer abgeschnitten hatte und die in jener zeit schwanger war und nahe vor der stunde des gebärens stand,die auch ja zum tempel opfer abgeschnitten hatte und die in jener zeit schwanger war und nahe vor der stunde des gebären stand ,0.217391304347826
1743,achtgesichterambiwasse/achtgesichterambiwasse_1743.wav,erschrak so sehr als sie sich im handspiegel sah und ihr kopf ihr kahlrasiert entgegenglänzte,erschrak so sehr als sie sich im handspiegel sah und ihr kopf ihr kahl rasiert entgegen glänzte ,0.2666666666666666
1744,achtgesichterambiwasse/achtgesichterambiwasse_1744.wav,dass sie sich der tränen nicht erwehren konnte,das sie sich der trainer nicht erwehren konnte  ,0.25
1745,achtgesichterambiwasse/achtgesichterambiwasse_1745.wav,die tempelgötter nahmen die schwachheit dieser frau übel und straften sie an dem kinde das sie gebar sie schenkten ihr ein kleines mädchen,die apple götter namen die schwachheit dieser frau übel und straften sie an dem kinder dass sie gebar sie schenkten er ein kleines mädchen ,0.2608695652173913
1746,achtgesichterambiwasse/achtgesichterambiwasse_1746.wav,aber diesem wuchs nicht ein einziges haar auf dem kopf,aber diesem buch nicht ein einziges haar auf dem kopf  ,0.1
1747,achtgesichterambiwasse/achtgesichterambiwasse_1747.wav,und wie eine elfenbeinkugel so glatt weiss und haarlos blieb die schädelschale des kindes,und wie eine elfenbein kugel so glatt weiß und haarlos blieb die schädel schale des kindes  ,0.3571428571428571
1748,achtgesichterambiwasse/achtgesichterambiwasse_1748.wav,die frauen von kioto denen allen daran gelegen war dass ihr haar bald wieder wüchse,die frauen von kyoto denen alle daran gelegen war das ja bald wieder höchste ,0.4
1749,achtgesichterambiwasse/achtgesichterambiwasse_1749.wav,und die wussten dass der zunehmende vollmond den haarwuchs beschleunigt,auf die muss das der zunehmende vordergrund steht haben beschleunigt  ,0.6
1750,achtgesichterambiwasse/achtgesichterambiwasse_1750.wav,taten sich zu vollmondprozessionen zusammen und wallfahrteten in langen zügen im mondschein zu den verschiedenen kiototempeln,taten sich zu vollmond prozessionen zusammen und wallfahrten in langen zögen im mondschein zu den verschiedenen kyoto tempeln  ,0.375
1751,achtgesichterambiwasse/achtgesichterambiwasse_1751.wav,jene adelige dame nahm zu jenen nachtprozessionen ihr kleines mädchen mit in der hoffnung der mond würde dem kind haare wachsen lassen,jene adelige dame namen zu jener nacht prozessionen ihr kleines mädchen mit in der hoffnung gewohnt würde dem kind haare wachsen lassen  ,0.2727272727272727
1752,achtgesichterambiwasse/achtgesichterambiwasse_1752.wav,aber die prozessionen nützten nichts und die mutter war gezwungen dem kind perücken machen zu lassen,aber die prozession nutzt nichts und die mutter war gezwungen dem kind perücken machen zu lassen  ,0.125
1753,achtgesichterambiwasse/achtgesichterambiwasse_1753.wav,das mädchen wurde damals von allen leuten in kioto «mondköpfchen» genannt weil es so kahl war wie der vollmond,das mädchen wurde damals von alle leuten in kyoto mond köpfchen genannt weil es so karl war wie der vollmond  ,0.2631578947368421
1754,achtgesichterambiwasse/achtgesichterambiwasse_1754.wav,als mondköpfchen verheiratet wurde wusste der junge mann der sie zur frau nahm dass er eine kahlköpfige frau heiratete,als ruhe köpfchen verheiratet oder wusste der junger mann der sie zur frau nahe dass er eine kahlköpfiger verheiratete  ,0.4210526315789473
1755,achtgesichterambiwasse/achtgesichterambiwasse_1755.wav,aber es lag ihm nichts daran denn er hatte mondköpfchen immer in schöner gutsitzender perücke gesehen,aber es lag ihm nicht daran denn er hatte mond köpfchen immer in schöner gut sitzender perücke gesehen ,0.3125
1756,achtgesichterambiwasse/achtgesichterambiwasse_1756.wav,und er hatte sich keine gedanken darüber gemacht wie eine kahlköpfige frau ohne perücke aussehen kann,und er hatte sich keine gedanken darüber gemacht wie eine kann europa befindet für user ohne perücke aussehen kann  ,0.3125
1757,achtgesichterambiwasse/achtgesichterambiwasse_1757.wav,die hochzeitsnacht verlief wie die meisten hochzeitsnächte für die beiden neuvermählten mit geschlossenen augen,die hochzeit nacht verlief wie die meisten hochzeit nächte für die beiden neuvermählten mit geschlossenen augen ,0.2857142857142857
1758,achtgesichterambiwasse/achtgesichterambiwasse_1758.wav,und das liebesglück ward nicht gestört aber schon in der zweiten nacht verschob der junge ehemann erst zufällig,und das liebesglück war nicht gestört aber schon in der zweiten nacht verschob der junge ehemann erst zufällig ,0.0555555555555555
1759,achtgesichterambiwasse/achtgesichterambiwasse_1759.wav,dann scherzend mondköpfchens schwarze perücke er spasste und schob sie ihr bald auf das linke ohr bald auf das rechte,dann charts und mond köpfchen schwarze perücke ersparst du und schob sie ihr bald auf das linker ohr bald auf das rechte ,0.35
1760,achtgesichterambiwasse/achtgesichterambiwasse_1760.wav,bald auf die nase bald auf den nacken zurück und er kollerte sich neben seiner jungen frau vor lachen,bald auf die nase bald auf den nacken zurück und er konnte sich neben seiner jungen frau vor lachen ,0.0526315789473684
1761,achtgesichterambiwasse/achtgesichterambiwasse_1761.wav,immer wenn die frau ernst und liebend ihre arme ausbreitete juckte den mann ein kobold an den fingern,immer wenn die frau ernst und liebend ihre arme ausbreitete juckte denen man einen kobold an den fingern ,0.1666666666666666
1762,achtgesichterambiwasse/achtgesichterambiwasse_1762.wav,so dass er der perücke erst jedesmal einen kleinen puff gab ehe er seine frau in die arme schloss,sodass er der perücke erst jedesmal einen kleinen puff gab er seine frau in die arme schloss  ,0.1578947368421052
1763,achtgesichterambiwasse/achtgesichterambiwasse_1763.wav,dieses geschah in der zweiten nacht aber in der dritten war es überhaupt nicht mehr zum aushalten,dieses gefahren das war eine nacht aber in der dritten überhaupt nicht mehr im sommer aushalten  ,0.4705882352941176
1764,achtgesichterambiwasse/achtgesichterambiwasse_1764.wav,der junge mann setzte sich selbst die perücke auf so dass die frau böse wurde nicht mehr im zimmer bleiben wollte und sich auf den altan setzte,der junge mann setzte sich selbst die perücke auf sodass die frau böse wurde nicht mehr im zimmer bleiben wollte und sich auf den altan setzte ,0.074074074074074
1765,achtgesichterambiwasse/achtgesichterambiwasse_1765.wav,es war dunkel draussen und er lief ihr mit einem licht nach,es war dunkel draußen und ehrlich ihr werdet einem licht nach  ,0.3333333333333333
1766,achtgesichterambiwasse/achtgesichterambiwasse_1766.wav,als er sie perückenlos mit helleuchtendem schädel am altanrand sitzen sah prustete er vor lachen kollerte ins zimmer zurück und rief,als er sie perücken los mit hell im schädel am altan rand sitzen sah prustete er vor lachen koller der ins zimmer zurück und rief ,0.3809523809523809
1767,achtgesichterambiwasse/achtgesichterambiwasse_1767.wav,«ich habe den vollmond geheiratet»,ich habe den vollmond geheiratet  ,0.4
1768,achtgesichterambiwasse/achtgesichterambiwasse_1768.wav,bisher hatte mondköpfchen ihren namen immer harmlos hingenommen und sich nie darüber erschreckt,bisher hatte monika vielen ihren laden wir wahrhaben los handy der namen sich nie darüber einschränkt  ,0.7692307692307693
1769,achtgesichterambiwasse/achtgesichterambiwasse_1769.wav,aber nun brach sie in weinen aus,nun aber brach sie in weinen aus  ,0.2857142857142857
1770,achtgesichterambiwasse/achtgesichterambiwasse_1770.wav,am dritten tage nach der hochzeit ist es in japan sitte dass die frau ihre eltern besucht,am dritten tage nach der hochzeit ist es den japan sitte dass die frau ihre eltern besuch  ,0.1176470588235294
1771,achtgesichterambiwasse/achtgesichterambiwasse_1771.wav,mondköpfchen liess sich am nächsten morgen in einer sänfte in ihr vaterhaus tragen weinte sich bei ihrem vater und ihrer mutter aus,mod köpfchen ließ sich am nächsten morgen in einer sänfte in ihr vaterhaus tragen weite sich bei ihrem vater und ihrer mutter aus ,0.1818181818181818
1772,achtgesichterambiwasse/achtgesichterambiwasse_1772.wav,und wollte nicht mehr zu dem mann zurückkehren der mit ihrer perücke spielte und statt der liebe gelächter über sie ausschüttete,und wollte nicht mehr zu den meiner zurückkehren der mit ihrer perücke spielte und stadt der liebe gelächter über sie ausschüttete  ,0.1428571428571428
1773,achtgesichterambiwasse/achtgesichterambiwasse_1773.wav,aber vater und mutter überredeten mondköpfchen wieder zu ihrem mann zurückzukehren,aber vater und dem urteil über rädern nun habe ich im wieder zu ihrem man zurückzukehren  ,0.8181818181818182
1774,achtgesichterambiwasse/achtgesichterambiwasse_1774.wav,und versprachen alles daran zu setzen ein mittel ausfindig zu machen damit ihre haare wüchsen,ob versprachen alles daran zu setzen ein mittel ausfindig zu machen damit ihre haare büchsen  ,0.1333333333333333
1775,achtgesichterambiwasse/achtgesichterambiwasse_1775.wav,sie sollte sich nur noch eine kurze wartezeit auferlegen,sie sollte sich nur noch eine kurzer wartezeit auferlegen  ,0.1111111111111111
1776,achtgesichterambiwasse/achtgesichterambiwasse_1776.wav,mondköpfchens eltern hatten diesen rat nur aus verzweiflung gegeben,mond köpfchen eltern hatten diesen rat nur aus verzweiflung gegeben ,0.2222222222222222
1777,achtgesichterambiwasse/achtgesichterambiwasse_1777.wav,und mussten jetzt selbst weinen als ihr kind zu seinem mann zurückgekehrt war sie waren ratlos,und husten jetzt selbst weinen als ihr kind zu ihre manne zurückgekehrt war sie waren ratlos  ,0.1875
1778,achtgesichterambiwasse/achtgesichterambiwasse_1778.wav,plötzlich sagte die alte frau zu ihrem mann «ich weiss womit ich die götter jetzt versöhnen kann,plötzlich sagte die alte frau zu ihrem man ich weiß womit ich die götter jetzt versöhnen kann ,0.1764705882352941
1779,achtgesichterambiwasse/achtgesichterambiwasse_1779.wav,ich will mein haar zum zweitenmal abschneiden und es den tempelgöttern opfern,ich will meine haare zu besorgen und wahl abschneiden und des dem temperaturen opfern  ,0.75
1780,achtgesichterambiwasse/achtgesichterambiwasse_1780.wav,die götter sind gut und geben mir dann sicher einen rat für unser kind»,die götter sind gut und geben mir dann sicher einen rat für unser kind  ,0.0714285714285714
1781,achtgesichterambiwasse/achtgesichterambiwasse_1781.wav,die frau tat so und trug ihr ergrautes abgeschnittenes haar zu einer kleinen schnur geflochten in den tempel der tausendhändigen kwannon,die verbot hab so und ergraute abgeschiedenes haar zu einer kleinen schon flochten in den tempel der tausend handy kanon  ,0.5238095238095238
1782,achtgesichterambiwasse/achtgesichterambiwasse_1782.wav,und band dort die haarschnur um das goldene handgelenk der tausendfach segenspendenden göttin,und band dort d h schnur um das goldene handgelenk der tausendfach segen spenden göttin  ,0.3846153846153846
1783,achtgesichterambiwasse/achtgesichterambiwasse_1783.wav,die götter versöhnten sich danach mit ihr und gaben ihr in der nacht einen rat die frau hörte im traum eine stimme die sagte,die götter versöhnten sich danach mit ihr und gab ihr in der nacht einen rat die frau hörte im traum eine stimme die sagt er  ,0.125
1784,achtgesichterambiwasse/achtgesichterambiwasse_1784.wav,«liebe und vollmond lassen die haare wachsen schicke dein kind nach ishiyama,liebe und vollmond lassen die haare wachsen schicke deinen kind nach esche java  ,0.3333333333333333
1785,achtgesichterambiwasse/achtgesichterambiwasse_1785.wav,wenn es dort den herbstmond aufgehen sieht werden liebe und mond deinem kind ein schönes haar schenken»,wenn es dort den herbst und ausgehen sieht werden mir lieber und du deinem kind ein schönes haar schenken  ,0.4117647058823529
1786,achtgesichterambiwasse/achtgesichterambiwasse_1786.wav,die mutter erzählte den traum ihrer tochter und mondköpfchen glaubte begeistert an die weissagung und mondköpfchens mann der immer noch lachte,die mutter erzählte den traum ihrer tochter und rotkäppchen glaubte begeistern an die weissagung und mond körbchens man der immer noch lachte ,0.238095238095238
1787,achtgesichterambiwasse/achtgesichterambiwasse_1787.wav,sagte wenig rücksichtsvoll zu seiner jungen frau,sagte wenig rücksichtsvoll susanna jungen frau ,0.2857142857142857
1788,achtgesichterambiwasse/achtgesichterambiwasse_1788.wav,«reise nur nach dem biwasee und lass dir dort haare wachsen ich muss mich hier inzwischen von dem nachtgelächter erholen»,kaiser nur nach dem b war sie und lasst ihr blonde haare wachsen ich muss mich er inzwischen von dem lacht gelächter abholen  ,0.55
1789,achtgesichterambiwasse/achtgesichterambiwasse_1789.wav,mondköpfchen reiste an den biwasee,nun körbchen reiste an der eva sehen  ,1.0
1790,achtgesichterambiwasse/achtgesichterambiwasse_1790.wav,im aufgehenden mondschein sahen die bewohner von ishiyama die kahlköpfige junge frau auf dem balkon des rasthauses sitzen,im aufgehende mondschein sahen die bewohner von ich ja die kahlköpfigen junge frau auf dem balkon des rathauses sitzen  ,0.2777777777777778
1791,achtgesichterambiwasse/achtgesichterambiwasse_1791.wav,wo mondköpfchen wohnung genommen hatte die frommen bewohner des seeortes nannten sie nur die elfenbeinerne heilige,wo die körbchen wohlhabender mann hatte die frauen bewohner des sie routers nannten sie nur die elfenbeinerner heiligabend  ,0.5625
1792,achtgesichterambiwasse/achtgesichterambiwasse_1792.wav,weil ihr haarloser kopf wie vergilbtes altes elfenbein in der abenddämmerung leuchtete,weil ihr haarlose kopfweh vergilbtes altes elfenbein in der abenddämmerung leuchtete  ,0.25
1793,achtgesichterambiwasse/achtgesichterambiwasse_1793.wav,viele lenkten abends vom see her ihre kähne am rasthaus vorbei,vieler länger als ob sie hier ihre kähne haben rathaus vorbei  ,0.7272727272727273
1794,achtgesichterambiwasse/achtgesichterambiwasse_1794.wav,um die bleiche stille frau auf dem altan unter den sykomorenbäumen sitzen zu sehen,um die bleiche stiller frau auf dem alltag unter denen so komoren bäumen sitzen zu sehen  ,0.4285714285714285
1795,achtgesichterambiwasse/achtgesichterambiwasse_1795.wav,und jeder der sie sah dachte sich eine geschichte über sie aus,antje er der sie sah dachte sich eine geschichte über sie aus  ,0.1666666666666666
1796,achtgesichterambiwasse/achtgesichterambiwasse_1796.wav,ein junger adliger der ein landhaus in der nähe von ishiyama hatte,ein junge adelige der ein landhaus in der nähe von esche januar hatte ,0.3333333333333333
1797,achtgesichterambiwasse/achtgesichterambiwasse_1797.wav,hörte durch seine leute von der fremden frau die abend für abend den aufgehenden herbstmond von ishiyama erwartete,würde die seiner leute von der fremden frau die abend für abend dem aufgehenden herbst tun von ich sehe jammer erwartete  ,0.5
1798,achtgesichterambiwasse/achtgesichterambiwasse_1798.wav,und er richtete es so ein dass er am spätnachmittag in einen der sykomorenbäume am ufer stieg wo er hinter den ästen verborgen mondköpfchen beobachten konnte,und errichtete es so ein dass er am späten nachmittag in einem der psycho bohren bäume am ufer steg wo er hinter den ästen verborgen mond köpfchen beobachten konnte ,0.4230769230769231
1799,achtgesichterambiwasse/achtgesichterambiwasse_1799.wav,die wie ein götterbild regungslos im mondschein sass und sich liebe und haare wünschte,der wie eine kater will reglose mondschein saß sich lieber unterhalb stimmen  ,0.7857142857142857
1800,achtgesichterambiwasse/achtgesichterambiwasse_1800.wav,bald danach erhielt die junge frau von dem jungen adligen ein gedicht gesandt das war mit goldtusche auf purpurpapier geschrieben,bald danach der die junge frau von dem jungen adeligen einen gedicht gesandt das warme teufel tusche auf purpur papier geschrieben  ,0.4
1801,achtgesichterambiwasse/achtgesichterambiwasse_1801.wav,das gedicht erzählte von einem sykomorenbaum der ein mensch werden wollte um zu ihr zu kommen,das gedicht erzählte von einem komoren baum der ein mensch werden wollte um zu ihr zu kommen ,0.125
1802,achtgesichterambiwasse/achtgesichterambiwasse_1802.wav,und neben ihr auf dem altan zu sitzen mondköpfchen freute sich aufrichtig über das schwärmerische gedicht,und neben ihr auf dem alltag zu sitzen mond köpfchen freute sich aufrichtig über das schwärmerische gedicht  ,0.1875
