file,orgText,outText,WER
achtgesichterambiwasse/achtgesichterambiwasse_1904.wav,aber doch liegt oft fusshoch eine weisse schneerinde am seerand auf den hausdächern und in den gabeln der bäume,aber doch liegt augen fuß hohe einer weise schmiere in der am sie rand auf den hausdächern und in dem gabe der räume  ,0.6842105263157895
achtgesichterambiwasse/achtgesichterambiwasse_1905.wav,see und himmel sind dann vom winterdunst eingewickelt der see liegt wie ein dunkles zelt im nebelrauch,für ihr unternehmen sind da hat einen tage uns für ein gelsenkirchen der see lediglich direkt oder anderen celsius nebel raum  ,1.0588235294117647
achtgesichterambiwasse/achtgesichterambiwasse_1906.wav,und wie weisse insektenschwärme kommen die schneeflocken an,und wie weiße insektenschwärme kommen die schneeflocken an  ,0.125
achtgesichterambiwasse/achtgesichterambiwasse_1907.wav,ihr kreiselnder tanz im wind ist im wintertag das einzige leben am see dessen spiegel blind ist auf dem sich kein segel zeigt,ihr kräuseln der tanze im wind ist im winter tag das einzige leben am see dessen spiegel blind ist auf dem sich kein segel zeigt ,0.21739130434782603
achtgesichterambiwasse/achtgesichterambiwasse_1908.wav,dessen schilffelder abgemäht sind und der einer wüste aus grauem basalt ähnelt,dessen schild felder abgemeldet sind und der einer wüste ausgrabung basalt ähnelt  ,0.4166666666666667
achtgesichterambiwasse/achtgesichterambiwasse_1909.wav,die japaner tragen in der weissen jahreszeit drei bis vier wattierte graue und bräunliche seidenkleider übereinander,die japaner tragen in der weißen jahreszeit drei bis vier wattierte graue und freundlicher seiten kleider übereinander ,0.25
achtgesichterambiwasse/achtgesichterambiwasse_1910.wav,sie kennen keine öfen nur eine kleine kohlenglut in einem messingbecken wärmt die hingehaltenen fingerspitzen,die kann keine öl nur eine flasche cola beruht in einem sie sei im werft die gehaltenen fingerspitzen  ,0.7333333333333333
achtgesichterambiwasse/achtgesichterambiwasse_1911.wav,aber die japaner haben viel eigenwärme in sich,aber die japaner haben viel eigen wärme in sich ,0.25
achtgesichterambiwasse/achtgesichterambiwasse_1912.wav,sie sind gewöhnt an den verkehr mit offener luft in luftreichen leichten bambusholzhäuschen hinter dünnen papierwänden und papierscheiben,sie sind gewöhnen der an dem verkehr weltraum hannover luft reichende eines verlassene falls häuschen im internet papier seinem buch mit rapide scheinen  ,1.0
achtgesichterambiwasse/achtgesichterambiwasse_1913.wav,gekleidet in den drei anderen jahreszeiten in luftige seiden und kreppstoffe,gekleidet in den drei anderen jahreszeiten in luftige sein und kraftstoffen ,0.1818181818181818
achtgesichterambiwasse/achtgesichterambiwasse_1914.wav,und eingehüllt in das bequeme schlafrockkostüm das den gliedern spielraum zu eigenbewegung lässt,und eingehüllt in das bequemer schlafrock kostümen durch den gliedern spielraum zur eigenbewegung lässt  ,0.3846153846153846
achtgesichterambiwasse/achtgesichterambiwasse_1915.wav,so sind sie ein gesundes warmblütiges volk geblieben,losen sie einen gesundes war videos häufig gewöhnlichen  ,0.875
achtgesichterambiwasse/achtgesichterambiwasse_1916.wav,die seele der japaner ist ebenso warmblütig wie ihre reinlichen gutgelüfteten und leeren papierzimmer,die länge der japaner ist ebenso war ich ihrer heinrich österreich und lehrer papier zu erfahren  ,0.7142857142857143
achtgesichterambiwasse/achtgesichterambiwasse_1917.wav,keine möbelstücke sind in ihren zimmern der saubere strohmattenboden des gemaches muss alle möbel ersetzen,keine möbelstücke sind in ihren zimmer der saubere strom harten boden des gemachs muss alle möbel ersetzen  ,0.3333333333333333
achtgesichterambiwasse/achtgesichterambiwasse_1918.wav,er stellt tisch stuhl sofa und sessel dar ist handdick aus dünnstem feinstem rohrmattengeflecht,erstellt tisch stuhl sofa und sessel da ist hand dick ausdünstungen feinstem raum macken geflecht ,0.6428571428571429
achtgesichterambiwasse/achtgesichterambiwasse_1919.wav,ist nachgiebig leicht elastisch und du darfst ihn nur mit strümpfen nie mit schuhen betreten,ist ja ewig leicht elastisch lasse die murmel gravis million schuhen betreten  ,0.7333333333333333
achtgesichterambiwasse/achtgesichterambiwasse_1920.wav,in diesen leeren gemächern deren wände leicht getönte bambusstrohfarbe mehlweisses papier oder gelbliche naturhölzer zeigen,in diesem ihrem gemächern der woche werdende leicht bücher die muss stromkabel mail weißes papier oder gelbliche natur als anzeigen  ,0.9333333333333332
achtgesichterambiwasse/achtgesichterambiwasse_1921.wav,hebt sich das menschenantlitz ab wie ein porträt auf ungestörtem hintergrund und die gesten der menschen in diesen leeren gemächern,hebt sich das menschen antlitz ab wie eine kaum trainer offen ungestört im hintergrund euch geht es um der menschen in lehrer lehrerbildung welcher stadt ,0.8
achtgesichterambiwasse/achtgesichterambiwasse_1922.wav,werden in den kleinsten bewegungen wichtig und bleiben deiner erinnerung eingeprägt wie die schriftzüge auf weissem papier,werden in den kleinsten bewegung und wichtig und bleibender erinnerung eingeprägt wie schriftzüge auf weißem papier  ,0.3529411764705882
achtgesichterambiwasse/achtgesichterambiwasse_1923.wav,als farbiger natürlicher zimmerschmuck stehen in den offenen schiebetüren die ausblicke auf die maigrünen sommergelben,als fahrwege natürlich insel maschine stehe sie den ein schiebetüren die ausblicke auf die mein grünen hochsommer geil  ,0.7333333333333333
achtgesichterambiwasse/achtgesichterambiwasse_1924.wav,herbstbraunen und winterblauen landschaftsbilder der flug vorüberziehender vögel wandernde wolken und menschen,herbst braunen und winter blauen landschaftsbilder der flug vorüberziehen der vögel wandernder wolken und menschen  ,0.5833333333333334
achtgesichterambiwasse/achtgesichterambiwasse_1925.wav,unwillkürlich befürworten die leeren farblosen gemächer die liebe zur farbigen aussenwelt,unwillkürlich geworden lehrerfahrung fuß gemächer bücher immer ausgewählt  ,0.8181818181818182
achtgesichterambiwasse/achtgesichterambiwasse_1926.wav,die welt die immer im türrahmen erscheint wenn eine schiebetür sich öffnet,die welt die immer türrahmen erscheint ein eine schiebetür sich öffnet  ,0.1666666666666666
achtgesichterambiwasse/achtgesichterambiwasse_1927.wav,wirkt im leeren zimmer doppelt lebhaft als landschaft oder als mensch der zu besuch kommt jeder mensch wird zum lebenden bild,wirkt im leeren zimmer doppelt lebhaft als landschaft oder als mensch der zu besuch kommt jeder mensch wird zum lebenden bild ,0.0
achtgesichterambiwasse/achtgesichterambiwasse_1928.wav,wenn er sich zu dir auf die leere der diele zwischen die leeren wände setzt man kann sich leicht denken dass sich dann alle landschaftsreize steigern,der sich zudem auf die lehre der diele zwischen die lehrern werden der setzt man kann sich leicht denken dass sich dann alle landschaft reize steigern ,0.3846153846153846
achtgesichterambiwasse/achtgesichterambiwasse_1929.wav,und den hausbewohnern so wichtig werden wie einer europäischen hausfrau die möbelstücke,und den hausbewohnern so wichtig werden wie einer europäischen haus war die möbelstücke  ,0.1666666666666666
achtgesichterambiwasse/achtgesichterambiwasse_1930.wav,in den leeren gemächern von seta am biwasee ist das abendrot vor den türen zu seta eine berühmtheit geworden,in den lehren gemächern von see da am b war see ist das abendrot vor den toren so seht da eine berühmtheit geworden ,0.5263157894736842
achtgesichterambiwasse/achtgesichterambiwasse_1931.wav,und das abendrot von seta gesehen haben ist wie bienenhonig dem ärmsten,und das abendrot zu seht her gesehen haben ist wie bienenhonig dem ärmsten ,0.25
achtgesichterambiwasse/achtgesichterambiwasse_1932.wav,und verspricht dir noch nach langen jahren einen sanften tod  in seta lebte die frau eines verarmten adligen,verspricht dir noch nach langen jahren einen sanft wie früher wird wenn sie erlebte ehefrau eines in art  ,0.6111111111111112
achtgesichterambiwasse/achtgesichterambiwasse_1933.wav,ihr mann war im krieg gegen die europäer gefallen ebenso ihre zwei söhne,wir waren war ein kriege gegen die europäer gefallen ebenso ihres weise wetter  ,0.5384615384615384
achtgesichterambiwasse/achtgesichterambiwasse_1934.wav,diese frau reiste öfters im sommer oder im frühling zur kirschblütenzeit nach kioto oder nach dem wallfahrtsort nara,dieser brau reiste öfters im sommer oder im frühling zur kirschblüten zeit nach kyoto nach dem wallfahrtsort nara ,0.3333333333333333
achtgesichterambiwasse/achtgesichterambiwasse_1935.wav,oder nach den heiligen tempeln von nikko um dort im gebet in den tempeln,oder nach den heim und von den kuriosen um dort in gemäß den termin können  ,0.6428571428571429
achtgesichterambiwasse/achtgesichterambiwasse_1936.wav,an heiligen orten ihrem mann und ihren zwei söhnen näher zu sein in kioto im tempel der fünftausend kriegsgenien,abonnieren oder um ihre mahnung und ihre zweier söhne nicht zu sein im kyoto im tempel fünftausend kriegs gegen er stand  ,0.8421052631578947
achtgesichterambiwasse/achtgesichterambiwasse_1937.wav,stehen in den zehn langen reihen je fünfhundert aufrechte goldene götter jeder gott hat zwanzig bis dreissig arme,stehen in den zehn laden anreichern je fünfhundert aufrechte goldene götter jeder gott hat zwanzig bis dreißig arme ,0.1666666666666666
achtgesichterambiwasse/achtgesichterambiwasse_1938.wav,schwingt speere und schwerter und man sagt sollte kioto einmal von feinden angegriffen werden und in höchster not sein,schwingt speere und schwerter und man sagt sollte kyoto einmal von feinsten angegriffen werden und in höchster not sein ,0.1052631578947368
achtgesichterambiwasse/achtgesichterambiwasse_1939.wav,dann ziehen die fünftausend götter aus der langen hölzernen tempelhalle aus und werden die alte kaiserstadt verteidigen,sie ihren die fünftausend götter aussteller der sondern tempel halle muss erklären die alten kaiserstadt verteidigen  ,0.5882352941176471
achtgesichterambiwasse/achtgesichterambiwasse_1940.wav,in diesen tempel ging die verwitwete frau am liebsten denn dort traf sie im gebet ihren mann,in diesem tempel gegen die verwenden hatte frau muss denn dort auch sie gewählt ihren namen und  ,0.6470588235294118
achtgesichterambiwasse/achtgesichterambiwasse_1941.wav,wenn sie vor den fünftausend götterbildern niederkniete sprach er in ihr ohr wie ein lebender,wenn sie vor den fünftausend götterbilder niederkniete sprach er in ihr ohr wie ein leben dar  ,0.2
achtgesichterambiwasse/achtgesichterambiwasse_1942.wav,die feuerrote düstere und fensterlose lackhalle,die feuerrote düstere und fensterlose lacan alle ,0.3333333333333333
achtgesichterambiwasse/achtgesichterambiwasse_1943.wav,darinnen die fünftausend goldenen götter nur von den riesigen offenen türen beleuchtet wurden gab der witwe ein aufregend wohliges gefühl,darin die fünftausend goldenen götter nur von den risiken offenen türen beleuchtet worden gab der winter einen aufregend wohliges gefühl ,0.25
achtgesichterambiwasse/achtgesichterambiwasse_1944.wav,wenn sie über die hunderttausend goldenen speere und schwertspitzen schaute glaubte sie ein kriegsgetümmel vor sich zu sehen,leidest du unter tausende euro schwerer und schwerer spritzen charmanter glaubte sie eine krise getümmel vorsicht zu sehen  ,0.7777777777777778
achtgesichterambiwasse/achtgesichterambiwasse_1945.wav,von den zehn reihen der götter steht immer eine reihe höher hinter der andern,von den zehn reihen der götter steht immer eine reihe höher hinter der anderen ,0.0714285714285714
achtgesichterambiwasse/achtgesichterambiwasse_1946.wav,so dass man sich vor einem berg von lanzen schwertspitzen goldenen armen und goldenen heiligenscheinen befindet,sodass man sich vor einem berg von landes zum schwert spitzen goldenen armen und goldenen heiligenscheine befindet ,0.4375
achtgesichterambiwasse/achtgesichterambiwasse_1947.wav,als strömten dir goldene götterscharen bergab entgegen,als strömen um dir goldene götter scharen bergab entgegenzusetzen  ,0.7142857142857143
achtgesichterambiwasse/achtgesichterambiwasse_1948.wav,als die frau eines tages wieder im gebetstaumel die halle verliess sah sie draussen auf dem bretterweg der an der hundert fuss langen halle entlangführt,als die frau eines tages wieder im gebiet taumel die halle verließ sie draußen auf dem bretter weg der an der hundert fuß lang in halle entlang führt ,0.48
achtgesichterambiwasse/achtgesichterambiwasse_1949.wav,einen mann stehen der sich wie das die japaner öfters tun hier im bogenschiessen übte,einem mann stehen der sich wie das die japaner öfters tun hier im bogenschießen übte  ,0.1333333333333333
achtgesichterambiwasse/achtgesichterambiwasse_1950.wav,der mann glich auffallend ihrem toten gatten am einen ende des bretterwegs stand der schütze mit dem altmodischen mannsgrossen bogen,immer überall hören die ihren garten am einen ende der gefreiter w sichert die so mit dem altmodisch maßgeblichen wohnen  ,0.8
achtgesichterambiwasse/achtgesichterambiwasse_1951.wav,am andern ende des bretterwegs war die weisse scheibe angebracht,am anderen ende das bretter weges war die weiße scheibe angebracht ,0.5
achtgesichterambiwasse/achtgesichterambiwasse_1952.wav,und an der ganzen tempellänge entlang surrte der pfeil des schiessenden trotzdem jetzt allgemein das gewehr in japan eingeführt ist,und an der ganzen tempel länger entlang gesuchte der pfeil des schießbude trotzdem jetzt allgemein das gewehr in japan eingeführt ist ,0.2
achtgesichterambiwasse/achtgesichterambiwasse_1953.wav,üben sich einige japaner noch zum vergnügen im bogenschiessen,haben sich einige japaner nutzen viel vergnügen im bogenschießen  ,0.4444444444444444
achtgesichterambiwasse/achtgesichterambiwasse_1954.wav,und besonders ist der bretterweg am tempel der fünftausend kriegsgenien ein beliebter übungsplatz in kioto,und besonders ist der bretter wecker tempel der fünftausend kriegs genieren ein beliebter übungsplatz in kyoto  ,0.3333333333333333
achtgesichterambiwasse/achtgesichterambiwasse_1955.wav,die frau zitterte vor erregung als sie den schützen sah der das getreue abbild ihres gestorbenen mannes war,die frau zitterte vor erregung als sie den schützen sah der das getreuer abbild ihres gestorbenen mannes war ,0.0555555555555555
achtgesichterambiwasse/achtgesichterambiwasse_1956.wav,ihr auge hatte einen unwiderstehlichen leidenschaftlichen ausdruck und ihr ganzer kleiner körper wurde wie ein stück magneteisen,ihre augen hatten einen unwiderstehlich leidenschaftlichen ausdruck und ihr ganzer kleiner körper wurde wie ein stück magnet eisen  ,0.3529411764705882
achtgesichterambiwasse/achtgesichterambiwasse_1957.wav,und zog den mann nach sich den sie anschaute sie blickte den schützen an,und zog den man nach sich den sie anschaute sie blickte den schutz und an ,0.2142857142857142
achtgesichterambiwasse/achtgesichterambiwasse_1958.wav,trat rückwärts wieder in die tempelhalle zurück und ging an der untersten reihe der genien entlang,trat rückwärts weder in die tempel halle zurück und ging an der untersten reihe der gehen hier entlang  ,0.3125
achtgesichterambiwasse/achtgesichterambiwasse_1959.wav,genau wissend dass der schütze bogen und pfeile wegstellen und ihr nachfolgen müsste,genau wissend dass der schütze bogen und pfeiler weg stellen und ihr nachfolgen müsste  ,0.2307692307692307
achtgesichterambiwasse/achtgesichterambiwasse_1960.wav,sie kam in das dunkle ende der halle wo holztreppen ähnlich leitern verstaubt uralt und düster,sie kam in das dunkle ende der halle buchholz treppen ähnliche leitern verstaubt uralt und düster ,0.1875
achtgesichterambiwasse/achtgesichterambiwasse_1961.wav,zu einer dunkeln holzgalerie führen die sich hoch unter dem dach des tempels über den fünftausend genien hinzieht,zu einer dunklen holz galerie führen die sich hoch unter dem dach des tempels über den fünftausend gehen hier hinzieht  ,0.2777777777777778
achtgesichterambiwasse/achtgesichterambiwasse_1962.wav,der mann der ihr gefolgt war kam leise die dunkle stiege herauf sie kauerte auf der obersten stufe nieder,der mann der ihr gefolgt war kam leise die dunkle stiege herauf sie kauerte auf der obersten stufe nieder  ,0.0
achtgesichterambiwasse/achtgesichterambiwasse_1963.wav,und wollte ihn an sich vorübergehen lassen,und wollte ihn an sich vorübergehen lassen  ,0.0
achtgesichterambiwasse/achtgesichterambiwasse_1964.wav,«deine augen können surren wie pfeile» sagte der mann und blieb neben ihr stehen,daher augen können surren die pfeile sagte der mann und blieb neben mir stehen  ,0.2857142857142857
achtgesichterambiwasse/achtgesichterambiwasse_1965.wav,«du siehst meinem verstorbenen mann ähnlich» sagte die frau «deswegen habe ich dich angesehen» der mann atmete schwer,siehst du einem verstorbenen meinung heinrich sagte auf deswegen habe ich mich angesehen ermahnung atmete schwer  ,0.6666666666666666
achtgesichterambiwasse/achtgesichterambiwasse_1966.wav,er senkte den nacken und flüsterte rasch «wenn dich dein mann so gern umarmt hat wie ich dich jetzt hier umarmen möchte »,er senkte den nacken und flüsterte rasch wenn dich dein man so gern umarmt hat wie ich dich jetzt umarmen möchte  ,0.1739130434782608
achtgesichterambiwasse/achtgesichterambiwasse_1967.wav,er sprach den satz nicht fertig,es braucht den satz nicht mitmachen  ,0.5
achtgesichterambiwasse/achtgesichterambiwasse_1968.wav,fasste die frau flink wie ein affe eine äffin und die harte tempeldiele wurde ihr liebeslager,hast du dir drauflegen link in einem arthur eine erfindung die harte tablet journey kann  ,0.875
achtgesichterambiwasse/achtgesichterambiwasse_1969.wav,danach sagte die frau leise «was haben wir getan wir sind im tempel der fünftausend genien»,danach sagte die frau leise was haben wir getan wir sind im tempel der fünftausend gehen  ,0.125
achtgesichterambiwasse/achtgesichterambiwasse_1970.wav,«wollust schändet keinen tempel» antwortete der mann,hallo scheint keinen tankstelle antwortet er meine  ,0.8571428571428571
achtgesichterambiwasse/achtgesichterambiwasse_1971.wav,«fünftausendmal will ich dich hier umarmen fünftausendmal wollen wir uns hier treffen» die frau schauderte vor glück,hunderttausende mal will ich dich hier um waren fünftausend mal war wir uns hier die farbe schauderte verflog  ,0.6470588235294118
achtgesichterambiwasse/achtgesichterambiwasse_1972.wav,in die geheimnisvolle tempelluft und tempeldunkelheit schienen ausser den fünftausend kriegsgöttern,in der geheimnisvolle per blusen und apple dunkel heimischen schienen und außerdem hexen tausend götter  ,1.0
achtgesichterambiwasse/achtgesichterambiwasse_1973.wav,fünftausend liebesgötter eingedrungen zu sein und sie sagte zu dem mann,fünftausend liebes götter eingedrungen zu sein und sie sagt der zu der man wir wollen nicht wissen wie wir heißen ,1.181818181818182
achtgesichterambiwasse/achtgesichterambiwasse_1974.wav,«wir wollen nicht wissen wie wir heissen wir wollen nicht wissen wo wir wohnen wir wollen nicht verabreden wann wir uns treffen,im wollte ich wissen wo wir wollen eine wir wollen nicht verabreden waren wir uns treffen  ,0.5454545454545454
achtgesichterambiwasse/achtgesichterambiwasse_1975.wav,wir wollen es den fünftausend genien überlassen dass sie unsere wege zusammenführen,die wohnung ist im fünftausend gehen mir gefallen lassen dass sie unsere wege zusammengeführt  ,0.75
achtgesichterambiwasse/achtgesichterambiwasse_1976.wav,und immer wenn wir uns zusammenfinden wollen wir nichts besprechen und nichts fragen,immer wenn wir uns zusammen entfernten rolle mehr nichts besprechen und nicht  ,0.5384615384615384
achtgesichterambiwasse/achtgesichterambiwasse_1977.wav,und uns nur umarmen wie wir uns hier umarmt haben,und uns nur um armen wie wir uns hier umarmt haben  ,0.2
achtgesichterambiwasse/achtgesichterambiwasse_1978.wav,ich will nicht wissen ob du ein wirklicher mensch bist oder nur eine erscheinung ähnlich meinem mann,ich will nicht wissen ob du einen wirklicher mensch bist oder nur eine erscheinungen ähnlich meinem mann  ,0.1176470588235294
achtgesichterambiwasse/achtgesichterambiwasse_1979.wav,ich will dich geniessen wie die abendröte die jetzt über die türschwelle dort tritt und die wirklich und unwirklich ist zugleich»,ich will dich genießen wie die abendröte die jetzt über die türschwelle dort tritt und die wirklich und unwirklich zugleich ist  ,0.1428571428571428
achtgesichterambiwasse/achtgesichterambiwasse_1980.wav,die beiden hielten ihre verabredung die frau änderte nicht ihre reisen und ihre wallfahrten nach den andern wallfahrtsorten,in einem hielten ihre verabredung die frau änderte nicht ihrer reise und ihrem weingarten nach den andererseits als ordnen  ,0.5
achtgesichterambiwasse/achtgesichterambiwasse_1981.wav,und nachdem sie monatelang in kioto täglich zu den verschiedensten stunden den tempel der fünftausend genien besucht,und nachdem sie lang in kyoto täglich zu den verschiedensten stunden den tempel der fünftausend genien besucht  ,0.1176470588235294
achtgesichterambiwasse/achtgesichterambiwasse_1982.wav,und täglich den schützen dort getroffen umarmt und geliebt hatte,täglich in schuss dort getroffen morgen abend und gelebt hatte  ,0.6
achtgesichterambiwasse/achtgesichterambiwasse_1983.wav,reiste sie nach dem wallfahrtsort nara ohne ihrem geliebten bei ihrer abreise ein wort zu sagen,heißt der sind nach dem wallfahrtsort nara ohne ihrem leben bei er ausreise ein wort zu sagen  ,0.375
achtgesichterambiwasse/achtgesichterambiwasse_1984.wav,in nara war es hochsommer die wiese vor dem grossen zedernwald darauf die feuerrote sechseckige pagode steht,in aus hochsommer die wir die mal vor dem zu ralf darauf die feuer roter sechseckige war wurde stehe  ,0.7058823529411765
achtgesichterambiwasse/achtgesichterambiwasse_1985.wav,war umwimmelt von weissen blauen und gelben schmetterlingen,aber um wimmelt von und blauen und gelben schmetterlingen  ,0.5
achtgesichterambiwasse/achtgesichterambiwasse_1986.wav,im wald bei den rotbraunen senkrechten zedernstämmen stehen dichtgedrängt wie grabdenkmäler in einem kirchhof,im wald bei den rotbraune senkrechten zedern stemmen stehen dichtgedrängt wie grabdenkmäler in einem kirchhof ,0.2142857142857142
achtgesichterambiwasse/achtgesichterambiwasse_1987.wav,steinlaternen in gruppen und gassen und begleiten alle waldwege dichtgedrängt wie versteinerte völker,stein laterne gruppen und gassen und begleiten alle waldwege dichtgedrängt wie versteinerte völker ,0.1538461538461538
achtgesichterambiwasse/achtgesichterambiwasse_1988.wav,schwarzbronzene hirsche von künstlern als statuen gegossen ruhen auf steinsockeln,schwarz bronzene hirsche von künstlern als statuen gegossen ruhen auf stein sockeln  ,0.4
achtgesichterambiwasse/achtgesichterambiwasse_1989.wav,aber auch hunderte von lebenden rehen und hirschen gehen in grossen rudeln zahm auf allen wegen,aber auch hunderte von lebenden rehe und hirsche gehen in großen rudels haben auf allem wegen ,0.375
achtgesichterambiwasse/achtgesichterambiwasse_1990.wav,zahmer als hühner in einem hühnerhof,sauber als schüler in einem hühnerhof  ,0.3333333333333333
achtgesichterambiwasse/achtgesichterambiwasse_1991.wav,als jene frau mit dem bahnzug nach nara kam stand ein grosses gewitter über dem wald aber sie fürchtete sich nicht,als liebe frau mit dem baden zug nach nara kam stand ein großes gewitter über im wald aber sie fürchtete sich nicht ,0.23809523809523803
achtgesichterambiwasse/achtgesichterambiwasse_1992.wav,nahm am bahnhof einen rikschawagen fuhr bis zum eingang des waldes und schickte den wagen zurück,namen am bahnhof eine rikscha wagen vor bis zum eingang des waldes und schickte den wagen zurück  ,0.3125
achtgesichterambiwasse/achtgesichterambiwasse_1993.wav,hier in nara betete die frau meist zu ihrem ältesten sohn,hier in nara bietet der die frau meist zu ihrem ältesten sohn ,0.1818181818181818
achtgesichterambiwasse/achtgesichterambiwasse_1994.wav,und kniete viele stunden in der halle des grossen daibutsu welches eines der riesenhaftesten buddhabilder japans ist,man könnte vielen stunden ideale das hosen gut zu welches heinrich dieses formular wieder japans ist  ,0.7647058823529411
achtgesichterambiwasse/achtgesichterambiwasse_1995.wav,in einem roten mächtigen holzbalkenhaus sitzt der haushohe buddha,in einem roten mächtigen holzbalken haus sitz der hauen flugverbot da ,0.6666666666666666
achtgesichterambiwasse/achtgesichterambiwasse_1996.wav,alt und schwerfällig geschnitzt bräunlich vergoldet auf einer ungeheuern lotosblume,armut schwer ich geschnitzt bräunlich vergeudet auf einer hongkonger möglich  ,0.6
achtgesichterambiwasse/achtgesichterambiwasse_1997.wav,sein runder kopf reicht bis unter das dach des tempels drei haushohe flügeltüren stehen offen,sein runder kopf reicht bis unter das dach des tempels drei haushohe flügeltüren stehen aufzunehmen  ,0.0666666666666666
achtgesichterambiwasse/achtgesichterambiwasse_1998.wav,aber das licht von den wiesen draussen kann den mächtigen kopf der bis in die dämmerung des dachstuhles reicht kaum erhellen,aber das licht von den visum draus und kann den mächtigen kopf der bis in die dämmerung des dachstuhl es reicht kaum erhellen  ,0.23809523809523803
achtgesichterambiwasse/achtgesichterambiwasse_1999.wav,die frau war in den tempel getreten kniete auf den strohmatten nieder,die frau war in den tempel getreten kniete auf den strom und nieder ,0.1666666666666666
achtgesichterambiwasse/achtgesichterambiwasse_2000.wav,und vertiefte sich in ein stilles gespräch mit ihrem verstorbenen ältesten sohn,unser team das sich in eine spende gespräch mit ihren verstorbenen wählen müssen  ,0.6666666666666666
achtgesichterambiwasse/achtgesichterambiwasse_2001.wav,da rollte der ferne donner und war wie die näherkommende stimme eines gottes über ihr,da wollte der ferne besonderer und war wie die näher kommen die stimme eines gottes über ihr  ,0.3333333333333333
achtgesichterambiwasse/achtgesichterambiwasse_2002.wav,die schwüle gewitterluft machte die grosse dunkle tempelholzhalle noch dumpfer,die schule im winterluft luft in große dunkler termin holz aller namen im jahr  ,1.3
achtgesichterambiwasse/achtgesichterambiwasse_2003.wav,und der geruch des räucherwerkes und der geruch der alten sonnengewärmten holzbalken wurden der knienden frau wie eine last,und der geruch des räucherwerk und der geruch der alten sondern gewerblichen holzbalken wurde der knienden frau wie eine last fm ,0.2631578947368421
achtgesichterambiwasse/achtgesichterambiwasse_2004.wav,als ob sich der schwere mächtige buddha über sie böge,als ob sich der schwerer mächtige buddha über sie bürger  ,0.2
achtgesichterambiwasse/achtgesichterambiwasse_2005.wav,und sie musste an den mann denken der sie tag für tag in kioto im tempel der fünftausend genien umarmt hatte,und sie muss der an den man dem der sie tag für tag in kyoto im tempel der fünftausend genieren umarmt hatte  ,0.2857142857142857
achtgesichterambiwasse/achtgesichterambiwasse_2006.wav,der regen prasselte jetzt draussen auf das tempeldach und auf die ungeheure holzgalerie vor dem tempel,der regungen prasselte jetzt draußen auf das tempel dach und auf die ungeheure holz galerie vor dem tempel  ,0.375
achtgesichterambiwasse/achtgesichterambiwasse_2007.wav,ein blitz flog herein und der grosse goldene buddha erschien für den tausendsten teil einer sekunde hell bis unter das dach,ein blitz flog herein und der große goldene buddha erschien für den tausendsten teil einer sekunde hell bis unter das dach  ,0.0476190476190476
achtgesichterambiwasse/achtgesichterambiwasse_2008.wav,«ist es wahr gott» dachte die frau «dass die wollust den tempel nicht schändet,ist es war gott dachte die frau das die wollust den tempel nicht schändet ,0.2857142857142857
achtgesichterambiwasse/achtgesichterambiwasse_2009.wav,so lass den mann aus kioto eintreten und mich in nara hier bei dir wiederfinden»,solange dem man aus kyoto eintreten und mich in nara hier bei dir wiederfinden  ,0.4
achtgesichterambiwasse/achtgesichterambiwasse_2010.wav,über die holzgalerien draussen kamen jetzt hunderte von schritten schritte über die wiesenwege menschenstimmen aus den wäldern,über den holz galerie draußen und karten für hunderte von schleppen schritte überleben diesem wege menschenstimmen aus dem werdegang  ,0.7647058823529411
achtgesichterambiwasse/achtgesichterambiwasse_2011.wav,männer frauen und kinder lachend und kreischend die vor dem gewitter flüchtend in die halle des grossen daibutsubildes eindrangen,männer frauen und kinder lachend und kreischend steh vor dem gewitter flüchtende in die halle des großen darbot zu eintragen  ,0.3157894736842105
achtgesichterambiwasse/achtgesichterambiwasse_2012.wav,die kniende frau wollte wieder zu ihrem sohn beten aber der lärm des regens der vielen humpelnden füsse von wallfahrern,ich nehme auch heute wieder zu ihrem union weh aber erlernen des lesens der vielen kann diese verweilen ein statt ,0.7
achtgesichterambiwasse/achtgesichterambiwasse_2013.wav,und der menschenstimmen zerstreute sie so dass sie unter die gruppen der leute an eine der offenen türen trat,der menschen zwischenräumen sie sodass sie die unter die leute an eine der offenen türen trat  ,0.4210526315789473
achtgesichterambiwasse/achtgesichterambiwasse_2014.wav,und dem sturzregen zusah der die landschaft in einen weissen nebel hüllte,und dem sturzregen susa der die landschaft in einen weißen nebel hüllte  ,0.1666666666666666
achtgesichterambiwasse/achtgesichterambiwasse_2015.wav,blitz um blitz blendete sie dass sie sich von der türe weg gegen die gesichter der menschen wenden musste,witz forum länder poesie dass sie sich von der tür weg geben sie das ist ja da ein schmunzeln musste  ,0.7368421052631579
achtgesichterambiwasse/achtgesichterambiwasse_2016.wav,von denen einzelne gruppen weiss im finstern tempel bei jedem blitz aufleuchteten,von denen einzelner gruppen weiß finstern tempel bei jedem blitz aufleuchtet  ,0.3333333333333333
achtgesichterambiwasse/achtgesichterambiwasse_2017.wav,neben einer kleinen frau und umgeben von einer schar von kindern,neben einer kleinen frau und umgeben von einer schar von kindern  ,0.0
