filename,preds
../../LibriVox_Kaggle/achtgesichterambiwasse/n1n2/1_achtgesichterambiwasse_1244.wav,der schwächer war und auch am ertrinken war und amadata den riter unterymachplate
../../LibriVox_Kaggle/achtgesichterambiwasse/n1n2/1_achtgesichterambiwasse_1245.wav,gleichfalls erfanmen heisst die trasse draus ers entdeckte see unde
../../LibriVox_Kaggle/achtgesichterambiwasse/n1n2/1_achtgesichterambiwasse_1247.wav,und stehen sie dann zu deckte mit ihrem ebemerstdie seliga ihr auch niht enswiseasgre ist
../../LibriVox_Kaggle/achtgesichterambiwasse/n1n2/1_achtgesichterambiwasse_1254.wav,warum soll ich heute nicht egenwail so stärkenken
../../LibriVox_Kaggle/achtgesichterambiwasse/n1n2/1_achtgesichterambiwasse_1256.wav,und des wurde still als wäre des feuehrs im zweiten mahlen werd ausgeweidtein jeder jenlehd
../../LibriVox_Kaggle/achtgesichterambiwasse/n1n2/1_achtgesichterambiwasse_1259.wav,ich sollte mich jetzt neben durchlegen und für immer midir einschlassenseiher jedaus als ausgsakther
../../LibriVox_Kaggle/achtgesichterambiwasse/n1n2/1_achtgesichterambiwasse_1261.wav,dein vater amagatha würde mich nicht als deine götter in tuppenreich enfangen wein ich pohtilger eingeee wäre ohme kummunia zu btreiben
../../LibriVox_Kaggle/achtgesichterambiwasse/n1n2/1_achtgesichterambiwasse_1263.wav,damit her ammagatas kind nicht schmuge und agagatas kindizubornen war seiertiie
../../LibriVox_Kaggle/achtgesichterambiwasse/n1n2/1_achtgesichterambiwasse_1264.wav,dunkle wasserfleckun liefen von der nassen embeweinwanke zubor die strömgider das stedion
../../LibriVox_Kaggle/achtgesichterambiwasse/n1n2/1_achtgesichterambiwasse_1265.wav,und die untergehende sonne leuchtete rot über der see daus eine rote durch wasser klellhe
../../LibriVox_Kaggle/achtgesichterambiwasse/n1n2/1_achtgesichterambiwasse_1266.wav,und sass weiss in dem abenduben gemein als könne ihr otdieser mit einem bilichen weiterlig untergehen
../../LibriVox_Kaggle/achtgesichterambiwasse/n1n2/1_achtgesichterambiwasse_1268.wav,aber ich will umia seele im falewie oder eisschucken dass sie nie mehr in waldesteen zu beslegen
../../LibriVox_Kaggle/achtgesichterambiwasse/n1n2/1_achtgesichterambiwasse_1269.wav,ich will obia-sele ausblasen dass der uneodemerbrucken geht und die weld zu niniasi di giasette der biwas her undhertrafhen
../../LibriVox_Kaggle/achtgesichterambiwasse/n1n2/1_achtgesichterambiwasse_1272.wav,das kleine zimmer mit der leiche und der tueeren aschade ferde ehtihehen wasserhleckn auf den dl
../../LibriVox_Kaggle/achtgesichterambiwasse/n1n2/1_achtgesichterambiwasse_1273.wav,und mit dem regungslosen blassleichtenden brauen gesichtmendeleicherik is iber etwas zu stilles en geldraum
../../LibriVox_Kaggle/achtgesichterambiwasse/n1n2/1_achtgesichterambiwasse_1275.wav,wie erfolgsgebtürmer das kopfben kopf und glätchenden augen fer din fenstihen scherstigete
../../LibriVox_Kaggle/achtgesichterambiwasse/n1n2/1_achtgesichterambiwasse_1285.wav,welche omia nicht von der erde und bicherung einwelchen kete schisen
../../LibriVox_Kaggle/achtgesichterambiwasse/n1n2/1_achtgesichterambiwasse_1286.wav,eine stimme die war als sprecher einer der grandse enpersionen corennen dem staat wenn auf der kosehieshinweises stehen
../../LibriVox_Kaggle/achtgesichterambiwasse/n1n2/1_achtgesichterambiwasse_1289.wav,es ist abergartas weib das britesprernkenme sagte di mich geher das du grich meher liebst als aber gata
../../LibriVox_Kaggle/achtgesichterambiwasse/n1n2/1_achtgesichterambiwasse_1299.wav,da verlosch die blättenlaternedas geschwabern scheiben man deceiherrihtigundling keit souheit
../../LibriVox_Kaggle/achtgesichterambiwasse/n1n2/1_achtgesichterambiwasse_1300.wav,ein scheit lahun hol egeiee
../../LibriVox_Kaggle/achtgesichterambiwasse/n1n2/1_achtgesichterambiwasse_1301.wav,doch fanden am morgen die leute von gotviel  die kleine plasse frei des hildwiger auslegt wegen der leichtige besetzung entont
../../LibriVox_Kaggle/achtgesichterambiwasse/n1n2/1_achtgesichterambiwasse_1305.wav,in der alten hauptstadt kyoduo und der älteste künstler tapul und kaiserstadt werden paliess
../../LibriVox_Kaggle/achtgesichterambiwasse/n1n2/1_achtgesichterambiwasse_1307.wav,in diesem ternfeld zog sich die kaiserliche familie in dn sormatein zurück rittegout einige wappen unter der ottod der reichemaltypyse
../../LibriVox_Kaggle/achtgesichterambiwasse/n1n2/1_achtgesichterambiwasse_1311.wav,wieder ein anderer maler malte einem saal volfeid kenzenhuter und juba kazen gebe in renkenspielen eftgigen verfes rosser speemäue zurischen
../../LibriVox_Kaggle/achtgesichterambiwasse/n1n2/1_achtgesichterambiwasse_1313.wav,der kaiser und die kaiserin die an der ausschub rvil enteigen nahmen liessen sich jeder durch kae dersenen jage eänret waraen
../../LibriVox_Kaggle/achtgesichterambiwasse/n1n2/1_achtgesichterambiwasse_1315.wav,und sie nahm in öfters ihre jungen prinzessinendie austaliaden zahl und den ausermarke zur ältesten eines tages bei den de tempe wieser tistichi
../../LibriVox_Kaggle/achtgesichterambiwasse/n1n2/1_achtgesichterambiwasse_1319.wav,wünschte sich ein saal voll schotönchen an denn sie stehlen sollten von allem weiler malkingen istglav
../../LibriVox_Kaggle/achtgesichterambiwasse/n1n2/1_achtgesichterambiwasse_1324.wav,die eine hilfte soll nach ost enissen die andere nach westen und jeder sol teil entarken aisdrängen
../../LibriVox_Kaggle/achtgesichterambiwasse/n1n2/1_achtgesichterambiwasse_1330.wav,nur einem flug wildgänse der durch die luft achwinke graue unweiserindgelb ligi usiser fühl grund un den saal
../../LibriVox_Kaggle/achtgesichterambiwasse/n1n2/1_achtgesichterambiwasse_1332.wav,dieses zeichen wurde von einem bestimmten bau und einer bestammten unternhemerleihtebegegende der gense gewählt wert
../../LibriVox_Kaggle/achtgesichterambiwasse/n1n2/1_achtgesichterambiwasse_1333.wav,nur in katata am bibersee errechen die maler im gensebu den bau und reigel zusammenamter
../../LibriVox_Kaggle/achtgesichterambiwasse/n1n2/1_achtgesichterambiwasse_1341.wav,und eutzo suchte inzwischen die hugellinie und die bacme ligenaber da ist dottenwar d lieg norden belao
../../LibriVox_Kaggle/achtgesichterambiwasse/n1n2/1_achtgesichterambiwasse_1343.wav,die maler und der maler eutzo studierten erstgespielfische din budierastischen edin beumaurback welche die gschritt zeichen ens wasser tauhe zur sicht inder wasserspige grud
../../LibriVox_Kaggle/achtgesichterambiwasse/n1n2/1_achtgesichterambiwasse_1349.wav,der verunter ich dem torm ir gsthater eher erbarn
../../LibriVox_Kaggle/achtgesichterambiwasse/n1n2/1_achtgesichterambiwasse_1352.wav,sie sass am töpferofen darin um die basen auf totschalen des vaters deantiren
../../LibriVox_Kaggle/achtgesichterambiwasse/n1n2/1_achtgesichterambiwasse_1353.wav,sie hatte die glut zu schuren die holzkohlen aufgegünden und davon waren stets stattengesich und stolks an de penten
../../LibriVox_Kaggle/achtgesichterambiwasse/n1n2/1_achtgesichterambiwasse_1354.wav,so dass der maler alsosi eigentlich noch ehrmals güreen ataufzageahofbeiihr häffige flattenschielte
../../LibriVox_Kaggle/achtgesichterambiwasse/n1n2/1_achtgesichterambiwasse_1355.wav,und zeichnete nachher die roten korallen als kirtes feuers erkannt
../../LibriVox_Kaggle/achtgesichterambiwasse/n1n2/1_achtgesichterambiwasse_1357.wav,bist die wildgänse in den oktober abend durchreichtbeen und auch merasjuezulein die tochterritter wasilis wusste
../../LibriVox_Kaggle/achtgesichterambiwasse/n1n2/1_achtgesichterambiwasse_1360.wav,rot und blau wurde und gasgud soleid mut blau und feuerwild wie zeitreiih erschienen
../../LibriVox_Kaggle/achtgesichterambiwasse/n1n2/1_achtgesichterambiwasse_1366.wav,und grasbürzulein nahm eine holzohne der aditi helen war
../../LibriVox_Kaggle/achtgesichterambiwasse/n1n2/1_achtgesichterambiwasse_1368.wav,was heisst das auf japaiscwasicheschändedas alist seit wir euh zoe
../../LibriVox_Kaggle/achtgesichterambiwasse/n1n2/1_achtgesichterambiwasse_1369.wav,und betrachtete flüchtig den krug mit dem schriftzeichen ich liebedich er richt dirsamsilia aber üme ihm seilich nicht bei luper
../../LibriVox_Kaggle/achtgesichterambiwasse/n1n2/1_achtgesichterambiwasse_1370.wav,sieh also sagte kras lonsegerin dies sänkt die prozesse e
../../LibriVox_Kaggle/achtgesichterambiwasse/n1n2/1_achtgesichterambiwasse_1371.wav,denn sie ist wahrscheinlich in allem was palibt einde sie recht dase sagt
../../LibriVox_Kaggle/achtgesichterambiwasse/n1n2/1_achtgesichterambiwasse_1372.wav,und sie wird das schriftzeichen durch den gänsefut in ihre wahl gemalt haben we will den weingangn in den saal üren
../../LibriVox_Kaggle/achtgesichterambiwasse/n1n2/1_achtgesichterambiwasse_1374.wav,siehe hier die gabel eines vielfach gemerke der tar
../../LibriVox_Kaggle/achtgesichterambiwasse/n1n2/1_achtgesichterambiwasse_1375.wav,wagrecht durch die gabelhin durch siehst du die grusslinie eines ansteigenden erreg
../../LibriVox_Kaggle/achtgesichterambiwasse/n1n2/1_achtgesichterambiwasse_1383.wav,flüchtig chingesehen erschienen die weissen inin wie ein zug wildgäbeserba dien den keilewaenschef überbaueinwild wild
../../LibriVox_Kaggle/achtgesichterambiwasse/n1n2/1_achtgesichterambiwasse_1387.wav,dass das schriftzeichen er mehr wert ist dass es nuch gerektgen ser un  de batrichtiung abzugemen
../../LibriVox_Kaggle/achtgesichterambiwasse/n1n2/1_achtgesichterambiwasse_1391.wav,es war auch kein zufall dass sich das feuerdam mehr schlecht fierte das die base schlecht aufbielte
../../LibriVox_Kaggle/achtgesichterambiwasse/n1n2/1_achtgesichterambiwasse_1394.wav,was machst du da fwagte äussevobolaich habe zu viel diewädisch wie is aleig sagte krals metzelei
../../LibriVox_Kaggle/achtgesichterambiwasse/n1n2/1_achtgesichterambiwasse_1407.wav,und die anderen nicht wissen lassen wollte wird der schriftglicg des genzeplubes gewachenhet
../../LibriVox_Kaggle/achtgesichterambiwasse/n1n2/1_achtgesichterambiwasse_1410.wav,ich verspreche dir dass ein besuch in der daterstrasse seiner malerei we nachgeh ods guglaut
../../LibriVox_Kaggle/achtgesichterambiwasse/n1n2/1_achtgesichterambiwasse_1416.wav,das schriftzeichen der wildgänse des ürich und des panus von de erde grannstätte
../../LibriVox_Kaggle/achtgesichterambiwasse/n1n2/1_achtgesichterambiwasse_1419.wav,zudem grössten theater in der enke der stanmaus gere
../../LibriVox_Kaggle/achtgesichterambiwasse/n1n2/1_achtgesichterambiwasse_1423.wav,und durch die luft geschleudert is schleifen fernder hintantein uterarbeiter zeigte ihr lachcristchen
../../LibriVox_Kaggle/achtgesichterambiwasse/n1n2/1_achtgesichterambiwasse_1429.wav,lass dir doch erklären woher ganz kyoto den puck der wildgänse das glecht das höligkeit sens kängt
../../LibriVox_Kaggle/achtgesichterambiwasse/n1n2/1_achtgesichterambiwasse_1436.wav,des barmes und des fügels auf dem weissen schlerm hängel und sich darauf abgefet hat
../../LibriVox_Kaggle/achtgesichterambiwasse/n1n2/1_achtgesichterambiwasse_1438.wav,aber zugleich konnte man das ganze auch für ein schurtiserrichteg kennendi verstärk sofortderfirmigkeit
../../LibriVox_Kaggle/achtgesichterambiwasse/n1n2/1_achtgesichterambiwasse_1444.wav,dem dritten und vierten und finnten andere erfendlichen menskarn na dar so dass wir alle eauskringen
../../LibriVox_Kaggle/achtgesichterambiwasse/n1n2/1_achtgesichterambiwasse_1446.wav,und wurde immer angewendet als zeichnung eieiner rase als wangschibenhör gegettert
../../LibriVox_Kaggle/achtgesichterambiwasse/n1n2/1_achtgesichterambiwasse_1449.wav,weil alle maler das geheimnis hier verbreitet hat alledies katater wareauch der kaiserliche ohher sinfän
../../LibriVox_Kaggle/achtgesichterambiwasse/n1n2/1_achtgesichterambiwasse_1452.wav,heuzo dachte einen autentegler aner jachte es ersagte
../../LibriVox_Kaggle/achtgesichterambiwasse/n1n2/1_achtgesichterambiwasse_1453.wav,da ich die prinzessin nicht liebe wird mit der ruh doch nicht böse sein weil ich den intendnuk min lehternanze malereimale hallte
../../LibriVox_Kaggle/achtgesichterambiwasse/n1n2/1_achtgesichterambiwasse_1454.wav,und nicht mit lust an der liebeserklärung eines schiffshärnchen dor dochekleint die rustflie dur mustig verstecken bis der terel eingeteilt ist
../../LibriVox_Kaggle/achtgesichterambiwasse/n1n2/1_achtgesichterambiwasse_1456.wav,ich rate dir nimm ein segelboot und halte dich allen monnatlang auf dem winderseicheshäcknauf dem weiten wasser draussenlüblichen mane
../../LibriVox_Kaggle/achtgesichterambiwasse/n1n2/1_achtgesichterambiwasse_1458.wav,ich will fliehe un will mich verstecken bis der saal der prinzessin vergessenit
../../LibriVox_Kaggle/achtgesichterambiwasse/n1n2/1_achtgesichterambiwasse_1459.wav,auzo berliess kyoto noch in derselben nacht kaufte sie s ein goot das eine blatte stiugesa
../../LibriVox_Kaggle/achtgesichterambiwasse/n1n2/1_achtgesichterambiwasse_1462.wav,und er sah nichts und hörte nichts im nebel als das nasihen seines golteseines tages liess er beim berg dreiben ann schafte die richenu
../../LibriVox_Kaggle/achtgesichterambiwasse/n1n2/1_achtgesichterambiwasse_1465.wav,und wohl jetzt das boot landet weiss ich auch werde ich ein bild finden das mied rechts in der seele vorgeschibt
../../LibriVox_Kaggle/achtgesichterambiwasse/n1n2/1_achtgesichterambiwasse_1466.wav,das boot des malers trieb im abend an derstanton kantata cläge unglückliche aut en festocezogen
../../LibriVox_Kaggle/achtgesichterambiwasse/n1n2/1_achtgesichterambiwasse_1467.wav,soll ich also wirklich das bild vom druck der wild gernz noh einmal male
../../LibriVox_Kaggle/achtgesichterambiwasse/n1n2/1_achtgesichterambiwasse_1468.wav,ich will noch abwarten und sehen was mit mir erschiedentetih anslatrietdie götter haben das brut gelähnt
../../LibriVox_Kaggle/achtgesichterambiwasse/n1n2/1_achtgesichterambiwasse_1469.wav,die götter wieien auto eine schritte wenken und werden
../../LibriVox_Kaggle/achtgesichterambiwasse/n1n2/1_achtgesichterambiwasse_1470.wav,der maler stieg ans land und ging über dem leeren strandbis kein schildfuld demma nur die gelben schildstoffen atoria statt
../../LibriVox_Kaggle/achtgesichterambiwasse/n1n2/1_achtgesichterambiwasse_1473.wav,die blauilisieren mit rotirisiren siert weisser inpenstrahle und schwarzer hausreschale
../../LibriVox_Kaggle/achtgesichterambiwasse/n1n2/1_achtgesichterambiwasse_1475.wav,schüttelte den kopf hielt die hand an de stirn in starke nah eidih f
../../LibriVox_Kaggle/achtgesichterambiwasse/n1n2/1_achtgesichterambiwasse_1481.wav,und schüttelte den inhalt des carbus dem erdeautor ungefähr zwar er sih schilte vergäute entfernte dersine
../../LibriVox_Kaggle/achtgesichterambiwasse/n1n2/1_achtgesichterambiwasse_1483.wav,streckte plötzlich die arme von sich stiesst einen zischen und strecken snauen aus aus kofsläger geist oder eine gottigsgesicht sehe
../../LibriVox_Kaggle/achtgesichterambiwasse/n1n2/1_achtgesichterambiwasse_1485.wav,haben denn die götte dir deinen verstand genommen dass du dich getränken wilst mädchen meut lich trankiren als er inlakandaer
../../LibriVox_Kaggle/achtgesichterambiwasse/n1n2/1_achtgesichterambiwasse_1486.wav,dass das mädchen sich eifrig das gesicht umgeschaft und er erkannte an der einversichten seinu zu dingen volhohswarn
../../LibriVox_Kaggle/achtgesichterambiwasse/n1n2/1_achtgesichterambiwasse_1488.wav,was macht duka watschte euzun vor einem rei
../../LibriVox_Kaggle/achtgesichterambiwasse/n1n2/1_achtgesichterambiwasse_1496.wav,ich habe dich immer nur schwanz gekaftdodoh lügte gaisblättig ein
../../LibriVox_Kaggle/achtgesichterambiwasse/n1n2/1_achtgesichterambiwasse_1497.wav,erinnerst du dich nicht meister als ich dir auf einer bopase die und flugte gildgede kutetasache shi erer dudich nicht
../../LibriVox_Kaggle/achtgesichterambiwasse/n1n2/1_achtgesichterambiwasse_1500.wav,die mondblau und feuer rot in seiner rand gegasiert und leuchtedaz ist das kelender verschierenael
../../LibriVox_Kaggle/achtgesichterambiwasse/n1n2/1_achtgesichterambiwasse_1503.wav,du darfst nicht mehr in unserer uskommenich habe das feuer zu schlecht en stritt die man guter aller hast
../../LibriVox_Kaggle/achtgesichterambiwasse/n1n2/1_achtgesichterambiwasse_1509.wav,es kommt eine lauwarme luft über den see unl abende sint schon lang und teile ich glaube in bildgänse mussen beidwiedereren
../../LibriVox_Kaggle/achtgesichterambiwasse/n1n2/1_achtgesichterambiwasse_1511.wav,und ein lachen blitzte in ihren augen säawie die glassen schwamzen seekiesel he astiedas ist die luft der wildgänser weiterfagn
../../LibriVox_Kaggle/achtgesichterambiwasse/n1n2/1_achtgesichterambiwasse_1514.wav,und ihr blasses gesicht und die rezitternden hände redeten schnelle sätze die sich nicht ausschiebanliegen
../../LibriVox_Kaggle/achtgesichterambiwasse/n1n2/1_achtgesichterambiwasse_1515.wav,sie kletterte vor euzo ins bot ergriff digilber und luderte ohne einbauen hertesplächen
../../LibriVox_Kaggle/achtgesichterambiwasse/n1n2/1_achtgesichterambiwasse_1516.wav,leckte das boot ohne den maler zu fragen odener wolle heute pigte und bestand persönlicher berürte und gebässer das mäbchen
../../LibriVox_Kaggle/achtgesichterambiwasse/n1n2/1_achtgesichterambiwasse_1517.wav,dass sie eine herzensregung verbauerdien lautuns sitzen und verrichter auf zerrei ehnes heeres das inen die küstan den reisschulw
../../LibriVox_Kaggle/achtgesichterambiwasse/n1n2/1_achtgesichterambiwasse_1518.wav,denn das mädchen wurde in seinen augen immer schon erent wechelte es gerne margene
../../LibriVox_Kaggle/achtgesichterambiwasse/n1n2/1_achtgesichterambiwasse_1519.wav,der bibesee lag wie selsoogland auh die luftwenseee
../../LibriVox_Kaggle/achtgesichterambiwasse/n1n2/1_achtgesichterambiwasse_1528.wav,die aber feierliche abgoude die stille egalitästunken klackern higerih wilgend und engerflichen abentorien
../../LibriVox_Kaggle/achtgesichterambiwasse/n1n2/1_achtgesichterambiwasse_1531.wav,zogen ein spiegelbild in wasser nane wit eine reihe weisser bückender pinhtir
../../LibriVox_Kaggle/achtgesichterambiwasse/n1n2/1_achtgesichterambiwasse_1535.wav,es war jetzt so dunkel auf dem see als wäre in dunkelheit wie ein zweites wasser aus der tiefe bestiegen
../../LibriVox_Kaggle/achtgesichterambiwasse/n1n2/1_achtgesichterambiwasse_1536.wav,und stünde über den kopf nieder beiden menschen erfahren
../../LibriVox_Kaggle/achtgesichterambiwasse/n1n2/1_achtgesichterambiwasse_1537.wav,es war nur noch ein rest von der tageshänge lein wie auf durchsichtiges ei in beschinewet bestrafet
../../LibriVox_Kaggle/achtgesichterambiwasse/n1n2/1_achtgesichterambiwasse_1538.wav,euso konnte nicht grasjürzeleins gesicht sehener tastete bei de engüschi
../../LibriVox_Kaggle/achtgesichterambiwasse/n1n2/1_achtgesichterambiwasse_1542.wav,alle götter müssen dich beschützen auch im bilden gotter sehr gute götter daenicht anzihen
../../LibriVox_Kaggle/achtgesichterambiwasse/n1n2/1_achtgesichterambiwasse_1546.wav,der schriftzug hatte sich durch die spiegelung die em seewasser dazu kam an ein anderes schiffshetsen verwandet
../../LibriVox_Kaggle/achtgesichterambiwasse/n1n2/1_achtgesichterambiwasse_1549.wav,ich liebe nicht dass du dich nach mir umwändest ich wende mich auch arieren
../../LibriVox_Kaggle/achtgesichterambiwasse/n1n2/1_achtgesichterambiwasse_1553.wav,denn die luft um sie und ihn war wunderbar geschwädert und verlangen schweigende zihen igen
../../LibriVox_Kaggle/achtgesichterambiwasse/n1n2/1_achtgesichterambiwasse_1558.wav,seit ich die doppeldeutung des fluges der wildkäpfe weis kann ich den saal der unfersichkeit des raling wenn ich der spielenminmigemwasser insberflüge
../../LibriVox_Kaggle/achtgesichterambiwasse/n1n2/1_achtgesichterambiwasse_1561.wav,ich liebe nicht dass du dich nach mir um sehst ich sehe mus auch gesaktwerde
../../LibriVox_Kaggle/achtgesichterambiwasse/n1n2/1_achtgesichterambiwasse_1563.wav,du sollst neben mir sitzen bei meinem eigenen feuer und ich will dich ma diermal wieder mahlen
../../LibriVox_Kaggle/achtgesichterambiwasse/n1n2/1_achtgesichterambiwasse_1564.wav,die bkleide des vorfrühlibens am strand der haus bemornt im wasser am feijern und alle sollen seigen
../../LibriVox_Kaggle/achtgesichterambiwasse/n1n2/1_achtgesichterambiwasse_1566.wav,sie ist auf allen bildern nur vorfünden gemahlt ploramen abendstunde enineine inwider bildkämfe erwartet und verlebzwaden
../../LibriVox_Kaggle/achtgesichterambiwasse/n1n2/1_achtgesichterambiwasse_1569.wav,von ischiyano dem herbstwohnd aufging
../../LibriVox_Kaggle/achtgesichterambiwasse/n1n2/1_achtgesichterambiwasse_1573.wav,aber sie konnte geschichten erzählen ede kleine gunsige geschichte die unauskinfmensbedauerten
../../LibriVox_Kaggle/achtgesichterambiwasse/n1n2/1_achtgesichterambiwasse_1577.wav,von ishiyama gesehen als einer der herlils in schauspiele überden verh
../../LibriVox_Kaggle/achtgesichterambiwasse/n1n2/1_achtgesichterambiwasse_1578.wav,ich will drei dieser nachdäklichen geschichten hier intergeben die ale ed kleinstausgegenenschi jaba
../../LibriVox_Kaggle/achtgesichterambiwasse/n1n2/1_achtgesichterambiwasse_1579.wav,teils als hauptperson- teils als hinteraferterich fühlei
../../LibriVox_Kaggle/achtgesichterambiwasse/n1n2/1_achtgesichterambiwasse_1585.wav,es liegen auf ein paar wogl-linien hinter deportedie sind drei und einen dreegenliche glasglocken
../../LibriVox_Kaggle/achtgesichterambiwasse/n1n2/1_achtgesichterambiwasse_1591.wav,elfenbeinene sstebcholiden n liladadarm in igenadeldoilden essnsteb un eil ind auge welcher die gesellschaft leihen soll
../../LibriVox_Kaggle/achtgesichterambiwasse/n1n2/1_achtgesichterambiwasse_1597.wav,und aus einer fingerhut-tassereisschnörzwer wurde aus einem europäischen jaschlagarischen fülie aus einer flasche eigentlich kosten
../../LibriVox_Kaggle/achtgesichterambiwasse/n1n2/1_achtgesichterambiwasse_1598.wav,von bayerischen brauern in tokengebraun und eri konfektor hopt an lein försliegende fischeberue ses herein
../../LibriVox_Kaggle/achtgesichterambiwasse/n1n2/1_achtgesichterambiwasse_1601.wav,bei dem man unter anderem grossen fischen auch kein näerweit fül
../../LibriVox_Kaggle/achtgesichterambiwasse/n1n2/1_achtgesichterambiwasse_1603.wav,sondern ein tiefsteh wei das noch nie an der wasseroberfläche gewesen war
../../LibriVox_Kaggle/achtgesichterambiwasse/n1n2/1_achtgesichterambiwasse_1605.wav,das gefangene meerbeib hatte eine mächtiger goldgeschneidch reck der büse ihr har war schwarz wie streihtusche
../../LibriVox_Kaggle/achtgesichterambiwasse/n1n2/1_achtgesichterambiwasse_1607.wav,dass weder sonnen noch mondgesehenettedeshalb war er vüfischtrit mit dem gleise jenec akatater auspetren
../../LibriVox_Kaggle/achtgesichterambiwasse/n1n2/1_achtgesichterambiwasse_1608.wav,hatte besonders grosse netze auswerfengassi ein merbeit der ssiter zu zeigen
../../LibriVox_Kaggle/achtgesichterambiwasse/n1n2/1_achtgesichterambiwasse_1611.wav,je des weib das ihn mit den grossen aufenchanplanbilden einzuhagen
../../LibriVox_Kaggle/achtgesichterambiwasse/n1n2/1_achtgesichterambiwasse_1612.wav,das mit dem roten schweif um sich schruk und erb rah kinge des knigs zur tur haite
../../LibriVox_Kaggle/achtgesichterambiwasse/n1n2/1_achtgesichterambiwasse_1613.wav,jenes weib das nicht sprächen duch blache is nich zeug zu konnte er die drei tage iben
../../LibriVox_Kaggle/achtgesichterambiwasse/n1n2/1_achtgesichterambiwasse_1616.wav,wieweid reicht meine maheine nachtoherreich e regelnde wialek wasser
../../LibriVox_Kaggle/achtgesichterambiwasse/n1n2/1_achtgesichterambiwasse_1618.wav,sagten die weisen nur das weibliche lässt mich nicht regiwärihdinlegen tot
../../LibriVox_Kaggle/achtgesichterambiwasse/n1n2/1_achtgesichterambiwasse_1619.wav,dann soll der rund der dort aufgehend werterg
../../LibriVox_Kaggle/achtgesichterambiwasse/n1n2/1_achtgesichterambiwasse_1621.wav,der könig liegt das wischewaldebind in and ansreasenkeli
../../LibriVox_Kaggle/achtgesichterambiwasse/n1n2/1_achtgesichterambiwasse_1622.wav,liess essen und trinken in ders zellstelle undries die zählen vorhänge fest der susteshilensegen
../../LibriVox_Kaggle/achtgesichterambiwasse/n1n2/1_achtgesichterambiwasse_1626.wav,aber der mond kam wie immer und teigte samfte schatden und geld- bäuerschikern und delangt sind über das zeits
../../LibriVox_Kaggle/achtgesichterambiwasse/n1n2/1_achtgesichterambiwasse_1627.wav,der mund kam auch mit der zweifel und vereiert gezenwen
../../LibriVox_Kaggle/achtgesichterambiwasse/n1n2/1_achtgesichterambiwasse_1631.wav,und war frisiert und in seideni schleppenkleider behüdelt wios amatrebeeese
../../LibriVox_Kaggle/achtgesichterambiwasse/n1n2/1_achtgesichterambiwasse_1635.wav,und in dem könig dem glauben anseine allmacht erregt hatten biehrlich begar arstiegleg si jetzt aber wached königlich weit in rieden
../../LibriVox_Kaggle/achtgesichterambiwasse/n1n2/1_achtgesichterambiwasse_1636.wav,übertrieben de stung icht marscht noc meer und kaftinttäti wagi
../../LibriVox_Kaggle/achtgesichterambiwasse/n1n2/1_achtgesichterambiwasse_1640.wav,auf dem roten nackaltarn des goldenen googhauses sass bil maulig gögen schweige gingbind els
../../LibriVox_Kaggle/achtgesichterambiwasse/n1n2/1_achtgesichterambiwasse_1642.wav,sie die von ihren menschen leben nur ie liedes wind allerdisen nichteetener
../../LibriVox_Kaggle/achtgesichterambiwasse/n1n2/1_achtgesichterambiwasse_1643.wav,die drei nächte und drei tage an des bods herunm gelegen anterolen
../../LibriVox_Kaggle/achtgesichterambiwasse/n1n2/1_achtgesichterambiwasse_1653.wav,die weisen durch königs welche unter dem altarenband des flugshauses iner enstiefe sei
../../LibriVox_Kaggle/achtgesichterambiwasse/n1n2/1_achtgesichterambiwasse_1654.wav,hätten sich längst gern bei der königin reb gestreichelt kosten ader no sheineskazu jagen
../../LibriVox_Kaggle/achtgesichterambiwasse/n1n2/1_achtgesichterambiwasse_1657.wav,und der mond war auf sennen schein die auf einem emachen übersder egihwinde fast eiferhäftig
../../LibriVox_Kaggle/achtgesichterambiwasse/n1n2/1_achtgesichterambiwasse_1658.wav,das jemand im weltraum wartete sein weit an figüren dass er sich selbst geschaffeie
../../LibriVox_Kaggle/achtgesichterambiwasse/n1n2/1_achtgesichterambiwasse_1659.wav,aber ein anderer weiser der den ersten beberwerfen wollte war es nicht kadekriegige nider undelifen
../../LibriVox_Kaggle/achtgesichterambiwasse/n1n2/1_achtgesichterambiwasse_1661.wav,er hat euren roten schweif und euro während augen angenommen den kehichindel merecht geschinkte
../../LibriVox_Kaggle/achtgesichterambiwasse/n1n2/1_achtgesichterambiwasse_1663.wav,und sie erkannte sich als menschenweider und schauderte über überperwall
../../LibriVox_Kaggle/achtgesichterambiwasse/n1n2/1_achtgesichterambiwasse_1664.wav,der könig wurde über die rede des weisen volfahren ruten die goldscher
../../LibriVox_Kaggle/achtgesichterambiwasse/n1n2/1_achtgesichterambiwasse_1668.wav,des königs nacht-herz des abenünter den meerestreit errichte au eiche hördukree
../../LibriVox_Kaggle/achtgesichterambiwasse/n1n2/1_achtgesichterambiwasse_1669.wav,aber der könig hat auch ein tag herzdas werden wir hork voensäre wese geh
../../LibriVox_Kaggle/achtgesichterambiwasse/n1n2/1_achtgesichterambiwasse_1671.wav,und teitklarheit ausuen sich der sachnet
../../LibriVox_Kaggle/achtgesichterambiwasse/n1n2/1_achtgesichterambiwasse_1672.wav,als dieser weise so gesprochen hatte dass ihn keiner mehrübersenhen konnte arrigesich selbst zufrieden mit den anderen igelstiefes zurekn
