,Unnamed: 0,Unnamed: 0.1,file,orgText,outText,WER
856,856,856,achtgesichterambiwasse/achtgesichterambiwasse_0856.wav,an dem alten uferbaum vorüber zur harfe des biwasees schickt,an dem alten ufer baum vorüber zur harfe des basis schickt ,0.3
857,857,857,achtgesichterambiwasse/achtgesichterambiwasse_0857.wav,dieser baum wurde in ferner vorzeit aus china nach japan herüber gebracht als winziges würzelein zuerst,dieser baum wurde in ferner vorzeit aus china nach japan herüber gebracht als winziges würze line zuerst ,0.125
858,858,858,achtgesichterambiwasse/achtgesichterambiwasse_0858.wav,und in japan erfuhr man erst sehr spät seine chinesische geschichte als der baum so gross wie ein menschenkind wurde,und in japan erfuhr man erst sehr spät seine chinesische geschichte als der bauen so groß wie ein menschenkind wurde ,0.1
859,859,859,achtgesichterambiwasse/achtgesichterambiwasse_0859.wav,hatte er noch nicht mal einen japaner gesehen und als die ersten japanischen menschen zu ihm kamen,hatte er noch nicht einmal einen japaner gesehen und als die ersten japanischen menschen zu ihm kamen ,0.05882352941176471
860,860,860,achtgesichterambiwasse/achtgesichterambiwasse_0860.wav,war er schon in den kräftigsten mannesjahren und fast so hoch wie die kryptomerienbäume des nahen bergwaldes,wahre schon in den kräftigsten mannes jahren und fast so hoch wie die crypto meridian bäume des nahen berg waldes  ,0.5294117647058824
861,861,861,achtgesichterambiwasse/achtgesichterambiwasse_0861.wav,so ein baum der nie von der stelle rückt und dessen umgebung gleichfalls nie fortreist und der nur die bewegungen der jahreszeiten kennt,so ein baum der nie von der stelle rückt und dessen umgebung gleichfalls nie fahrt reist und der nur die bewegung der jahreszeiten kennt ,0.13043478260869565
862,862,862,achtgesichterambiwasse/achtgesichterambiwasse_0862.wav,hat ein vorzügliches gedächtnis,hat einen vorzügliches gedächtnis ,0.25
863,863,863,achtgesichterambiwasse/achtgesichterambiwasse_0863.wav,dieses drückt sich aber nicht darin aus dass sich sein mark gedanken macht über das was gewesen ist oder was kommen wird,dieses drückt sich aber nicht darin aus dass sich sein mag gedanken macht über das was gewesen ist oder was kommen wird  ,0.045454545454545456
864,864,864,achtgesichterambiwasse/achtgesichterambiwasse_0864.wav,sondern das gedächtnis eines baumes liegt immer offen an seiner aussenseite,sondern das gedächtnis eines baumes liegt immer offen an seiner außenseiter ,0.09090909090909093
865,865,865,achtgesichterambiwasse/achtgesichterambiwasse_0865.wav,die furchen und rinden haben sich jeden tag mit linien eingrabungen knorpeln schürfungen die kleinsten erlebnisse,die furchen und renten haben sich jeden tag mit linien eingraben knorpeln schürfungen die kleinsten erlebnisse ,0.125
866,866,866,achtgesichterambiwasse/achtgesichterambiwasse_0866.wav,wie mit einer stenographischen schrift in zeichenschrift notiert wie der baum sich dehnte wenn ihm in der welt wohl war,wie mit einer stenographischen schrift in zeichen schrift notiert wie der baum sich dehnte wenn ihm in der welt wohl war ,0.1
867,867,867,achtgesichterambiwasse/achtgesichterambiwasse_0867.wav,und sich verborkte und sich verpanzerte wenn ihn die welt bedrohte,und sich verbaute und sich verbands seite wenn ihn die welt bedrohte ,0.2727272727272727
868,868,868,achtgesichterambiwasse/achtgesichterambiwasse_0868.wav,vergrübelte sich seine rinde und faltete sich zu einer zeichenschrift,verkrüppelt sich seiner rinder und faltet sich zu einer zeichen schrift ,0.6
869,869,869,achtgesichterambiwasse/achtgesichterambiwasse_0869.wav,die schriftgelehrten der bäume sind die ameisen die libellen die bienen die vögel,die schriftgelehrten der bäume sind die ameisen die libellen die bienen die vögel ,0.0
870,870,870,achtgesichterambiwasse/achtgesichterambiwasse_0870.wav,die borkenkäfer und borkenwürmer sind untergeordnetere schriftsetzer,die borkenkäfer und borken würmer sind untergeordnete schriftsätze ,0.5714285714285714
871,871,871,achtgesichterambiwasse/achtgesichterambiwasse_0871.wav,die an der schicksalssprache des baumes an der rindenschrift mitarbeiten diese sprache der bäume entdeckte eines tages,die an der schicksals sprache des baumes an der schrift mit mitarbeiten diese sprache der bäume entdeckte eines tages ,0.2352941176470588
872,872,872,achtgesichterambiwasse/achtgesichterambiwasse_0872.wav,als die japaner noch vorzeitliche bastkleider blättergewänder und verwildertes kopfhaar trugen,als die japaner noch vorzeitliche bast kleider blätter gewänder und verwilderten kupfer trugen ,0.5454545454545454
873,873,873,achtgesichterambiwasse/achtgesichterambiwasse_0873.wav,nicht in japan sondern in china ein weiser einsiedler der hiess atamono,nicht in japan sondern in china ein weißer einsiedler er hieß atemnot ,0.3333333333333333
874,874,874,achtgesichterambiwasse/achtgesichterambiwasse_0874.wav,die geschichte atamonos liegt weit zurück sie fällt vor die entdeckung des alten baumes am biwasee,die geschichte atem moos liegt weit zurück sie fällt vor die entdeckung des alten baumes am wie war sie  ,0.3125
875,875,875,achtgesichterambiwasse/achtgesichterambiwasse_0875.wav,als atamono die ersten schriftzeichen in einem chinesischen weidenbaum entdeckte las er auch in der baumrinde das mittel,als vater nur die ersten schriftzeichen in einem chinesischen weidenbaum entdeckte las er auch in der baumrinde das mittel ,0.1111111111111111
876,876,876,achtgesichterambiwasse/achtgesichterambiwasse_0876.wav,seinen leib unsterblich zu erhalten,seinen leib unsterblich zu erhalten  ,0.0
877,877,877,achtgesichterambiwasse/achtgesichterambiwasse_0877.wav,in dem bast jenes weidenbaumes in china stand geschrieben dass jeder mensch ob gross oder niedrig,in den bass jenes weidenbaum es in china stand geschrieben dass jeder mensch ob groß oder niedrig ,0.3125
878,878,878,achtgesichterambiwasse/achtgesichterambiwasse_0878.wav,ob klug oder beschränkt ob schwach oder stark alt oder jung,ob klug oder beschränkter schwach oder stark alt oder jung ,0.18181818181818185
879,879,879,achtgesichterambiwasse/achtgesichterambiwasse_0879.wav,sich die unsterblichkeit des lebensfadens und auch des leibes erhalten könne,sich die unsterblichkeit des lebens fadens und auch das leibes erhalten könne ,0.2727272727272727
880,880,880,achtgesichterambiwasse/achtgesichterambiwasse_0880.wav,wenn er einmal im leben beim laut einer bestimmten harfe einschlafe diese harfe sagte der chinesische weidenbaum,wenn er einmal im leben beim laut einer bestimmten haare verein schlafe diese harfe sagte der chinesische weidenbaum ,0.17647058823529413
881,881,881,achtgesichterambiwasse/achtgesichterambiwasse_0881.wav,sei nicht in china aber nicht weit über dem meer in einem kleinen inselland das damals in china noch keinen namen hatte,sei nicht in china aber nicht weit über dem mehr in einem kleinen insel land das damals in china noch keinen namen hatte ,0.13636363636363635
882,882,882,achtgesichterambiwasse/achtgesichterambiwasse_0882.wav,und nur von einigen «das land des ewigen feuers» genannt wurde,und nur von einigen das land des ewigen feuers genannt wurde ,0.18181818181818185
883,883,883,achtgesichterambiwasse/achtgesichterambiwasse_0883.wav,weil der feuerkrater fushiyama dort immer rauchte,weil der feuer krater von jammer dort immer rauchte  ,0.5714285714285714
884,884,884,achtgesichterambiwasse/achtgesichterambiwasse_0884.wav,atamono suchte den weg dorthin und las von baum zu baum die rindensprache bis er ans meer kam,alter monopole suchte den weg dorthin und las von baum zu bauen die rinden sprache bisher ans meer kam ,0.3333333333333333
885,885,885,achtgesichterambiwasse/achtgesichterambiwasse_0885.wav,aber niemand konnte ihn hinüberführen denn nur schiffe die durch zufall nach dem inselland verschlagen wurden alle hundert jahre einmal,aber niemand konnte ihn hinüber führen denn nur schiffe die durch zufall nach dem insel land verschlagen wurden alle hundert jahre einmal ,0.2
886,886,886,achtgesichterambiwasse/achtgesichterambiwasse_0886.wav,hatten kunde von dem feuerland gebracht in dem atamonos harfe liegen sollte,hatten kunde von dem feuerland gebracht indem alter monopole harfe liegen sollte  ,0.25
887,887,887,achtgesichterambiwasse/achtgesichterambiwasse_0887.wav,atamono sass jetzt jahraus jahrein am meer und schmachtete nach der unsterblichkeit kehrte seinem vaterlande den rücken,harter montag saß bereits jahraus jahrein am meer und schmachteten nach der unsterblichkeit kehrte seinem vaterlande den rücken ,0.29411764705882354
888,888,888,achtgesichterambiwasse/achtgesichterambiwasse_0888.wav,und sah mit seinem angesicht tag für tag nach osten wo hinter den wellenbergen das kleine land des ewigen feuers war,und sah mit seinem angesicht tag für tag nach osten wo hinter den wellen bergen das kleine land des ewigen feuers war ,0.09523809523809523
889,889,889,achtgesichterambiwasse/achtgesichterambiwasse_0889.wav,darin die fremde harfe liegen sollte eines tages kam ein oststurm,darin die fremder harfe liegen sollte eines tages kam ein ost sturm ,0.2727272727272727
890,890,890,achtgesichterambiwasse/achtgesichterambiwasse_0890.wav,atamono zog sich etwas weiter vom strand zurück da sah er in der ferne,atemnot zog sich etwas weiter vom strand zurück da sah er in der ferner ,0.14285714285714285
891,891,891,achtgesichterambiwasse/achtgesichterambiwasse_0891.wav,über dem aufgerüttelten meer ein vielarmiges wesen,über dem aufgerüttelt nunmehr ein viel armseliges wesen ,0.5714285714285714
892,892,892,achtgesichterambiwasse/achtgesichterambiwasse_0892.wav,das kam mit senkrechtem leib und dunkeln krallen wie ein mächtiger belaubter baum über das meer geschossen,das kamen mit senkrechte leib und dunklen krallen wie ein mächtiger belaubter baum über das mehr geschossen  ,0.2352941176470588
893,893,893,achtgesichterambiwasse/achtgesichterambiwasse_0893.wav,atamono hielt die erscheinung zuerst für ein gespenst dann für einen drachen und dann erkannte er,atemnot hielt die erscheinung zuerst für einen gespenst dann für einen drachen und dann erkannte er ,0.125
894,894,894,achtgesichterambiwasse/achtgesichterambiwasse_0894.wav,dass der vielarmige riesige aufgerichtete körper wirklich ein baum war,das der viel armdicke riesige aufgerichtete körper wirklich ein baum war ,0.3
895,895,895,achtgesichterambiwasse/achtgesichterambiwasse_0895.wav,ein grüner frischer kryptomerienbaum mit feuerrotem stamm,ein grüner frischer crypto mehrjährigen baum mit feuerrot und stammen ,0.8571428571428571
896,896,896,achtgesichterambiwasse/achtgesichterambiwasse_0896.wav,denn die rinden der kryptomerienbäume leuchten rot wenn sie nass werden,denn die renten der crypto mehreren bäume leuchten rot wenn sie nass werden ,0.3636363636363637
897,897,897,achtgesichterambiwasse/achtgesichterambiwasse_0897.wav,dieser baum troff von seewasser schoss an den kiesigen strand,dieser baum troff von seewasser schoss an den kiesigen strand ,0.0
898,898,898,achtgesichterambiwasse/achtgesichterambiwasse_0898.wav,und als wandere er leibhaftig auf seinen wurzeln eilte er vom wind getrieben eine viertelstunde tiefer in das land hinein,und als wandere er leibhaftig auf seinen wurzeln eilte er vom wind getrieben eine viertelstunde tiefer in das land hinein ,0.0
899,899,899,achtgesichterambiwasse/achtgesichterambiwasse_0899.wav,bis er andere bäume fand in deren nähe er windgeschützt stehen blieb,bisher anderer bäume fand in deren nähe er wind geschützt stehenblieb ,0.5
900,900,900,achtgesichterambiwasse/achtgesichterambiwasse_0900.wav,und sich mit seinen wurzeln wie mit riesigen adlerkrallen feststellte,und sich mit seinen wurzeln wie mit riesigen adler krallen feststellte  ,0.2
901,901,901,achtgesichterambiwasse/achtgesichterambiwasse_0901.wav,atamono kannte keine furcht und als der wunderbare baum wie eine rote fackel über das wellengewühl des meeres aufrecht daherkam,harter monolog kannte keine furcht und als der wunderbarer baum wie eine rote fackel über das wellen gewühl des meeres aufrecht daherkam ,0.25
902,902,902,achtgesichterambiwasse/achtgesichterambiwasse_0902.wav,und seine finsteren zweige wie schwarzen rauch in die luft streckte da wich der sehnsüchtige träumer nicht zurück,und seine finsteren zweige wie schwarzen rauch in die luft streckte der der sehnsüchtige träumer nicht zurück ,0.1111111111111111
903,903,903,achtgesichterambiwasse/achtgesichterambiwasse_0903.wav,denn er war ja der erste vertraute den die bäume sich unter den menschen auserwählt,denn er war ja der erste vertraute den die bäume sich unter den menschen auserwählt ,0.0
904,904,904,achtgesichterambiwasse/achtgesichterambiwasse_0904.wav,und dem sie ihre rindenschrift in einer guten stunde zu erkennen gegeben hatten und er kannte keine furcht vor den bäumen,und dem sie ihrer renten schrift in einer guten stunde zu erkennen gegeben hatten und der kannte keine furcht vor den bäumen ,0.19047619047619047
905,905,905,achtgesichterambiwasse/achtgesichterambiwasse_0905.wav,auch nicht vor diesem seltsamen übers meer gewanderten baumriesen,auch nicht vor diesem seltsamen übers meer wanderten baumriesen ,0.1111111111111111
906,906,906,achtgesichterambiwasse/achtgesichterambiwasse_0906.wav,atamono legte sich in dieser nacht unter den neuangekommenen baum nachdem er wurzeln und rinde von tang seeschlamm und seemuscheln gereinigt hatte,da der monopole legte sich in dieser nacht unter den neu angekommenen baum nachdem er wurzeln und rinde von tang sie schlamm und sie muscheln geeinigt hatte ,0.4545454545454545
907,907,907,achtgesichterambiwasse/achtgesichterambiwasse_0907.wav,und er schlief ein mit dem bewusstsein dass dieser baum zu ihm allein nach china und sonst zu keinem andern gesendet war,und der schlief ein mit dem bewusst sein dass dieser baum zu ihm allein nach china und sonst zu keinem anderen gesendet war ,0.18181818181818185
908,908,908,achtgesichterambiwasse/achtgesichterambiwasse_0908.wav,und er freute sich am nächsten morgen aus der rinde dieses baumes schicksale und gedanken und wünsche dieser kryptomerie zu lesen,und er freute sich am nächsten morgen aus der rinde dieses baumes schicksale und gedanken und wünsche dieser crypto meere zu lesen ,0.09523809523809523
909,909,909,achtgesichterambiwasse/achtgesichterambiwasse_0909.wav,und vielleicht zu erfahren wie er nach dem kleinen land des ewigen feuers zu jener harfe gelangen könne,und vielleicht zu erfahren wie er nach dem kleinen lande des ewigen feuers zu jener harfe gelangen könne  ,0.05555555555555555
910,910,910,achtgesichterambiwasse/achtgesichterambiwasse_0910.wav,der morgen kam und atamono studierte bis zur untergehenden sonne ohne zu essen ohne zu trinken,der mauten kam und atem wohnung studierte bis zur untergehenden sonne ohne zu essen ,0.375
911,911,911,achtgesichterambiwasse/achtgesichterambiwasse_0911.wav,ohne aufzuschauen die gruben windungen und furchen in der rinde seines baumkameraden aber es war ihm unmöglich,ohne auf zu schauen die gruben wendungen und furchen in der rinde seines baum kameraden aber es war ihm unmöglich ,0.35294117647058826
912,912,912,achtgesichterambiwasse/achtgesichterambiwasse_0912.wav,die zeichen der rinde zu entziffern er verstand nichts von der sprache dieses baumes,die zeichen der rinder zu entziffern er verstand nichts von der sprache dieses baumes ,0.07142857142857142
913,913,913,achtgesichterambiwasse/achtgesichterambiwasse_0913.wav,die zeichensprache aller chinesischen bäume konnte er lesen an diesem baum aber blieb sie für ihn unleserlich,die zeichensprache aller chinesischen bäume konnte er lesen an diesem baum aber blieb sie für ihn unleserlich ,0.0
914,914,914,achtgesichterambiwasse/achtgesichterambiwasse_0914.wav,und atamono weinte als die sonne untergegangen war und er unter dem unbegreiflichen baum sass,und atem uno weinte als die sonne unter gegangen war und er unter dem unbegreiflichen baum saß ,0.3333333333333333
915,915,915,achtgesichterambiwasse/achtgesichterambiwasse_0915.wav,unwissend und einsam,von wissend und einsam  ,0.6666666666666666
916,916,916,achtgesichterambiwasse/achtgesichterambiwasse_0916.wav,«wenn ich dich nicht lesen kann so sprich» schrie er den baum ungeduldig an als die sonne zum letzten male aufleuchtete und den stamm rot bestrich,wenn ich dich nicht lesen kann so sprich schrie er den baum ungeduldig an als die sonne zum letzten mal aufleuchtete und den stammen rot bestrichen ,0.19230769230769232
917,917,917,achtgesichterambiwasse/achtgesichterambiwasse_0917.wav,«herrlicher herrlicher baum» schrie atamono voll entzücken,herrlicher herrlicher baum schrie alter monopole entzücken ,0.5714285714285714
918,918,918,achtgesichterambiwasse/achtgesichterambiwasse_0918.wav,weil der baum von der wurzel bis zur krone wie eine feurige kohle leuchtete der baum schwieg,bei der bau von der wurzel bis zur krone wie eine feurige kohle leuchtete der baum schwieg ,0.1176470588235294
919,919,919,achtgesichterambiwasse/achtgesichterambiwasse_0919.wav,die sonne ging unter atamono schrie,die sonne ging unter harter nur schrie ,0.3333333333333333
920,920,920,achtgesichterambiwasse/achtgesichterambiwasse_0920.wav,«ich schwöre dass ich nichts mehr essen und nichts mehr trinken werde bis du mich deine rindenschrift lesen lässt,ich schwöre dass ich nichts mehr essen und nichts mehr trinken werde bist du mich deiner renten schrift lesen lässt ,0.2631578947368421
921,921,921,achtgesichterambiwasse/achtgesichterambiwasse_0921.wav,oder bis du mir jemanden sendest der mich deine schrift lehrt»,oder bist du mir jemanden sendet der mich deine schrift leer  ,0.2727272727272727
922,922,922,achtgesichterambiwasse/achtgesichterambiwasse_0922.wav,und atamono lief zum strand und stopfte sich den mund mit kieseln voll weil er nicht mehr essen nicht mehr reden nicht mehr schreien und nicht mehr atmen wollte,und alter monolith zum strand und stopfte sich den mund mit kieseln voll weil er nicht mehr essen nicht mehr reden nicht mehr schreien und nicht mehr atmen wollte ,0.06896551724137931
923,923,923,achtgesichterambiwasse/achtgesichterambiwasse_0923.wav,halb erstickt lag er am strande und hasste den neuen baum und hasste china und hasste seine sehnsucht nach der unsterblichkeit,halb erstickt lage am strande und haste den neuen baum und hastig china und hasste seine sehnsucht nach der unsterblichkeit  ,0.19047619047619047
924,924,924,achtgesichterambiwasse/achtgesichterambiwasse_0924.wav,«ich will die harfe vergessen» dachte er und lag in den letzten atemzügen dann wurde ihm wohler,ich will die harfe vergessen dachte er und lag in den letzten atemzügen dann wurde ihm wohler ,0.1176470588235294
925,925,925,achtgesichterambiwasse/achtgesichterambiwasse_0925.wav,wie beruhigend ist es doch wenn man einen wilden wunsch aufgibt man steigt herab wie von einem wilden pferd,die beruhigen ist es doch wenn man einen wilden wunsch auf gibt ansteigt herab wie von einem wilden pferd ,0.2631578947368421
926,926,926,achtgesichterambiwasse/achtgesichterambiwasse_0926.wav,und hat wieder festen boden unter den füssen,und hat wieder festen boden unter den füßen ,0.125
927,927,927,achtgesichterambiwasse/achtgesichterambiwasse_0927.wav,nach dieser beruhigenden betrachtung richtete er sich gedankenlos auf nahm die steine gedankenlos aus dem munde,nach dieser beruhigenden betrachtung richtete er sich gedankenlose auf nahm die steine gedankenlos aus dem mund ,0.125
928,928,928,achtgesichterambiwasse/achtgesichterambiwasse_0928.wav,und schöpfte frischen atem dann sprang er auf seine beiden beine streckte die arme aus,und schöpfte frischen atem dann sprang er auf seine beiden bei einer streckte die arme aus ,0.13333333333333333
929,929,929,achtgesichterambiwasse/achtgesichterambiwasse_0929.wav,und lachte wieder zum ersten male seit vielen jahren und seine stirn,und lachte wieder zum ersten male seit vielen jahren und seine stirn ,0.0
930,930,930,achtgesichterambiwasse/achtgesichterambiwasse_0930.wav,die immer gegrübelt hatte wurde blank und jung wie die aufgehende mondscheibe «ach mond lebst du noch,die immer gegrübelt hatte würde blank und jung wie die aufgehende mond scheibe ach mond lebst du noch ,0.2352941176470588
931,931,931,achtgesichterambiwasse/achtgesichterambiwasse_0931.wav,ich habe dich lange nicht gesehen» und atamono bewunderte die kleinste muschel im mondschein,ich habe dich lange nicht gesehen und alter monopole bewunderte die kleinstem muschel im mondschein ,0.2857142857142857
932,932,932,achtgesichterambiwasse/achtgesichterambiwasse_0932.wav,die grübchen im sand und die wölklein die mit dem mond zogen denn er hatte seit jahren nur bäume und baumrinden gesehen,die grüppchen im sand und die klein die mit dem mond zogen denn er hatte seit jahren nur bäume und baumrinde gesehen ,0.13636363636363635
933,933,933,achtgesichterambiwasse/achtgesichterambiwasse_0933.wav,und alles andere vergessen und nun liess er auch sein gehör wieder zu sich kommen,und alles andere vergessen und nun ließ er auch sein gehör wieder zu sich kommen ,0.06666666666666668
934,934,934,achtgesichterambiwasse/achtgesichterambiwasse_0934.wav,er der nur mit den augen an den baumrinden gelebt hatte horchte wie das dünengras raschelte,er der nur mit den augen an den baumrinden gelebt hatte horchte wie des dünen gras raschelte ,0.1875
935,935,935,achtgesichterambiwasse/achtgesichterambiwasse_0935.wav,wie die dünenmäuse miteinander wisperten wie die füchse hinter den baumwurzeln bellten,wie die dünnen mäuse miteinander wisperten wie die füchse hinter den baumwurzeln bellten ,0.16666666666666666
936,936,936,achtgesichterambiwasse/achtgesichterambiwasse_0936.wav,wie die eulen sich zuriefen und wie die fische im mondschein plätscherten und nachdem er sein gehör befriedigt hatte,wie die äußern sich zuriefen und wie die fischer im mondschein plätscherten und nachdem er sein gehör befriedigt hatte ,0.10526315789473684
937,937,937,achtgesichterambiwasse/achtgesichterambiwasse_0937.wav,sagten seine zunge und sein gaumen zu ihm seine zähne und sein magen und sein gekühltes blut «weisst du,sagte seine zunge und sein gaumen zu ihm seine zähne und sein magen und sein gekühlt des blut weißt du ,0.21052631578947367
938,938,938,achtgesichterambiwasse/achtgesichterambiwasse_0938.wav,es gibt ganz andere dinge zu essen als baumsaft und baumrinde wovon du dich jahrelang genährt hast hörst du nicht,es gibt ganz andere dinge zu essen als baum saft und baumrinde wovon du dich jahrelang genährt dass hörst du nicht ,0.15
939,939,939,achtgesichterambiwasse/achtgesichterambiwasse_0939.wav,in der ferne gackern truthühner im schlaf und schweine grunzen im schlaf weil ihnen der mond auf die rüssel scheint,in der ferne gackern truthühner im schlaf und die schweine grunzen im schlaf weil ihnen der mund auf die rüssel scheint ,0.1
940,940,940,achtgesichterambiwasse/achtgesichterambiwasse_0940.wav,und bauernhöfe sind in der nähe wo du eier schweinespeck gebackene fische und reis essen kannst,und bauernhöfe sind in der nähe wo du eier schweine speck gebackene fische und reis essen kannst ,0.125
941,941,941,achtgesichterambiwasse/achtgesichterambiwasse_0941.wav,und sehnst du dich nicht nach wärme am ganzen leib und hast du nicht dort wo den andern menschen ein verliebtes herz sitzt,und singst du dich nicht nach wärme am ganzen leibe hast du nicht dort wo den andern menschen ein verliebtes herz sitzt ,0.13043478260869565
942,942,942,achtgesichterambiwasse/achtgesichterambiwasse_0942.wav,einen bitterkalten fleck in der brust»,einem bitterkalten fleck inder brust  ,0.6666666666666666
943,943,943,achtgesichterambiwasse/achtgesichterambiwasse_0943.wav,atamono seufzte tief auf weil alles ihm wahr schien was seine sinne zu ihm sagten,hatte monopole seufzt tief auf weil alles ihm war schien was seine sinne zu ihm sagten ,0.26666666666666666
944,944,944,achtgesichterambiwasse/achtgesichterambiwasse_0944.wav,er stand auf und erinnerte sich dass die menschen kleider trugen und er flocht sich noch in der nacht ein langes hemd aus gedörrtem tang,er stand auf und erinnerte sich dass die menschen kleider trugen er flocht sich noch in der nacht ein langes hemmend ausgedörrten tang ,0.16
945,945,945,achtgesichterambiwasse/achtgesichterambiwasse_0945.wav,und er war eitel genug und flocht sich ketten aus muscheln daran und ketten aus muscheln ins haar weil er den dirnen denen er begegnen sollte,und war eitel genug und flocht sich ketten aus muscheln daran und ketten aus muscheln ins haar weil er den dirnen denen er begegnen sollte ,0.038461538461538464
946,946,946,achtgesichterambiwasse/achtgesichterambiwasse_0946.wav,zu gefallen wünschte atamono ging dann als es kaum tag war unter den letzten sternen fort vom meere,zugefallen wünschte alter monographien dann als es kaum tag war unter den letzten sternen fort vom meer ,0.2777777777777778
947,947,947,achtgesichterambiwasse/achtgesichterambiwasse_0947.wav,wieder mit dem gesicht in das chinesische land hinein bei dem ersten bauernhaus standen drei weiber an einem brunnen,und wieder mit dem gesicht in das chinesischer land hinein bei dem ersten bauernhaus standen drei weiber an einem brunnen ,0.10526315789473684
948,948,948,achtgesichterambiwasse/achtgesichterambiwasse_0948.wav,die sagten freundlich «guten morgen atamono» und atamono dankte und war verwundert dass man seinen namen kannte,die sagten freundlich guten morgen alter monopole und atemnot dankte und war verwundert dass man seinen namen kannte ,0.2352941176470588
949,949,949,achtgesichterambiwasse/achtgesichterambiwasse_0949.wav,und er bat um etwas süsses wasser,und er bat um etwas süßes wasser  ,0.14285714285714285
950,950,950,achtgesichterambiwasse/achtgesichterambiwasse_0950.wav,und während er noch wartete bis der eimer aus dem brunnen stiege ging eines der drei weiber grüssend fort,während er noch wartete bis der eimer aus dem brunnen stiege ging eines der drei weiber grüßend fort  ,0.10526315789473684
951,951,951,achtgesichterambiwasse/achtgesichterambiwasse_0951.wav,der erste becher süssen wassers den er seit jahren trank schien ihm so nahrhaft und so wohltuend dass er glaubte,der erste becher süßen wassers den er seit jahren trank schien ihm so nahrhaft und so wohltuend dass er glaubte ,0.05
952,952,952,achtgesichterambiwasse/achtgesichterambiwasse_0952.wav,es würde ihn nie mehr dürsten und er sagte zu den frauen,es würde ihm nie mehr touristen und er sagte zu den frauen ,0.16666666666666666
953,953,953,achtgesichterambiwasse/achtgesichterambiwasse_0953.wav,«ich werde euch später danken wenn ich einmal reich werde» die frauen verneigten sich vor atamono wie vor einem adligen herrn,ich werde euch später danken wenn ich einmal reich werde die frauen verneigten sich vater monopole wie vor einem adeligen herren ,0.2857142857142857
954,954,954,achtgesichterambiwasse/achtgesichterambiwasse_0954.wav,und sagten «du bist der reichste im lande» und ihr gruss und ihre ehrerbietung machten,und sagten du bist der reichste im lande und ihr gruß und ihre ehrerbietung machten ,0.2
955,955,955,achtgesichterambiwasse/achtgesichterambiwasse_0955.wav,dass er sein herz sich wieder erwärmen fühlte als schiene ihm die sonne in den offenen mund,dass er sein herz sich wieder erwärmen fühlte als schiene ihm die sonne in den offenen mund  ,0.0
956,956,956,achtgesichterambiwasse/achtgesichterambiwasse_0956.wav,atamono ging gesättigt durch den wassertrunk von dem bauernhof fort,am montag ging gesättigt durch den wasser trunk von dem bauernhof fort ,0.4
957,957,957,achtgesichterambiwasse/achtgesichterambiwasse_0957.wav,tiefer in das land bewunderte die reisfelder und die maulbeerbäume und kam zu einer ortschaft,tief in das land bewunderte die reisfelder und die maulbeerbäume und kam zu einer ortschaft ,0.06666666666666668
958,958,958,achtgesichterambiwasse/achtgesichterambiwasse_0958.wav,die bestand nur aus zehn häusern aber nahezu dreissig frauen standen am eingang des ortes,die bestand nur aus zehn häusern aber nahezu dreißig frauen standen am eingang des ortes ,0.06666666666666668
959,959,959,achtgesichterambiwasse/achtgesichterambiwasse_0959.wav,und alle dreissig verneigten sich vor atamono er erkannte unter den frauen jene,und alle dreißig verneigten sich vor ort hormon nur er erkannte unter den frauen jene ,0.3076923076923077
960,960,960,achtgesichterambiwasse/achtgesichterambiwasse_0960.wav,welche die dritte gewesen an dem brunnen an dem er vorher getrunken hatte,welche die dritte gewesen war an dem brunnen an dem er vorher getrunken hatte ,0.07692307692307693
961,961,961,achtgesichterambiwasse/achtgesichterambiwasse_0961.wav,und die fortgegangen war und hier seine ankunft angesagt hatte er staunte darüber dass das geschehen war,und die fortgegangen war und hier seiner ankunft angesagt hatte erstaunt darüber dass das geschehen war ,0.17647058823529413
962,962,962,achtgesichterambiwasse/achtgesichterambiwasse_0962.wav,und er wusste nicht warum die leute so viel wesens aus ihm dem unbekannten machten,und wusste nicht warum die leute soviel wesens aus ihm dem unbekannten machten  ,0.2
963,963,963,achtgesichterambiwasse/achtgesichterambiwasse_0963.wav,eine frau wurde rot und trat vor und sagte «unsere männer sind bei der feldarbeit und wissen nicht dass du kommst,eine frau wurde rot und trat vor und sagte unsere männer sind bei der feldarbeit und wissen nicht dass du kommst ,0.047619047619047616
964,964,964,achtgesichterambiwasse/achtgesichterambiwasse_0964.wav,nur wir haben es eben erst durch eine frau erfahren dass du nach china zurückkehrst» er konnte vor staunen nicht antworten,nur wir haben es eben erst durch eine frau erfahren dass du nach china zurückkehren ist er konnte erstaunen nicht antworten ,0.19047619047619047
965,965,965,achtgesichterambiwasse/achtgesichterambiwasse_0965.wav,und kaum danken ,und kaum danken ,0.0
966,966,966,achtgesichterambiwasse/achtgesichterambiwasse_0966.wav,so tief verfiel er in betrachtungen und erriet nicht warum alle die frauen zeit und lust hätten sich um ihn zu kümmern,so tiefe viele in betrachtungen und erriet nicht warum alle die frauen zeit und lust hätten sich um ihn zu kümmern  ,0.13636363636363635
967,967,967,achtgesichterambiwasse/achtgesichterambiwasse_0967.wav,atamono hatte noch nicht den ort mit den zehn häusern verlassen da kamen ihm auf der landstrasse über den nächsten hügel und über den zweiten hügel,harter monat hatte noch nicht in ort mit den zehn häusern verlassen da kamen ihm auf der landstraße über den nächsten hügel und über den zweiten hügel ,0.15384615384615385
