,file,orgText,outText,WER
852,achtgesichterambiwasse/achtgesichterambiwasse_0852.wav,auf hunderte von stangen die gleich hunderten von krücken und stelzen sein morsches dasein tragen damals,auf hunderte von stangen die gleich hunderten von krücken und stelzen seinen marsches dasein tragen damals ,0.125
853,achtgesichterambiwasse/achtgesichterambiwasse_0853.wav,als der baum jung wie ein halm war war aber der miideratempel noch nicht gebaut,als der baum jung wie ein halm war war der militärrat tempel noch nicht gebaut ,0.2
854,achtgesichterambiwasse/achtgesichterambiwasse_0854.wav,und niemand hörte noch den wunderbaren klang der miideraglocke,und niemand hörte noch den wunderbaren klang der mir derer glocken ,0.333333333333333
855,achtgesichterambiwasse/achtgesichterambiwasse_0855.wav,die abends beruhigend wie eine singende frau ihre stimme von den tempelterrassen,die abends beruhigend wie eine singende frau ihre stimme von den tempel der rassen ,0.25
856,achtgesichterambiwasse/achtgesichterambiwasse_0856.wav,an dem alten uferbaum vorüber zur harfe des biwasees schickt,an dem alten ufer baum vorüber zur harfe des b basis schickt  ,0.4
857,achtgesichterambiwasse/achtgesichterambiwasse_0857.wav,dieser baum wurde in ferner vorzeit aus china nach japan herüber gebracht als winziges würzelein zuerst,dieser baum wurde in ferner vorzeit aus china nach japan herüber gebracht als winziges würze laien zuerst ,0.125
858,achtgesichterambiwasse/achtgesichterambiwasse_0858.wav,und in japan erfuhr man erst sehr spät seine chinesische geschichte als der baum so gross wie ein menschenkind wurde,und in japan erfuhr man erst sehr spät seine chinesische geschichte als der baum so groß wie ein menschenkind wurde ,0.05
859,achtgesichterambiwasse/achtgesichterambiwasse_0859.wav,hatte er noch nicht mal einen japaner gesehen und als die ersten japanischen menschen zu ihm kamen,hatte er noch nicht einmal einen japaner gesehen und als die ersten japanischen menschen zu ihm kamen ,0.058823529411765
860,achtgesichterambiwasse/achtgesichterambiwasse_0860.wav,war er schon in den kräftigsten mannesjahren und fast so hoch wie die kryptomerienbäume des nahen bergwaldes,wahre schon in den kräftigsten mannes jahren und fast so hoch wie die crypto merian bäume des nahen berg waldes  ,0.529411764705882
861,achtgesichterambiwasse/achtgesichterambiwasse_0861.wav,so ein baum der nie von der stelle rückt und dessen umgebung gleichfalls nie fortreist und der nur die bewegungen der jahreszeiten kennt,so einen baum der nie von der stelle rückt und dessen umgebung gleichfalls nie fort reist und der nur die bewegung der jahreszeiten kennt ,0.173913043478261
862,achtgesichterambiwasse/achtgesichterambiwasse_0862.wav,hat ein vorzügliches gedächtnis,hat einen vorzügliches gedächtnis ,0.25
863,achtgesichterambiwasse/achtgesichterambiwasse_0863.wav,dieses drückt sich aber nicht darin aus dass sich sein mark gedanken macht über das was gewesen ist oder was kommen wird,dieses drückt sich aber nicht darin aus dass sich seinen mark gedanken macht über das was gewesen ist oder was kommen wird  ,0.045454545454546
864,achtgesichterambiwasse/achtgesichterambiwasse_0864.wav,sondern das gedächtnis eines baumes liegt immer offen an seiner aussenseite,sondern das gedächtnis eines baumes liegt immer offen an seiner außenseite ,0.090909090909091
865,achtgesichterambiwasse/achtgesichterambiwasse_0865.wav,die furchen und rinden haben sich jeden tag mit linien eingrabungen knorpeln schürfungen die kleinsten erlebnisse,die furchen und renten haben sich jeden tag mit linien ein grabungen knorpeln schürfungen die kleinsten erlebnisse ,0.1875
866,achtgesichterambiwasse/achtgesichterambiwasse_0866.wav,wie mit einer stenographischen schrift in zeichenschrift notiert wie der baum sich dehnte wenn ihm in der welt wohl war,wie mit einer stenographischen schrift in zeichen schrift notiert wie der baum sich dehnte wenn ihm in der welt wohl wahr ,0.15
867,achtgesichterambiwasse/achtgesichterambiwasse_0867.wav,und sich verborkte und sich verpanzerte wenn ihn die welt bedrohte,und sich verbarg der und sich verpanscht hatte wenn ihn die welt bedrohte ,0.363636363636364
868,achtgesichterambiwasse/achtgesichterambiwasse_0868.wav,vergrübelte sich seine rinde und faltete sich zu einer zeichenschrift,verkrüppelt sich seine rinde und faltet sich zu einer zeichen schrift ,0.4
869,achtgesichterambiwasse/achtgesichterambiwasse_0869.wav,die schriftgelehrten der bäume sind die ameisen die libellen die bienen die vögel,die schriftgelehrten der bäume sind die ameisen die libellen die bienen die vögel ,0
870,achtgesichterambiwasse/achtgesichterambiwasse_0870.wav,die borkenkäfer und borkenwürmer sind untergeordnetere schriftsetzer,die borkenkäfer und borken würmer sind untergeordnete schriftsätze ,0.571428571428571
871,achtgesichterambiwasse/achtgesichterambiwasse_0871.wav,die an der schicksalssprache des baumes an der rindenschrift mitarbeiten diese sprache der bäume entdeckte eines tages,die an der schicksals sprache des baumes an der renten schrift mit arbeiten diese sprache der bäume entdeckte eines tages ,0.352941176470588
872,achtgesichterambiwasse/achtgesichterambiwasse_0872.wav,als die japaner noch vorzeitliche bastkleider blättergewänder und verwildertes kopfhaar trugen,als die japaner noch vorzeitliche bast kleider blätter gewänder und verwildert das kopfhaar trugen ,0.545454545454545
873,achtgesichterambiwasse/achtgesichterambiwasse_0873.wav,nicht in japan sondern in china ein weiser einsiedler der hiess atamono,nicht in japan sondern in china einen weiser einsiedler er hieß atta mono ,0.416666666666667
874,achtgesichterambiwasse/achtgesichterambiwasse_0874.wav,die geschichte atamonos liegt weit zurück sie fällt vor die entdeckung des alten baumes am biwasee,die geschichte atta mono liegt weit zurück sie feld vor die entdeckung des alpen baumes am b war see  ,0.4375
875,achtgesichterambiwasse/achtgesichterambiwasse_0875.wav,als atamono die ersten schriftzeichen in einem chinesischen weidenbaum entdeckte las er auch in der baumrinde das mittel,als arthur mono die ersten schriftzeichen in einem chinesischen weidenbaum entdeckte las er auch in der baumrinde das mittel ,0.111111111111111
876,achtgesichterambiwasse/achtgesichterambiwasse_0876.wav,seinen leib unsterblich zu erhalten,seinen leib unsterblich zu erhalten  ,0
877,achtgesichterambiwasse/achtgesichterambiwasse_0877.wav,in dem bast jenes weidenbaumes in china stand geschrieben dass jeder mensch ob gross oder niedrig,in den bass jenes weidenbaum es in china stand geschrieben dass jeder mensch ob groß oder niedrig ,0.3125
878,achtgesichterambiwasse/achtgesichterambiwasse_0878.wav,ob klug oder beschränkt ob schwach oder stark alt oder jung,ob klug oder beschränkt top schwach oder stark alt oder jung ,0.090909090909091
879,achtgesichterambiwasse/achtgesichterambiwasse_0879.wav,sich die unsterblichkeit des lebensfadens und auch des leibes erhalten könne,sich die unsterblichkeit des lebens fadens und auch das leibes erhalten könne ,0.272727272727273
880,achtgesichterambiwasse/achtgesichterambiwasse_0880.wav,wenn er einmal im leben beim laut einer bestimmten harfe einschlafe diese harfe sagte der chinesische weidenbaum,wenn er einmal im leben beim laut einer bestimmten harfe einschlafe dieser harfe sagte der chinesische weidenbaum ,0.058823529411765
881,achtgesichterambiwasse/achtgesichterambiwasse_0881.wav,sei nicht in china aber nicht weit über dem meer in einem kleinen inselland das damals in china noch keinen namen hatte,sei nicht in china aber nicht weit über dem meer in einem kleinen insel land das damals in china noch keinen namen hatte ,0.090909090909091
882,achtgesichterambiwasse/achtgesichterambiwasse_0882.wav,und nur von einigen «das land des ewigen feuers» genannt wurde,und nur von einigen das land des ewigen feuers genannt wurde ,0.181818181818182
883,achtgesichterambiwasse/achtgesichterambiwasse_0883.wav,weil der feuerkrater fushiyama dort immer rauchte,weil der feuer krater fuji jammer dort immer rauchte  ,0.571428571428571
884,achtgesichterambiwasse/achtgesichterambiwasse_0884.wav,atamono suchte den weg dorthin und las von baum zu baum die rindensprache bis er ans meer kam,atta mono suchte den weg dorthin und las von baum zu baum die rinden sprache bis ans meer kam ,0.277777777777778
885,achtgesichterambiwasse/achtgesichterambiwasse_0885.wav,aber niemand konnte ihn hinüberführen denn nur schiffe die durch zufall nach dem inselland verschlagen wurden alle hundert jahre einmal,aber niemand konnte ihn hinüberführen denn nur schiffe die durch zufall nach dem insel land verschlagen wurden alle hundert jahre einmal ,0.1
886,achtgesichterambiwasse/achtgesichterambiwasse_0886.wav,hatten kunde von dem feuerland gebracht in dem atamonos harfe liegen sollte,hatten kunde von dem feuerland gebracht in dem arthur mono harfe liegen sollte ,0.166666666666667
887,achtgesichterambiwasse/achtgesichterambiwasse_0887.wav,atamono sass jetzt jahraus jahrein am meer und schmachtete nach der unsterblichkeit kehrte seinem vaterlande den rücken,atta mono saß bereits jahraus jahrein am meer und schmachtete nach der unsterblichkeit kehrte seinem vaterlande den rücken ,0.235294117647059
888,achtgesichterambiwasse/achtgesichterambiwasse_0888.wav,und sah mit seinem angesicht tag für tag nach osten wo hinter den wellenbergen das kleine land des ewigen feuers war,und da mit seinem angesicht tag für tag nach osten wo hinter den wellen bergen das kleine land des ewigen feuers war ,0.142857142857143
889,achtgesichterambiwasse/achtgesichterambiwasse_0889.wav,darin die fremde harfe liegen sollte eines tages kam ein oststurm,darin die fremder harfe liegen sollte eines tages kam ein ost sturm ,0.272727272727273
890,achtgesichterambiwasse/achtgesichterambiwasse_0890.wav,atamono zog sich etwas weiter vom strand zurück da sah er in der ferne,atta mono zog sich etwas weiter vom strand zurück da sah er in der ferne ,0.142857142857143
891,achtgesichterambiwasse/achtgesichterambiwasse_0891.wav,über dem aufgerüttelten meer ein vielarmiges wesen,über dem aufgerichteten mehr ein viel arm x wesen ,0.714285714285714
892,achtgesichterambiwasse/achtgesichterambiwasse_0892.wav,das kam mit senkrechtem leib und dunkeln krallen wie ein mächtiger belaubter baum über das meer geschossen,das kam mit senkrecht leib und dunklen krallen wie ein mächtiger belaubter baum über das mehr geschossen  ,0.176470588235294
893,achtgesichterambiwasse/achtgesichterambiwasse_0893.wav,atamono hielt die erscheinung zuerst für ein gespenst dann für einen drachen und dann erkannte er,arte mono hielt die erscheinung zuerst für einen gespenst dann für einen drachen und dann erkannte er ,0.1875
894,achtgesichterambiwasse/achtgesichterambiwasse_0894.wav,dass der vielarmige riesige aufgerichtete körper wirklich ein baum war,das der viel armeekorps riesige aufgerichtete karo oper wirklich einen baum war ,0.6
895,achtgesichterambiwasse/achtgesichterambiwasse_0895.wav,ein grüner frischer kryptomerienbaum mit feuerrotem stamm,ein grüner frischer crypto merian baum mit feuerrot und stammen ,0.857142857142857
896,achtgesichterambiwasse/achtgesichterambiwasse_0896.wav,denn die rinden der kryptomerienbäume leuchten rot wenn sie nass werden,denn die rinden der crypto merian bäume leuchten rot wenn sie nass werden ,0.272727272727273
897,achtgesichterambiwasse/achtgesichterambiwasse_0897.wav,dieser baum troff von seewasser schoss an den kiesigen strand,dieser baum troff von seewasser chance an den kiesigen strand ,0.1
898,achtgesichterambiwasse/achtgesichterambiwasse_0898.wav,und als wandere er leibhaftig auf seinen wurzeln eilte er vom wind getrieben eine viertelstunde tiefer in das land hinein,und als wanderer er leibhaftig auf seinen wurzeln eilte er vom wind getrieben eine viertel stunde tiefer in das land hinein ,0.15
899,achtgesichterambiwasse/achtgesichterambiwasse_0899.wav,bis er andere bäume fand in deren nähe er windgeschützt stehen blieb,bisher andere bäume fand in deren nähe er wind geschützt stehenblieb ,0.416666666666667
900,achtgesichterambiwasse/achtgesichterambiwasse_0900.wav,und sich mit seinen wurzeln wie mit riesigen adlerkrallen feststellte,und sich mit seinen wurzeln wie mit risiken adler krallen feststellte  ,0.3
901,achtgesichterambiwasse/achtgesichterambiwasse_0901.wav,atamono kannte keine furcht und als der wunderbare baum wie eine rote fackel über das wellengewühl des meeres aufrecht daherkam,atta mono kannte keine furcht und als der wunderbare baum wie eine rote fackel über das wellen gewühl des meeres aufrecht daherkam ,0.2
902,achtgesichterambiwasse/achtgesichterambiwasse_0902.wav,und seine finsteren zweige wie schwarzen rauch in die luft streckte da wich der sehnsüchtige träumer nicht zurück,und seine finsteren zweige wie schwarzen rauch in die luft streckte der ich der sehnsüchtige träumer nicht zurück ,0.111111111111111
903,achtgesichterambiwasse/achtgesichterambiwasse_0903.wav,denn er war ja der erste vertraute den die bäume sich unter den menschen auserwählt,denn er war ja der erste vertraute den die bäume sich unter den menschen auserwählt ,0
904,achtgesichterambiwasse/achtgesichterambiwasse_0904.wav,und dem sie ihre rindenschrift in einer guten stunde zu erkennen gegeben hatten und er kannte keine furcht vor den bäumen,und dem sie ihrer renten schrift in einer guten stunde zu erkennen gegeben hatten und erkannte keine furcht vor den bäumen ,0.238095238095238
905,achtgesichterambiwasse/achtgesichterambiwasse_0905.wav,auch nicht vor diesem seltsamen übers meer gewanderten baumriesen,auch nicht vor diesem seltsamen übers meer gewandelten baumriesen  ,0.111111111111111
906,achtgesichterambiwasse/achtgesichterambiwasse_0906.wav,atamono legte sich in dieser nacht unter den neuangekommenen baum nachdem er wurzeln und rinde von tang seeschlamm und seemuscheln gereinigt hatte,hat er mono legte sich in dieser nacht unter den neuangekommenen baum nachdem er wurzeln und rinde von tang see schlamm und see muscheln gereinigt hatte ,0.318181818181818
907,achtgesichterambiwasse/achtgesichterambiwasse_0907.wav,und er schlief ein mit dem bewusstsein dass dieser baum zu ihm allein nach china und sonst zu keinem andern gesendet war,und der schlief ein mit dem bewusstsein dass dieser baum zu ihm allein nach china und sonst zu keinem anderen gesendet war ,0.090909090909091
908,achtgesichterambiwasse/achtgesichterambiwasse_0908.wav,und er freute sich am nächsten morgen aus der rinde dieses baumes schicksale und gedanken und wünsche dieser kryptomerie zu lesen,und erfreute sich am nächsten morgen aus der rinde dieses baumes schicksale und gedanken und wünsche dieser crypto mary zu lesen ,0.190476190476191
909,achtgesichterambiwasse/achtgesichterambiwasse_0909.wav,und vielleicht zu erfahren wie er nach dem kleinen land des ewigen feuers zu jener harfe gelangen könne,und vielleicht zu erfahren wie er nach dem kleinen lande des ewigen feuers zu jener harfe gelangen könne  ,0.055555555555556
910,achtgesichterambiwasse/achtgesichterambiwasse_0910.wav,der morgen kam und atamono studierte bis zur untergehenden sonne ohne zu essen ohne zu trinken,der morgen kam und atta mono studierte bis zur untergehenden sonne ohne zu essen ,0.3125
911,achtgesichterambiwasse/achtgesichterambiwasse_0911.wav,ohne aufzuschauen die gruben windungen und furchen in der rinde seines baumkameraden aber es war ihm unmöglich,ohne auf zu schauen die gruben wendungen und furchen in der rinde seines baum kameraden aber es war ihm unmöglich ,0.352941176470588
912,achtgesichterambiwasse/achtgesichterambiwasse_0912.wav,die zeichen der rinde zu entziffern er verstand nichts von der sprache dieses baumes,die zeichen der rinde zu entziffern er verstand nichts von der sprache dieses baumes ,0
913,achtgesichterambiwasse/achtgesichterambiwasse_0913.wav,die zeichensprache aller chinesischen bäume konnte er lesen an diesem baum aber blieb sie für ihn unleserlich,die zeichensprache aller chinesischen bäume konnte erlesen an diesem baum aber blieb sie für ihn unleserlich ,0.117647058823529
914,achtgesichterambiwasse/achtgesichterambiwasse_0914.wav,und atamono weinte als die sonne untergegangen war und er unter dem unbegreiflichen baum sass,und atem mono weinte als die sonne untergegangen war und er unter dem unbegreiflichen baum saß ,0.2
915,achtgesichterambiwasse/achtgesichterambiwasse_0915.wav,unwissend und einsam,unwissend und einsam  ,0
916,achtgesichterambiwasse/achtgesichterambiwasse_0916.wav,«wenn ich dich nicht lesen kann so sprich» schrie er den baum ungeduldig an als die sonne zum letzten male aufleuchtete und den stamm rot bestrich,wenn ich dich nicht lesen kann so sprich schrie er den baum ungeduldig an als die sonne zum letzten mal aufleuchtete und den stamm rot bestrich ,0.115384615384615
917,achtgesichterambiwasse/achtgesichterambiwasse_0917.wav,«herrlicher herrlicher baum» schrie atamono voll entzücken,herrlicher herrlicher baum schrie atta mono voll entzücken ,0.571428571428571
918,achtgesichterambiwasse/achtgesichterambiwasse_0918.wav,weil der baum von der wurzel bis zur krone wie eine feurige kohle leuchtete der baum schwieg,weil der baum von der wurzel bis zur krone wie eine feurige kohle leuchtete der baum schwieg ,0
919,achtgesichterambiwasse/achtgesichterambiwasse_0919.wav,die sonne ging unter atamono schrie,die sonne ging unter hatte mono schrie ,0.333333333333333
920,achtgesichterambiwasse/achtgesichterambiwasse_0920.wav,«ich schwöre dass ich nichts mehr essen und nichts mehr trinken werde bis du mich deine rindenschrift lesen lässt,ich schwöre dass ich nichts mehr essen und nichts mehr trinken werde bist du mich deine renten schrift lesen läßt ,0.263157894736842
921,achtgesichterambiwasse/achtgesichterambiwasse_0921.wav,oder bis du mir jemanden sendest der mich deine schrift lehrt»,oder bist du mir jemanden sendet der mich deine schrift lehrt  ,0.272727272727273
922,achtgesichterambiwasse/achtgesichterambiwasse_0922.wav,und atamono lief zum strand und stopfte sich den mund mit kieseln voll weil er nicht mehr essen nicht mehr reden nicht mehr schreien und nicht mehr atmen wollte,und arthur mono lief zum strand und stopfte sich den mund mit kieseln voll weil er nicht mehr essen nicht mehr reden nicht mehr schreien und nicht mehr atmen wollte ,0.068965517241379
923,achtgesichterambiwasse/achtgesichterambiwasse_0923.wav,halb erstickt lag er am strande und hasste den neuen baum und hasste china und hasste seine sehnsucht nach der unsterblichkeit,halb erstickt lage am strande und haste den neuen baum und hast du skinner und haste seine sehnsucht nach der unsterblichkeit  ,0.333333333333333
924,achtgesichterambiwasse/achtgesichterambiwasse_0924.wav,«ich will die harfe vergessen» dachte er und lag in den letzten atemzügen dann wurde ihm wohler,ich will die harfe vergessen dachte er und lag in den letzten atemzügen dann wurde ihm wohler ,0.117647058823529
925,achtgesichterambiwasse/achtgesichterambiwasse_0925.wav,wie beruhigend ist es doch wenn man einen wilden wunsch aufgibt man steigt herab wie von einem wilden pferd,die beruhigend ist es doch wenn man einen wilden wunsch aufgibt man steigt herab wie von einem wilden pferd ,0.052631578947369
926,achtgesichterambiwasse/achtgesichterambiwasse_0926.wav,und hat wieder festen boden unter den füssen,und hat wieder festen boden unter den füßen ,0.125
927,achtgesichterambiwasse/achtgesichterambiwasse_0927.wav,nach dieser beruhigenden betrachtung richtete er sich gedankenlos auf nahm die steine gedankenlos aus dem munde,nach dieser beruhigenden betrachtung richtete er sich gedankenlos auf nahm die steine gedankenlos aus dem mund ,0.0625
928,achtgesichterambiwasse/achtgesichterambiwasse_0928.wav,und schöpfte frischen atem dann sprang er auf seine beiden beine streckte die arme aus,und schöpfte frischen atem dann sprang er auf seine beiden beine streckte die arme aus ,0
929,achtgesichterambiwasse/achtgesichterambiwasse_0929.wav,und lachte wieder zum ersten male seit vielen jahren und seine stirn,und lachte wieder zum ersten male seit vielen jahren und seine stirn ,0
930,achtgesichterambiwasse/achtgesichterambiwasse_0930.wav,die immer gegrübelt hatte wurde blank und jung wie die aufgehende mondscheibe «ach mond lebst du noch,die immer gegrübelt hatte wurde blank und jungen wie die aufgehende mondscheibe ach mond lebst du noch ,0.117647058823529
931,achtgesichterambiwasse/achtgesichterambiwasse_0931.wav,ich habe dich lange nicht gesehen» und atamono bewunderte die kleinste muschel im mondschein,ich habe dich lange nicht gesehen und arthur mono bewunderte die kleinste muschel im mondschein ,0.214285714285714
932,achtgesichterambiwasse/achtgesichterambiwasse_0932.wav,die grübchen im sand und die wölklein die mit dem mond zogen denn er hatte seit jahren nur bäume und baumrinden gesehen,die grüppchen im sand und die weil klein die mit dem mond zogen denn er hatte seit jahren nur bäume und baumrinde gesehen ,0.181818181818182
933,achtgesichterambiwasse/achtgesichterambiwasse_0933.wav,und alles andere vergessen und nun liess er auch sein gehör wieder zu sich kommen,und alles andere vergessen und nun ließ er auch seinen gehör wieder zu sich kommen ,0.133333333333333
934,achtgesichterambiwasse/achtgesichterambiwasse_0934.wav,er der nur mit den augen an den baumrinden gelebt hatte horchte wie das dünengras raschelte,er der nur mit den augen an den baumrinden gelebt hatte horchte wie das dünnen gras raschelte ,0.125
935,achtgesichterambiwasse/achtgesichterambiwasse_0935.wav,wie die dünenmäuse miteinander wisperten wie die füchse hinter den baumwurzeln bellten,wie die dünnen mäuse miteinander wisperten wie die füchse hinter den baumwurzeln bellten ,0.166666666666667
936,achtgesichterambiwasse/achtgesichterambiwasse_0936.wav,wie die eulen sich zuriefen und wie die fische im mondschein plätscherten und nachdem er sein gehör befriedigt hatte,wie die eulen sich zuriefen und wie die fische im mondschein plätscherten und nachdem er sein gehör befriedigt hatte ,0
937,achtgesichterambiwasse/achtgesichterambiwasse_0937.wav,sagten seine zunge und sein gaumen zu ihm seine zähne und sein magen und sein gekühltes blut «weisst du,sagte seine zunge und sein gaumen zu ihm seine zähne und sein magen und sein gekühlt des blut weißt du ,0.210526315789474
938,achtgesichterambiwasse/achtgesichterambiwasse_0938.wav,es gibt ganz andere dinge zu essen als baumsaft und baumrinde wovon du dich jahrelang genährt hast hörst du nicht,es gibt ganz andere dinge zu essen als baum saft und baumrinde wovon du dich jahrelang genährt hast hörst du nicht ,0.1
939,achtgesichterambiwasse/achtgesichterambiwasse_0939.wav,in der ferne gackern truthühner im schlaf und schweine grunzen im schlaf weil ihnen der mond auf die rüssel scheint,in der ferne gackern truthühner im schlaf und die schweine grunzen im schlaf weil ihnen der mond auf die rüssel scheint ,0.05
940,achtgesichterambiwasse/achtgesichterambiwasse_0940.wav,und bauernhöfe sind in der nähe wo du eier schweinespeck gebackene fische und reis essen kannst,und bauernhöfe sind in der nähe wo du eier schweine speck gebackene fische und reis essen kannst ,0.125
941,achtgesichterambiwasse/achtgesichterambiwasse_0941.wav,und sehnst du dich nicht nach wärme am ganzen leib und hast du nicht dort wo den andern menschen ein verliebtes herz sitzt,und sehnst du dich nicht nach wärme am ganzen leib hast du nicht dort wo den anderen menschen ein verliebtes herz sitzt ,0.086956521739131
942,achtgesichterambiwasse/achtgesichterambiwasse_0942.wav,einen bitterkalten fleck in der brust»,einem bitterkalten fleck in der brust  ,0.333333333333333
943,achtgesichterambiwasse/achtgesichterambiwasse_0943.wav,atamono seufzte tief auf weil alles ihm wahr schien was seine sinne zu ihm sagten,hatte mono seufzte tief auf weil alles ihm war schien was seine sinne zu ihm sagten ,0.2
944,achtgesichterambiwasse/achtgesichterambiwasse_0944.wav,er stand auf und erinnerte sich dass die menschen kleider trugen und er flocht sich noch in der nacht ein langes hemd aus gedörrtem tang,er stand auf und erinnerte sich dass die menschen kleider trugen verflocht sich noch in der nach dein langes hemd ausgedörrt ausgedörrten tang ,0.28
945,achtgesichterambiwasse/achtgesichterambiwasse_0945.wav,und er war eitel genug und flocht sich ketten aus muscheln daran und ketten aus muscheln ins haar weil er den dirnen denen er begegnen sollte,und war eitel genug und flocht sich ketten aus muscheln daran und ketten aus muscheln ins haar weil er den dirnen denen er begegnen sollte ,0.038461538461539
946,achtgesichterambiwasse/achtgesichterambiwasse_0946.wav,zu gefallen wünschte atamono ging dann als es kaum tag war unter den letzten sternen fort vom meere,zu gefallen wünschte atta mono ging dann als es kaum tag war unter den letzten sternen fort vom mehr ,0.166666666666667
947,achtgesichterambiwasse/achtgesichterambiwasse_0947.wav,wieder mit dem gesicht in das chinesische land hinein bei dem ersten bauernhaus standen drei weiber an einem brunnen,und wieder mit dem gesicht den das chinesischer land hinein bei dem ersten bauernhaus standen drei weiber an einem brunnen ,0.157894736842105
948,achtgesichterambiwasse/achtgesichterambiwasse_0948.wav,die sagten freundlich «guten morgen atamono» und atamono dankte und war verwundert dass man seinen namen kannte,die sagten freundlich guten morgen atta mono und atta mono dankte und war verwundert dass man seinen namen kannte ,0.294117647058824
949,achtgesichterambiwasse/achtgesichterambiwasse_0949.wav,und er bat um etwas süsses wasser,und er bat um etwas süßes wasser  ,0.142857142857143
950,achtgesichterambiwasse/achtgesichterambiwasse_0950.wav,und während er noch wartete bis der eimer aus dem brunnen stiege ging eines der drei weiber grüssend fort,während er noch wartete bis der eimer aus dem brunnen stiege ging eines der drei weiber grüßend fort  ,0.105263157894737
951,achtgesichterambiwasse/achtgesichterambiwasse_0951.wav,der erste becher süssen wassers den er seit jahren trank schien ihm so nahrhaft und so wohltuend dass er glaubte,der erste becher süßen wassers den er seit jahren trank schien ihm so nahrhaft und so wohltuend dass er glaubte ,0.05
952,achtgesichterambiwasse/achtgesichterambiwasse_0952.wav,es würde ihn nie mehr dürsten und er sagte zu den frauen,es würde ihm nie mehr touristen und er sagte zu den frauen ,0.166666666666667
953,achtgesichterambiwasse/achtgesichterambiwasse_0953.wav,«ich werde euch später danken wenn ich einmal reich werde» die frauen verneigten sich vor atamono wie vor einem adligen herrn,ich werde euch später danken wenn ich einmal reich werde die frauen verneigten sich vater mono wie vor einem adeligen herren ,0.285714285714286
954,achtgesichterambiwasse/achtgesichterambiwasse_0954.wav,und sagten «du bist der reichste im lande» und ihr gruss und ihre ehrerbietung machten,und sagten du bist der reichste im lande und ihr groß und ihre ehrerbietung machten ,0.2
955,achtgesichterambiwasse/achtgesichterambiwasse_0955.wav,dass er sein herz sich wieder erwärmen fühlte als schiene ihm die sonne in den offenen mund,dass er sein herz sich wieder erwärmen fühlte als schiene ihm die sonne in den offenen mund  ,0
956,achtgesichterambiwasse/achtgesichterambiwasse_0956.wav,atamono ging gesättigt durch den wassertrunk von dem bauernhof fort,hatte mono ging gesättigt durch den wasser trunken von dem bauernhof fort ,0.4
957,achtgesichterambiwasse/achtgesichterambiwasse_0957.wav,tiefer in das land bewunderte die reisfelder und die maulbeerbäume und kam zu einer ortschaft,tief in das land bewunderter die reisfelder und die maulbeerbäume und kam zu einer ortschaft ,0.133333333333333
958,achtgesichterambiwasse/achtgesichterambiwasse_0958.wav,die bestand nur aus zehn häusern aber nahezu dreissig frauen standen am eingang des ortes,die bestand nur aus zehn häusern aber nahezu dreißig frauen standen am eingang des ortes ,0.066666666666667
959,achtgesichterambiwasse/achtgesichterambiwasse_0959.wav,und alle dreissig verneigten sich vor atamono er erkannte unter den frauen jene,und alle dreißig verneigten sich vor atta mono erkannte unter den frauen jene ,0.230769230769231
960,achtgesichterambiwasse/achtgesichterambiwasse_0960.wav,welche die dritte gewesen an dem brunnen an dem er vorher getrunken hatte,welche die dritte gewesen war an dem brunnen an dem er vorher getrunken hatte ,0.076923076923077
961,achtgesichterambiwasse/achtgesichterambiwasse_0961.wav,und die fortgegangen war und hier seine ankunft angesagt hatte er staunte darüber dass das geschehen war,und die fortgegangen war und hier seine ankunft angesagt hatte erstaunt darüber dass das geschehen war ,0.117647058823529
962,achtgesichterambiwasse/achtgesichterambiwasse_0962.wav,und er wusste nicht warum die leute so viel wesens aus ihm dem unbekannten machten,und wusste nicht warum die leute soviel wesens aus ihm dem unbekannten machten  ,0.2
963,achtgesichterambiwasse/achtgesichterambiwasse_0963.wav,eine frau wurde rot und trat vor und sagte «unsere männer sind bei der feldarbeit und wissen nicht dass du kommst,eine frau wurde rot und trat vor und sagte unsere männer sind bei der feldarbeit und wissen nicht dass du kommst ,0.047619047619048
964,achtgesichterambiwasse/achtgesichterambiwasse_0964.wav,nur wir haben es eben erst durch eine frau erfahren dass du nach china zurückkehrst» er konnte vor staunen nicht antworten,nur wir haben es eben erst durch eine frau erfahren dass du nach china zurückkehrst er konnte vor staunen nicht antworten ,0.047619047619048
965,achtgesichterambiwasse/achtgesichterambiwasse_0965.wav,und kaum danken ,und kaum danken ,0
966,achtgesichterambiwasse/achtgesichterambiwasse_0966.wav,so tief verfiel er in betrachtungen und erriet nicht warum alle die frauen zeit und lust hätten sich um ihn zu kümmern,so tief für viele in betrachtungen und erriet nicht warum alle die frauen zeit und lust hätten sich um ihn zu kümmern  ,0.090909090909091
967,achtgesichterambiwasse/achtgesichterambiwasse_0967.wav,atamono hatte noch nicht den ort mit den zehn häusern verlassen da kamen ihm auf der landstrasse über den nächsten hügel und über den zweiten hügel,er hatte mono hatte noch nicht in ort mit in zehn häusern verlassen da kamen ihm auf der landstraße über den nächsten hügel und über den zweiten hügel ,0.230769230769231
968,achtgesichterambiwasse/achtgesichterambiwasse_0968.wav,und über den dritten und vierten hügel schon neue frauen und mädchen entgegen,und über den dritten und vierten hügel schon neue frauen und mädchen entgegen ,0
